,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"19,01%","20,14%","28,80%","30,52%","20,58%","14,24%","11,41%","4,40%","6,63%","6,80%","3,23","1,46","0,46","0,57"
1,31/03/2024,"16,20%","17,15%","24,55%","25,98%","18,19%","13,53%","11,50%","4,28%","6,34%","6,52%","3,16","1,21","0,21","-0,05"
2,31/12/2023,"15,17%","16,10%","22,98%","24,40%","18,43%","14,13%","12,32%","4,82%","6,72%","6,92%","2,93","1,44","0,44","0,60"
3,30/09/2023,"16,22%","17,43%","24,57%","26,41%","17,46%","14,30%","12,97%","4,99%","7,04%","7,25%","2,86","1,23","0,23","-0,02"
4,30/06/2023,"17,92%","19,44%","27,15%","29,46%","19,62%","16,15%","12,56%","5,11%","7,05%","7,24%","3,16","1,45","0,45","0,06"
5,31/03/2023,"20,10%","21,96%","30,45%","33,28%","22,01%","17,71%","13,10%","5,71%","7,72%","7,91%","3,10","1,34","0,34","0,14"
6,31/12/2022,"18,84%","20,52%","28,55%","31,08%","21,64%","17,56%","13,34%","5,94%","7,75%","7,95%","2,96","1,30","0,30","0,21"
7,30/09/2022,"17,48%","18,98%","26,48%","28,75%","21,39%","17,42%","13,88%","6,36%","7,94%","8,16%","2,74","1,22","0,22","-0,28"
8,30/06/2022,"15,65%","17,03%","23,71%","25,80%","19,70%","15,78%","14,56%","6,52%","8,04%","8,30%","2,42","1,21","0,21","-0,36"
9,31/03/2022,"16,09%","17,56%","24,37%","26,61%","20,49%","15,75%","13,99%","6,08%","7,53%","7,78%","2,59","1,24","0,24","-0,47"
10,31/12/2021,"19,31%","21,13%","29,26%","32,01%","22,90%","18,57%","12,94%","5,69%","7,32%","7,54%","3,26","1,23","0,23","-0,36"
11,30/09/2021,"17,90%","19,51%","27,12%","29,56%","20,38%","16,15%","12,83%","5,39%","7,21%","7,43%","3,00","1,23","0,23","-0,30"
12,30/06/2021,"17,54%","18,99%","26,58%","28,77%","20,97%","15,94%","13,56%","5,87%","8,09%","8,34%","2,72","1,25","0,25","-0,23"
13,31/03/2021,"14,70%","15,94%","22,27%","24,16%","16,21%","13,02%","14,43%","5,66%","8,02%","8,33%","2,30","1,30","0,30","-0,22"
14,31/12/2020,"11,34%","12,25%","17,18%","18,56%","12,95%","10,55%","15,57%","5,49%","7,83%","8,21%","1,92","1,23","0,23","-0,45"
15,30/09/2020,"10,35%","11,31%","15,68%","17,14%","14,16%","11,15%","15,78%","6,36%","7,58%","7,98%","1,75","1,26","0,26","-0,49"
16,30/06/2020,"9,54%","10,45%","14,46%","15,84%","13,49%","10,17%","13,63%","5,21%","6,05%","6,40%","1,95","1,32","0,32","0,03"
17,31/03/2020,"9,18%","10,07%","13,92%","15,25%","13,33%","10,65%","13,25%","4,79%","5,48%","5,80%","2,22","1,24","0,24","-0,33"
18,31/12/2019,"8,91%","9,80%","13,49%","14,84%","12,83%","9,82%","12,71%","4,59%","5,17%","5,49%","2,14","1,23","0,23","-0,03"
19,30/09/2019,"7,59%","8,32%","11,49%","12,60%","8,80%","6,99%","14,24%","3,22%","4,59%","4,92%","2,17","1,27","0,27","-0,12"
20,30/06/2019,"5,96%","6,54%","9,03%","9,90%","7,04%","5,58%","15,44%","3,05%","4,32%","4,71%","1,83","1,33","0,33","-0,10"
21,31/03/2019,"3,89%","4,28%","5,90%","6,48%","4,54%","3,72%","15,53%","2,18%","3,06%","3,43%","1,71","1,25","0,25","0,01"
22,31/12/2018,"3,04%","3,36%","4,61%","5,08%","4,29%","3,39%","15,81%","2,14%","2,48%","2,91%","1,59","1,31","0,31","-0,49"
23,30/09/2018,"0,53%","0,57%","0,80%","0,86%","1,02%","0,84%","16,76%","0,66%","0,52%","0,87%","1,28","1,26","0,26","-0,45"
24,30/06/2018,"-0,52%","-0,55%","-0,78%","-0,84%","-0,05%","-0,04%","18,21%","-0,03%","-0,60%","-0,13%","1,13","1,26","0,26","-4,52"
25,31/03/2018,"-0,54%","-0,58%","-0,82%","-0,87%","-0,01%","-0,01%","19,82%","-0,01%","-0,67%","0,00%","1,07","1,22","0,22","-398,69"
26,31/12/2017,"-1,28%","-1,37%","-1,94%","-2,08%","-1,58%","-1,29%","21,24%","-1,36%","-1,66%","-0,95%","0,94","1,26","0,26","1,63"
27,30/09/2017,"-1,21%","-1,29%","-1,84%","-1,96%","-1,48%","-1,27%","22,39%","-1,40%","-1,81%","-0,78%","0,91","1,22","0,22","6,99"
28,30/06/2017,"-2,21%","-2,36%","-3,34%","-3,58%","-2,83%","-2,42%","22,27%","-2,68%","-3,33%","-2,33%","0,90","1,23","0,23","0,37"
29,31/03/2017,"-3,13%","-3,36%","-4,75%","-5,08%","-3,56%","-3,08%","22,68%","-3,62%","-4,89%","-3,86%","0,85","1,19","0,19","0,75"
30,31/12/2016,"-3,83%","-4,10%","-5,81%","-6,22%","-4,28%","-3,66%","22,10%","-4,50%","-6,23%","-5,18%","0,81","1,23","0,23","1,42"
31,30/09/2016,"-3,32%","-3,63%","-5,03%","-5,50%","-2,57%","-2,03%","21,83%","-2,70%","-5,02%","-3,97%","0,75","1,16","0,16","0,59"
32,30/06/2016,"-2,06%","-2,23%","-3,13%","-3,38%","-1,29%","-1,08%","20,98%","-1,39%","-3,38%","-2,37%","0,77","1,17","0,17","0,74"
33,31/03/2016,"-0,95%","-1,03%","-1,43%","-1,56%","0,31%","0,26%","20,61%","0,30%","-1,29%","-0,36%","0,85","1,16","0,16","13,04"
34,31/12/2015,"-0,74%","-0,81%","-1,13%","-1,23%","0,82%","0,68%","20,68%","0,80%","-0,99%","-0,08%","0,86","1,17","0,17","53,83"
35,30/09/2015,"-1,30%","-1,43%","-1,97%","-2,16%","0,34%","0,27%","19,56%","0,29%","-1,56%","-0,79%","0,94","1,27","0,27","12,70"
36,30/06/2015,"0,05%","0,05%","0,07%","0,08%","1,41%","1,14%","17,99%","0,99%","0,05%","0,69%","1,16","1,20","0,20","-7,16"
37,31/03/2015,"0,01%","0,02%","0,02%","0,02%","0,51%","0,40%","16,78%","0,32%","0,01%","0,58%","1,24","1,18","0,18","-18,60"
38,31/12/2014,"2,10%","2,32%","3,18%","3,52%","2,55%","1,77%","15,96%","1,41%","1,56%","2,06%","1,26","1,20","0,20","-4,80"
39,30/09/2014,"4,22%","4,65%","6,39%","7,04%","4,06%","3,00%","14,91%","2,08%","2,94%","3,38%","1,44","1,26","0,26","-2,21"
40,30/06/2014,"4,81%","5,31%","7,29%","8,04%","4,34%","3,09%","14,86%","2,14%","3,25%","3,68%","1,45","1,24","0,24","-2,27"
41,31/03/2014,"5,43%","5,88%","8,23%","8,92%","4,70%","3,56%","14,19%","2,14%","3,60%","3,99%","1,66","1,27","0,27","-1,84"
42,31/12/2013,"5,05%","5,54%","7,65%","8,39%","3,94%","2,94%","13,62%","1,71%","3,15%","3,52%","1,72","1,44","0,44","-2,38"
43,30/09/2013,"15,69%","17,01%","23,78%","25,78%","10,68%","8,38%","13,77%","4,38%","7,24%","7,61%","1,92","1,35","0,35","-1,08"
44,30/06/2013,"13,53%","14,49%","20,51%","21,96%","9,15%","7,09%","14,07%","4,18%","6,88%","7,29%","1,70","1,40","0,40","-1,20"
45,31/03/2013,"12,06%","12,91%","18,27%","19,56%","8,81%","6,96%","14,79%","4,72%","7,17%","7,64%","1,47","1,32","0,32","-0,87"
46,31/12/2012,"12,09%","13,00%","18,32%","19,69%","7,45%","6,16%","15,67%","4,26%","7,27%","7,76%","1,45","1,34","0,34","-1,04"
47,30/09/2012,"3,19%","3,41%","4,84%","5,17%","1,96%","1,55%","16,59%","1,23%","2,06%","2,58%","1,26","1,27","0,27","-7,53"
48,30/06/2012,"5,35%","5,73%","8,11%","8,69%","4,39%","3,34%","15,88%","2,38%","3,07%","3,51%","1,41","1,29","0,29","-4,89"
49,31/03/2012,"7,96%","8,54%","12,06%","12,94%","6,41%","5,28%","15,58%","3,08%","4,08%","4,47%","1,71","1,27","0,27","-3,52"
50,31/12/2011,"10,40%","11,25%","15,76%","17,05%","8,76%","6,72%","15,41%","4,06%","4,74%","5,11%","1,65","1,21","0,21","-3,43"
51,30/09/2011,"13,39%","15,00%","20,30%","22,73%","12,13%","9,29%","14,95%","5,32%","6,18%","6,52%","1,75","1,27","0,27","-2,64"
52,30/06/2011,"14,46%","16,29%","21,90%","24,67%","12,04%","8,66%","14,92%","5,23%","6,51%","6,86%","1,65","1,31","0,31","-2,41"
53,31/03/2011,"17,06%","19,29%","25,85%","29,23%","13,79%","10,19%","14,30%","5,41%","7,05%","7,37%","1,88","1,21","0,21","-2,03"
54,31/12/2010,"21,79%","23,14%","33,02%","35,06%","15,54%","11,55%","14,07%","5,61%","7,31%","7,64%","2,06","1,30","0,30","-2,33"
55,30/09/2010,"19,75%","21,58%","29,92%","32,70%","13,70%","11,20%","13,91%","4,96%","6,70%",NA,"2,26","1,31","0,31",NA
56,30/06/2010,"16,72%","18,32%","25,33%","27,76%","11,76%","9,79%","14,20%","4,75%","6,27%",NA,"2,06","1,39","0,39",NA
57,31/03/2010,"11,19%","12,35%","16,96%","18,71%","9,86%","7,99%","15,36%","5,18%","5,26%",NA,"1,54","1,35","0,35",NA
58,31/12/2009,"8,50%","9,46%","12,88%","14,34%","7,68%","6,03%","16,07%","4,55%","4,22%",NA,"1,33","1,34","0,34",NA
59,30/09/2009,"6,95%","8,21%","10,53%","12,44%","7,46%","5,54%","18,65%","4,93%","4,40%",NA,"1,12","1,22","0,22",NA
60,30/06/2009,"9,62%","11,41%","14,58%","17,29%","9,30%","6,76%","19,50%","5,62%","5,65%",NA,"1,20","1,20","0,20",NA
61,31/03/2009,"35,94%","43,17%","54,45%","65,41%","30,25%","22,26%","19,78%","13,22%","17,51%",NA,"1,68","1,23","0,23",NA
62,31/12/2008,"41,81%","51,33%","63,35%","77,77%","32,22%","22,26%","19,91%","13,22%","17,77%",NA,"1,68","1,27","0,27",NA
63,30/09/2008,"48,27%","57,47%","73,14%","87,08%","35,25%","24,06%","18,99%","12,53%","17,12%",NA,"1,92","1,35","0,35",NA
64,30/06/2008,"42,98%","50,97%","65,12%","77,23%","31,82%","22,99%","17,41%","11,47%","15,94%",NA,"2,01","1,38","0,38",NA
65,31/03/2008,"10,11%","12,18%","15,31%","18,45%","7,35%","5,41%","15,56%","2,69%","3,74%",NA,"2,01","1,36","0,36",NA
66,31/12/2007,"9,80%","11,83%","14,85%","17,93%","8,28%","6,20%","15,06%","3,08%","3,77%",NA,"2,01","1,45","0,45",NA
67,30/09/2007,"8,38%","10,03%","12,70%","15,20%","6,76%","5,19%","15,36%","2,94%","3,66%",NA,"1,77","1,47","0,47",NA
68,30/06/2007,"8,61%","10,51%","13,04%","15,93%","7,38%","5,71%","16,04%","3,50%","3,77%",NA,"1,63","1,38","0,38",NA
69,31/03/2007,"7,56%","9,30%","11,45%","14,09%","6,60%","5,04%","17,52%","3,63%","3,78%",NA,"1,39","1,36","0,36",NA
70,31/12/2006,"4,85%","6,07%","7,35%","9,20%","4,04%","3,12%","17,89%","2,40%","2,44%",NA,"1,30","1,33","0,33",NA
71,30/09/2006,"1,29%","1,58%","1,96%","2,39%","2,68%","2,22%","17,89%","1,93%","0,81%",NA,"1,15","1,30","0,30",NA
72,30/06/2006,"0,00%","0,01%","0,01%","0,01%","1,67%","1,36%","18,14%","1,25%","0,00%",NA,"1,09","1,29","0,29",NA
73,31/03/2006,"-0,07%","-0,09%","-0,11%","-0,14%","1,37%","0,96%","17,84%","0,98%","-0,03%",NA,"0,98","1,31","0,31",NA
74,31/12/2005,"0,58%","0,79%","0,88%","1,19%","2,07%","1,43%","17,86%","1,50%","0,29%",NA,"0,95","1,29","0,29",NA
75,30/09/2005,"1,58%","1,97%","2,39%","2,99%","2,47%","1,66%","18,14%","1,98%","0,90%",NA,"0,84","1,21","0,21",NA
76,30/06/2005,"63,49%","74,59%","96,19%","113,01%","147,40%","56,66%","19,33%","41,45%","53,22%",NA,"1,37","1,23","0,23",NA
77,31/03/2005,"64,27%","74,62%","97,38%","113,07%","143,34%","55,70%","22,90%","32,83%","43,46%",NA,"1,70","1,43","0,43",NA
78,31/12/2004,"63,26%","73,23%","95,85%","110,96%","130,64%","52,52%","24,35%","26,60%","36,72%",NA,"1,97","1,45","0,45",NA
79,30/09/2004,"89,36%","104,63%","135,39%","158,54%","219,11%","64,77%","24,82%","22,13%","31,95%",NA,"2,93","1,48","0,48",NA
80,30/06/2004,"4,53%","5,22%","6,86%","7,91%","-17,24%","-5,21%","25,52%","-1,68%","1,54%",NA,"3,10","2,60","1,60",NA
81,31/03/2004,"4,52%","5,15%","6,85%","7,80%","-16,65%","-5,04%","24,81%","-1,66%","1,57%",NA,"3,04","2,57","1,57",NA
82,31/12/2003,"3,16%","3,61%","4,79%","5,48%","-18,51%","-6,53%","23,84%","-2,06%","1,11%",NA,"3,17","2,49","1,49",NA
83,30/09/2003,"5,65%","6,57%","8,56%","9,95%","-8,67%","-3,07%","25,04%","-0,96%","1,94%",NA,"3,19","3,38","2,38",NA
84,30/06/2003,"5,33%","6,23%","8,08%","9,45%","-9,37%","-3,48%","26,27%","-1,17%","2,03%",NA,"2,98","3,31","2,31",NA
85,31/03/2003,"4,59%","5,30%","6,95%","8,03%","-10,28%","-3,94%","28,35%","-1,46%","1,90%",NA,"2,70","3,31","2,31",NA
86,31/12/2002,"7,77%","9,05%","11,77%","13,72%","-0,46%","-0,18%","32,24%","-0,07%","3,49%",NA,"2,48","2,84","1,84",NA
87,30/09/2002,"5,13%","6,02%","7,77%","9,12%","-7,23%","-3,59%","34,35%","-1,43%","2,60%",NA,"2,50","2,83","1,83",NA
88,30/06/2002,"5,75%","6,81%","8,71%","10,31%","-7,78%","-3,14%","36,37%","-1,47%","3,11%",NA,"2,14","2,69","1,69",NA
89,31/03/2002,"5,46%","6,49%","8,28%","9,84%","-8,26%","-3,45%","37,55%","-1,69%","3,11%",NA,"2,04","2,61","1,61",NA
90,31/12/2001,"3,50%","4,16%","5,30%","6,31%","-13,86%","-6,22%","37,26%","-3,18%","2,11%",NA,"1,96","2,58","1,58",NA
91,30/06/2001,"7,05%","8,17%","10,69%","12,37%","-5,57%","-2,61%","37,57%","-1,31%","4,20%",NA,"1,99","2,48","1,48",NA
92,31/03/2001,"6,27%","7,29%","9,50%","11,05%","-5,06%","-2,43%","38,56%","-1,29%","4,13%",NA,"1,89","2,40","1,40",NA
93,31/12/2000,"6,83%","7,97%","10,34%","12,07%","0,87%","0,42%","39,53%","0,23%","4,70%",NA,"1,82","2,23","1,23",NA
94,30/09/2000,"2,94%","3,55%","4,46%","5,38%","-1,48%","-0,69%","39,90%","-0,41%","2,12%",NA,"1,68","2,22","1,22",NA
95,30/06/2000,"3,66%","4,51%","5,55%","6,83%","-3,27%","-1,52%","41,73%","-0,94%","2,81%",NA,"1,61","2,14","1,14",NA
96,31/03/2000,"4,52%","5,31%","6,85%","8,04%","-3,86%","-1,92%","44,61%","-1,17%","3,51%",NA,"1,64","2,08","1,08",NA
