,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-3,43%","-1,37%","-5,20%","-2,08%","-2,63%","-1,79%","61,03%","-4,42%","-3,26%","6,13%","0,40","1,44","0,44","-2,36"
1,30/06/2024,"-0,25%","-0,11%","-0,38%","-0,16%","-1,35%","-0,90%","62,51%","-2,30%","-0,26%","8,78%","0,39","1,45","0,45","-1,80"
2,31/03/2024,"-0,44%","-0,19%","-0,67%","-0,29%","-0,93%","-0,61%","63,78%","-1,60%","-0,50%","8,62%","0,38","1,45","0,45","-1,70"
3,31/12/2023,"0,91%","0,41%","1,38%","0,62%","0,57%","0,37%","64,36%","0,97%","1,05%","9,93%","0,38","1,45","0,45","-1,53"
4,30/09/2023,"-5,94%","-2,26%","-9,00%","-3,42%","1,99%","1,25%","63,47%","3,32%","-5,34%","3,97%","0,38","1,47","0,47","-2,84"
5,30/06/2023,"-4,20%","-1,73%","-6,37%","-2,62%","2,77%","1,72%","63,75%","4,55%","-4,11%","5,71%","0,38","1,51","0,51","-1,11"
6,31/03/2023,"-1,62%","-0,67%","-2,46%","-1,02%","3,01%","1,86%","63,74%","5,09%","-1,66%","8,53%","0,37","1,52","0,52","-0,27"
7,31/12/2022,"-1,34%","-0,58%","-2,03%","-0,88%","3,04%","1,85%","63,88%","5,36%","-1,54%","9,16%","0,35","1,55","0,55","-0,13"
8,30/09/2022,"1,75%","0,75%","2,65%","1,14%","0,34%","0,21%","64,86%","0,61%","2,03%","12,53%","0,34","1,59","0,59","-0,87"
9,30/06/2022,"1.650,04%","920,44%","2.500,06%","1.394,61%","2.234,24%","1.559,50%","64,89%","4,07%","2,55%","12,11%","382,75","1,61","0,61","-0,64"
10,31/03/2022,"3,88%","2,20%","5,88%","3,33%","2,64%","1,77%","65,29%","4,84%","6,06%","14,78%","0,37","1,62","0,62","-0,38"
11,31/12/2021,"6,10%","3,60%","9,24%","5,45%","3,22%","2,21%","66,53%","5,95%","10,37%","17,91%","0,37","1,65","0,65","-0,14"
12,30/09/2021,"98,03%","9,14%","148,53%","13,85%","15,08%","6,17%","65,43%","8,75%","12,81%","20,12%","0,71","1,64","0,64","-0,09"
13,30/06/2021,"140,73%","10,27%","213,23%","15,56%","9,11%","3,64%","65,36%","5,82%","16,05%","23,83%","0,63","1,43","0,43","0,00"
14,31/03/2021,"97,25%","10,44%","147,35%","15,81%","11,09%","4,59%","65,05%","7,16%","16,52%","23,94%","0,64","1,49","0,49","-0,07"
15,31/12/2020,"74,43%","9,45%","112,78%","14,31%","9,00%","3,70%","65,36%","5,81%","16,05%","23,83%","0,64","1,46","0,46","0,27"
16,30/09/2020,"72,64%","9,22%","110,06%","13,97%","8,70%","3,58%","66,82%","5,79%","16,13%","24,77%","0,62","2,45","1,45","1,59"
17,30/06/2020,"71,65%","9,09%","108,55%","13,78%","7,31%","3,01%","68,33%","4,92%","16,10%","24,56%","0,61","2,50","1,50","1,67"
18,31/03/2020,"70,00%","8,88%","106,07%","13,46%","7,21%","2,97%","70,28%","4,81%","15,59%","23,57%","0,62","2,42","1,42","1,81"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"70,08%","4,18%","13,89%","21,69%",NA,"2,43","1,43","2,25"
