,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 7,46 B","R$ 2,06 B","R$ 1,16 B","- R$ 759,40 M","R$ 1,92 B","R$ 597,02 M","R$ 1,09",101
1,31/03/2024,"R$ 7,14 B","R$ 1,95 B","R$ 1,03 B","- R$ 733,67 M","R$ 1,76 B","R$ 497,87 M","R$ 0,91",101
2,31/12/2023,"R$ 6,47 B","R$ 1,74 B","R$ 915,94 M","- R$ 675,38 M","R$ 1,59 B","R$ 423,76 M","R$ 0,77",101
3,30/09/2023,"R$ 5,88 B","R$ 1,59 B","R$ 838,59 M","- R$ 609,78 M","R$ 1,45 B","R$ 373,43 M","R$ 0,68",101
4,30/06/2023,"R$ 5,16 B","R$ 1,40 B","R$ 743,55 M","- R$ 531,38 M","R$ 1,27 B","R$ 295,24 M","R$ 0,54",101
5,31/03/2023,"R$ 4,61 B","R$ 1,24 B","R$ 730,37 M","- R$ 479,14 M","R$ 1,21 B","R$ 291,32 M","R$ 0,79",101
6,31/12/2022,"R$ 4,46 B","R$ 1,21 B","R$ 734,97 M","- R$ 455,34 M","R$ 1,19 B","R$ 307,91 M","R$ 0,84",101
7,30/09/2022,"R$ 4,37 B","R$ 1,24 B","R$ 781,39 M","- R$ 438,78 M","R$ 1,22 B","R$ 347,77 M","R$ 1,09",101
8,30/06/2022,"R$ 4,25 B","R$ 1,21 B","R$ 743,61 M","- R$ 432,86 M","R$ 1,18 B","R$ 346,73 M","R$ 1,09",101
9,31/03/2022,"R$ 4,07 B","R$ 1,16 B","R$ 687,88 M","- R$ 409,91 M","R$ 1,10 B","R$ 341,76 M","R$ 1,07",101
10,31/12/2021,"R$ 3,87 B","R$ 1,13 B","R$ 667,26 M","- R$ 389,28 M","R$ 1,06 B","R$ 349,93 M","R$ 1,10",101
11,30/09/2021,"R$ 3,78 B","R$ 1,16 B","R$ 712,22 M","- R$ 380,29 M","R$ 1,09 B","R$ 418,59 M","R$ 1,32",101
12,30/06/2021,"R$ 3,63 B","R$ 1,17 B","R$ 763,40 M","- R$ 364,24 M","R$ 1,13 B","R$ 455,69 M","R$ 1,44",101
13,31/03/2021,"R$ 3,15 B","R$ 909,40 M","R$ 568,44 M","- R$ 358,05 M","R$ 926,49 M","R$ 316,85 M","R$ 1,00",101
14,31/12/2020,"R$ 2,97 B","R$ 809,73 M","R$ 478,67 M","- R$ 358,47 M","R$ 837,14 M","R$ 256,96 M","R$ 0,81",101
15,30/09/2020,"R$ 2,76 B","R$ 716,74 M","R$ 408,02 M","- R$ 325,36 M","R$ 733,38 M","R$ 173,55 M","R$ 0,55",101
16,30/06/2020,"R$ 2,64 B","R$ 636,48 M","R$ 323,84 M","- R$ 324,34 M","R$ 648,18 M","R$ 132,56 M","R$ 0,42",101
17,31/03/2020,"R$ 2,92 B","R$ 852,74 M","R$ 517,54 M","- R$ 323,88 M","R$ 841,42 M","R$ 278,46 M","R$ 0,88",101
18,31/12/2019,"R$ 2,91 B","R$ 888,39 M","R$ 560,18 M","- R$ 320,46 M","R$ 880,64 M","R$ 312,32 M","R$ 0,99",101
19,30/09/2019,"R$ 2,84 B","R$ 847,52 M","R$ 522,50 M","- R$ 308,90 M","R$ 831,40 M","R$ 314,42 M","R$ 0,99",101
20,30/06/2019,"R$ 2,77 B","R$ 823,94 M","R$ 505,62 M","- R$ 268,65 M","R$ 774,28 M","R$ 313,70 M","R$ 0,99",101
21,31/03/2019,"R$ 2,71 B","R$ 818,37 M","R$ 512,57 M","- R$ 228,93 M","R$ 741,49 M","R$ 327,73 M","R$ 1,04",101
22,31/12/2018,"R$ 2,66 B","R$ 808,50 M","R$ 503,25 M","- R$ 189,29 M","R$ 692,54 M","R$ 331,59 M","R$ 1,05",101
23,30/09/2018,"R$ 2,59 B","R$ 789,54 M","R$ 502,88 M","- R$ 174,71 M","R$ 677,59 M","R$ 338,04 M","R$ 1,07",101
24,30/06/2018,"R$ 2,52 B","R$ 773,41 M","R$ 495,46 M","- R$ 164,13 M","R$ 659,58 M","R$ 334,26 M","R$ 1,06",101
25,31/03/2018,"R$ 2,45 B","R$ 746,91 M","R$ 478,77 M","- R$ 153,49 M","R$ 632,26 M","R$ 335,48 M","R$ 1,06",101
26,31/12/2017,"R$ 2,38 B","R$ 736,08 M","R$ 476,87 M","- R$ 142,75 M","R$ 619,63 M","R$ 320,62 M","R$ 1,02",101
27,30/09/2017,"R$ 2,32 B","R$ 714,30 M","R$ 449,07 M","- R$ 140,86 M","R$ 589,93 M","R$ 330,86 M","R$ 1,05",101
28,30/06/2017,"R$ 2,25 B","R$ 686,10 M","R$ 423,98 M","- R$ 141,25 M","R$ 565,23 M","R$ 307,41 M","R$ 0,98",101
29,31/03/2017,"R$ 2,18 B","R$ 650,65 M","R$ 392,20 M","- R$ 143,70 M","R$ 535,90 M","R$ 265,65 M","R$ 1,69",101
30,31/12/2016,"R$ 2,10 B","R$ 601,05 M","R$ 338,86 M","- R$ 145,35 M","R$ 484,21 M","R$ 228,75 M","R$ 1,46",101
31,30/09/2016,"R$ 2,05 B","R$ 584,02 M","R$ 330,01 M","- R$ 138,45 M","R$ 468,47 M","R$ 179,73 M","R$ 1,15",101
32,30/06/2016,"R$ 2,00 B","R$ 554,28 M","R$ 298,02 M","- R$ 133,36 M","R$ 431,38 M","R$ 151,80 M","R$ 0,97",101
33,31/03/2016,"R$ 1,96 B","R$ 530,96 M","R$ 279,48 M","- R$ 127,91 M","R$ 407,39 M","R$ 138,58 M","R$ 0,89",101
34,31/12/2015,"R$ 1,89 B","R$ 502,89 M","R$ 235,64 M","- R$ 122,46 M","R$ 358,10 M","R$ 107,34 M","R$ 0,69",101
35,30/09/2015,"R$ 1,84 B","R$ 486,74 M","R$ 220,95 M","- R$ 121,07 M","R$ 342,01 M","R$ 93,88 M","R$ 0,60",101
36,30/06/2015,"R$ 1,80 B","R$ 474,43 M","R$ 218,93 M","- R$ 118,76 M","R$ 337,68 M","R$ 89,71 M","R$ 0,57",101
