,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"12,13","1,39","0,99","4,16","5,46","0,57","6,29","3,51","10,66","6,46","-1,34","1,67","9,24","0,97","R$ 7,44 B","5,52%"
1,30/09/2024,"12,87","1,48","1,05","4,41","5,79","0,61","6,68","3,72","11,04","6,69","-1,42","1,73","9,57","1,00","R$ 7,90 B","5,20%"
2,30/06/2024,"14,26","1,59","1,14","4,97","6,50","0,67","7,34","3,56","11,77","7,12","-1,69","1,83","10,42","1,07","R$ 8,51 B","3,74%"
3,31/03/2024,"16,21","1,56","1,13","5,58","7,79","0,69","7,85","6,63","11,85","6,92","-1,53","1,71","11,76","1,04","R$ 8,07 B","3,95%"
4,31/12/2023,"20,21","1,68","1,32","5,95","8,35","0,74","9,35","7,67","13,96","8,03","-1,59","1,98","12,46","1,10","R$ 8,56 B","2,78%"
5,30/09/2023,"24,06","1,74","1,53","6,96","10,00","0,78","10,71","9,76","15,56","9,01","-1,65","2,22","14,51","1,13","R$ 8,98 B","2,74%"
6,30/06/2023,"29,65","1,72","1,70","7,55","11,69","0,76","11,77","11,75","17,40","10,15","-1,54","2,51","17,28","1,12","R$ 8,75 B","1,75%"
7,31/03/2023,"18,42","1,93","1,16","4,72","7,46","0,68","7,35","4,32","12,39","7,48","-1,40","1,96","12,58","1,15","R$ 5,36 B","2,02%"
8,31/12/2022,"17,70","2,03","1,22","5,52","9,49","0,70","7,41","4,71","12,40","7,65","-1,38","2,04","15,87","1,17","R$ 5,45 B","6,77%"
9,30/09/2022,"16,96","3,08","1,35","5,96","11,24","0,87","7,55","11,70","12,17","7,79","-1,35","2,18","18,12","1,40","R$ 5,90 B","4,34%"
10,30/06/2022,"15,17","2,89","1,24","5,87","11,78","0,78","7,07","9,68","11,89","7,52","-1,20","2,08","19,80","1,31","R$ 5,26 B","4,86%"
11,31/03/2022,"13,18","2,58","1,11","5,11","9,93","0,75","6,55","10,89","10,67","6,69","-1,17","1,80","16,18","1,22","R$ 4,51 B","6,62%"
12,31/12/2021,"15,32","2,90","1,38","5,26","8,85","0,88","8,03","10,01","12,40","7,83","-1,45","2,14","13,67","1,36","R$ 5,36 B","1,36%"
13,30/09/2021,"13,93","3,21","1,54","5,74","8,18","0,96","8,19","8,00","12,40","8,08","-1,64","2,33","12,39","1,45","R$ 5,83 B","4,71%"
14,30/06/2021,"16,76","4,35","2,10","8,16","11,03","1,44","10,00","-665,72","13,08","8,86","-2,14","2,75","14,43","1,88","R$ 7,64 B","3,03%"
15,31/03/2021,"25,57","4,79","2,57","11,33","15,68","1,47","14,25","14,52","18,93","11,61","-2,50","3,41","20,82","1,96","R$ 8,10 B","2,86%"
16,31/12/2020,"33,30","4,89","2,88","13,22","18,62","1,55","17,88","11,11","21,79","12,46","-2,85","3,51","22,70","1,89","R$ 8,56 B","3,19%"
17,30/09/2020,"50,16","5,16","3,15","15,07","22,46","1,55","21,34","9,73","26,02","14,47","-2,88","3,84","27,38","1,90","R$ 8,71 B","2,69%"
18,30/06/2020,"61,25","5,24","3,07","12,38","17,76","1,50","25,07","11,20","30,94","15,46","-2,59","3,79","21,92","1,85","R$ 8,12 B","3,66%"
19,31/03/2020,"23,70","4,07","2,26","8,74","11,89","1,28","12,75","9,63","15,71","9,66","-2,33","2,79","14,64","1,58","R$ 6,60 B","4,50%"
20,31/12/2019,"32,44","5,76","3,49","13,84","19,31","1,99","18,09","13,73","20,85","13,26","-3,90","4,02","22,26","2,29","R$ 10,13 B","3,13%"
21,30/09/2019,"24,69","4,47","2,73","10,49","16,63","1,63","14,86","18,86","16,90","10,62","-2,98","3,11","18,92","1,86","R$ 7,76 B","4,14%"
22,30/06/2019,"23,93","4,41","2,71","11,40","22,79","1,61","14,85","21,20","16,95","11,07","-2,87","3,10","26,02","1,84","R$ 7,51 B","4,20%"
