,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,ITAUUNIBANCO,ITAU UNIBANCO HOLDING S.A.,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,A sociedade tem por objeto a atividade bancária em todas as modalidades autorizadas. inclusive a de operações de câmbio.,"R$ 11,36 M",Financeiro,Intermediários Financeiros,Bancos,"IBRA, IFNC, IGC, IGCT, MLCX"
