,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 67,13 B","- R$ 29,76 B","- R$ 23,84 B","R$ 23,23 B",176
1,31/03/2024,"R$ 80,50 B","- R$ 25,75 B","- R$ 37,04 B","R$ 18,33 B",176
2,31/12/2023,"R$ 77,49 B","- R$ 31,23 B","- R$ 22,45 B","R$ 12,29 B",176
3,30/09/2023,"R$ 98,24 B","- R$ 67,09 B","- R$ 27,09 B","R$ 3,49 B",176
4,30/06/2023,"R$ 106,17 B","- R$ 47,23 B","- R$ 35,15 B","R$ 21,01 B",176
5,31/03/2023,"R$ 149,40 B","- R$ 83,48 B","- R$ 23,60 B","R$ 22,82 B",176
6,31/12/2022,"R$ 129,97 B","- R$ 73,60 B","- R$ 31,71 B","R$ 370,00 M",176
7,30/09/2022,"R$ 156,63 B","- R$ 32,88 B","- R$ 40,50 B","R$ 26,79 B",176
8,30/06/2022,"R$ 137,88 B","- R$ 44,88 B","- R$ 29,06 B","R$ 11,07 B",176
9,31/03/2022,"R$ 102,76 B","- R$ 18,45 B","- R$ 35,22 B","R$ 29,71 B",176
10,31/12/2021,"R$ 60,11 B","- R$ 4,84 B","- R$ 31,46 B","R$ 3,86 B",176
11,30/09/2021,"R$ 22,22 B","- R$ 16,41 B","- R$ 27,63 B","- R$ 15,18 B",176
12,30/06/2021,"R$ 1,39 B","R$ 14,44 B","- R$ 27,21 B","- R$ 7,04 B",176
13,31/03/2021,"R$ 16,40 B","R$ 13,14 B","- R$ 14,46 B","R$ 1,43 B",176
14,31/12/2020,"R$ 59,49 B","R$ 753,00 M","- R$ 13,56 B","R$ 35,01 B",176
15,30/09/2020,"R$ 97,50 B","- R$ 16,91 B","- R$ 12,23 B","R$ 51,35 B",176
16,30/06/2020,"R$ 97,65 B","- R$ 46,94 B","- R$ 17,82 B","R$ 20,45 B",176
17,31/03/2020,"R$ 57,37 B","- R$ 36,80 B","- R$ 13,77 B","- R$ 1,82 B",176
18,31/12/2019,"R$ 35,22 B","- R$ 38,72 B","- R$ 21,30 B","- R$ 24,75 B",176
19,30/09/2019,"R$ 60,87 B","R$ 43,62 B","- R$ 24,98 B","R$ 78,31 B",176
20,30/06/2019,"R$ 83,84 B","R$ 45,14 B","- R$ 27,65 B","R$ 101,33 B",176
21,31/03/2019,"R$ 126,90 B","R$ 15,04 B","- R$ 30,42 B","R$ 111,52 B",176
22,31/12/2018,"R$ 23,70 B","R$ 20,13 B","- R$ 31,58 B","R$ 12,24 B",176
23,30/09/2018,"- R$ 38,39 B","- R$ 42,68 B","- R$ 28,57 B","- R$ 109,64 B",176
24,30/06/2018,"- R$ 54,42 B","- R$ 41,54 B","- R$ 28,13 B","- R$ 124,09 B",176
25,31/03/2018,"- R$ 84,89 B","R$ 890,00 M","- R$ 24,83 B","- R$ 108,82 B",176
26,31/12/2017,"R$ 7,96 B","- R$ 3,84 B","- R$ 16,92 B","- R$ 12,81 B",176
27,30/09/2017,"- R$ 3,87 B","R$ 590,00 M","- R$ 22,42 B","- R$ 25,70 B",176
28,30/06/2017,"- R$ 10,12 B","R$ 6,78 B","- R$ 18,68 B","- R$ 22,02 B",176
29,31/03/2017,"- R$ 25,02 B","R$ 17,12 B","- R$ 18,11 B","- R$ 26,01 B",176
30,31/12/2016,"R$ 12,37 B","R$ 14,43 B","- R$ 22,33 B","R$ 4,47 B",176
31,30/09/2016,"R$ 36,36 B","R$ 16,31 B","- R$ 21,60 B","R$ 31,07 B",176
32,30/06/2016,"R$ 52,02 B","- R$ 2,80 B","- R$ 20,26 B","R$ 28,96 B",176
33,31/03/2016,"R$ 45,94 B","R$ 691,00 M","- R$ 16,11 B","R$ 30,52 B",176
34,31/12/2015,"- R$ 24,78 B","- R$ 360,00 M","- R$ 8,53 B","- R$ 33,67 B",176
35,30/09/2015,"R$ 35,83 B","- R$ 2,86 B","- R$ 16,48 B","R$ 16,50 B",176
36,30/06/2015,"R$ 11,69 B","- R$ 1,52 B","- R$ 7,48 B","R$ 2,69 B",176
37,31/03/2015,"R$ 16,68 B","- R$ 6,39 B","- R$ 13,85 B","- R$ 3,56 B",176
38,31/12/2014,"R$ 88,54 B","R$ 2,68 B","- R$ 21,69 B","R$ 69,53 B",176
39,30/09/2014,"R$ 22,84 B","- R$ 13,82 B","- R$ 11,41 B","- R$ 2,39 B",176
40,30/06/2014,"R$ 31,82 B","- R$ 4,42 B","- R$ 20,49 B","R$ 6,90 B",176
41,31/03/2014,"R$ 73,55 B","- R$ 13,56 B","- R$ 16,82 B","R$ 43,17 B",176
42,31/12/2013,"R$ 35,12 B","- R$ 14,50 B","- R$ 10,61 B","R$ 10,02 B",176
43,30/09/2013,"R$ 40,32 B","- R$ 19,38 B","- R$ 5,68 B","R$ 15,25 B",176
44,30/06/2013,"R$ 49,26 B","- R$ 29,72 B","- R$ 8,85 B","R$ 10,69 B",176
45,31/03/2013,"R$ 5,31 B","- R$ 22,78 B","- R$ 9,41 B","- R$ 26,87 B",176
46,31/12/2012,"R$ 50,18 B","- R$ 37,58 B","- R$ 4,91 B","R$ 7,69 B",176
47,30/09/2012,"- R$ 3,35 B","R$ 1,92 B","R$ 1,54 B","R$ 104,30 M",176
48,30/06/2012,"R$ 3,88 B","- R$ 2,86 B","- R$ 998,58 M","R$ 23,50 M",176
49,31/03/2012,"R$ 38,72 B","- R$ 8,79 B","R$ 3,41 B","R$ 33,34 B",176
50,31/12/2011,"- R$ 5,27 B","- R$ 1,31 B","- R$ 921,00 M","- R$ 7,50 B",176
51,30/09/2011,"- R$ 17,41 B","- R$ 16,20 M","- R$ 4,93 B","- R$ 22,35 B",176
52,30/06/2011,"- R$ 29,44 B","- R$ 1,17 B","R$ 2,78 B","- R$ 27,83 B",176
53,31/03/2011,"- R$ 22,87 B","- R$ 6,21 B","R$ 4,23 B","- R$ 24,85 B",176
