,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"46,14%","-426,40%","69,91%","-646,06%","1.459,06%","34,05%","30,50%","19,37%","23,93%","25,00%","1,76","3,80","2,80","-0,51"
1,31/03/2024,"45,07%","-276,55%","68,29%","-419,02%","1.466,55%","29,36%","31,24%","16,68%","21,73%","22,82%","1,76","4,51","3,51","-0,75"
2,31/12/2023,"44,05%","-169,70%","66,75%","-257,12%","-1.511,50%","25,93%","30,40%","14,10%","20,13%","21,27%","1,84","5,59","4,59","-0,42"
3,30/09/2023,"38,32%","-99,56%","58,06%","-150,85%","-120,29%","33,54%","33,84%","17,66%","21,93%","23,21%","1,90","22,25","21,25","-0,02"
4,30/06/2023,"33,12%","-74,84%","50,18%","-113,40%","-112,43%","24,10%","35,19%","15,93%","21,45%","22,94%","1,51","42,85","41,85","-0,30"
5,31/03/2023,"31,78%","-90,73%","48,15%","-137,46%","-111,81%","21,95%","40,25%","15,94%","24,45%","26,10%","1,38","49,95","48,95","-0,37"
6,31/12/2022,"28,38%","-57,90%","43,01%","-87,73%","-91,55%","20,64%","45,89%","21,41%","27,17%","29,38%","0,96","-58,30","-59,30","-0,47"
7,30/09/2022,"-3,55%","9,24%","-5,37%","13,99%","68,88%","-11,74%","30,92%","-15,89%","-3,68%","-0,51%","0,74","-3,59","-4,59","-0,76"
8,30/06/2022,"0,83%","-2,63%","1,26%","-3,99%","56,54%","-8,66%","41,13%","-11,03%","0,84%","4,44%","0,78","-4,66","-5,66","-2,29"
9,31/03/2022,"-2,82%","10,13%","-4,28%","15,35%","136,20%","-12,12%","39,70%","-17,13%","-3,15%","0,16%","0,71","-5,09","-6,09","-45,45"
10,31/12/2021,"-20,69%","60,21%","-31,35%","91,23%","-2.065,84%","-24,59%","28,13%","-42,95%","-24,82%","-20,21%","0,57","-4,43","-5,43","0,65"
11,30/09/2021,"-14,20%","294,14%","-21,51%","445,67%","-497,35%","-23,53%","22,56%","-31,68%","-19,49%","-15,27%","0,74","-5,87","-6,87","0,23"
12,30/06/2021,"-11,77%","872,07%","-17,83%","1.321,31%","-569,82%","-21,24%","21,97%","-26,33%","-15,75%","-12,36%","0,81","-6,53","-7,53","0,14"
13,31/03/2021,"-12,09%","525,18%","-18,32%","795,73%","-217,01%","-17,56%","19,18%","-25,58%","-17,42%","-13,00%","0,69","-11,24","-12,24","0,66"
14,31/12/2020,"-4,56%","61.369,85%","-6,90%","92.984,62%","-87,92%","-9,11%","26,77%","-11,20%","-5,66%","-2,46%","0,81","84,02","83,02","9,69"
15,30/09/2020,"-3,63%","-176,12%","-5,49%","-266,85%","-92,29%","-5,64%","26,80%","-8,22%","-6,37%","-1,56%","0,69","21,14","20,14","7,96"
16,30/06/2020,"-11,95%","-276,34%","-18,10%","-418,70%","-226,52%","-14,91%","15,92%","-28,47%","-27,02%","-21,30%","0,52","26,83","25,83","0,42"
17,31/03/2020,"-8,09%","-165,24%","-12,25%","-250,37%","-146,39%","-10,34%","28,11%","-16,95%","-15,63%","-10,34%","0,61","12,36","11,36","1,66"
18,31/12/2019,"-12,80%","-102,95%","-19,40%","-155,99%","-106,27%","-16,67%","23,08%","-37,06%","-34,86%","-24,44%","0,45","9,65","8,65","0,97"
19,30/09/2019,"-18,17%","-72,42%","-27,53%","-109,73%","-84,08%","-22,12%","40,59%","-57,97%","-55,25%","-44,06%","0,38","16,37","15,37","0,24"
20,30/06/2019,"-14,11%","-62,11%","-21,38%","-94,10%","-79,45%","-17,50%","45,56%","-42,24%","-39,73%","-28,61%","0,41","15,19","14,19","0,26"
21,31/03/2019,"-18,45%","-85,64%","-27,96%","-129,75%","-82,09%","-21,22%","37,45%","-72,65%","-69,00%","-54,89%","0,29","14,16","13,16","0,18"
22,31/12/2018,"-16,85%","-63,64%","-25,53%","-96,42%","-62,86%","-19,30%","40,23%","-70,47%","-67,08%","-57,63%","0,27","6,37","5,37","0,32"
23,30/09/2018,"-10,14%","-51,49%","-15,36%","-78,01%","-72,13%","-12,88%","32,01%","-32,12%","-29,80%","-23,19%","0,40","3,80","2,80","0,77"
24,30/06/2018,"-8,08%","-49,26%","-12,24%","-74,64%","-69,05%","-10,68%","37,29%","-24,13%","-21,45%","-15,20%","0,44","4,54","3,54","0,68"
25,31/03/2018,"-7,39%","-62,25%","-11,19%","-94,31%","-63,47%","-9,34%","37,64%","-21,17%","-18,22%","-11,89%","0,44","3,87","2,87","2,07"
26,31/12/2017,"-5,33%","-27,54%","-8,08%","-41,73%","-38,98%","-7,90%","38,79%","-17,89%","-14,10%","-7,75%","0,44","3,26","2,26","3,64"
27,30/09/2017,"-25,62%","-52,73%","-38,82%","-79,89%","-84,03%","-32,12%","46,92%","-68,03%","-63,80%","-58,22%","0,47","5,60","4,60","0,09"
28,30/06/2017,"-19,42%","-37,03%","-29,43%","-56,11%","-60,83%","-26,72%","49,53%","-47,00%","-42,87%","-38,26%","0,57","6,47","5,47","0,12"
29,31/03/2017,"-20,14%","-50,14%","-30,52%","-75,96%","-67,99%","-24,47%","50,34%","-41,28%","-37,19%","-32,99%","0,59","6,80","5,80","0,30"
30,31/12/2016,"-16,56%","-48,65%","-25,09%","-73,71%","-58,92%","-18,84%","49,96%","-37,01%","-33,87%","-30,02%","0,51","4,94","3,94","0,26"
31,30/09/2016,"-2,30%","-8,08%","-3,48%","-12,25%","-11,95%","-3,09%","104,35%","-7,41%","-5,83%","-2,19%","0,42","2,62","1,62","0,32"
32,30/06/2016,"-5,24%","-18,25%","-7,94%","-27,65%","-24,12%","-6,29%","103,61%","-15,69%","-14,50%","-10,62%","0,40","2,28","1,28","0,07"
33,31/03/2016,"-4,02%","-28,93%","-6,09%","-43,83%","-27,21%","-4,71%","101,85%","-11,92%","-11,04%","-7,21%","0,40","2,78","1,78","1,42"
34,31/12/2015,NA,NA,NA,NA,NA,NA,"100,00%","-6,78%","-5,94%","-2,19%",NA,"3,13","2,13","7,31"
35,30/09/2015,"5,25%","20,29%","7,95%","30,74%","13,56%","3,29%","100,00%","4,72%","6,97%","10,43%","0,70","3,87","2,87","-1,31"
36,30/06/2015,"5,89%","17,93%","8,93%","27,17%","20,00%","4,75%","100,00%","6,44%","8,38%","11,70%","0,74","3,84","2,84","-0,95"
37,31/03/2015,"5,16%","15,22%","7,82%","23,07%","15,57%","3,69%","100,00%","5,43%","7,77%","11,12%","0,68","5,77","4,77","-1,56"
38,31/12/2014,"3,18%","8,83%","4,82%","13,38%","6,17%","1,71%","100,00%","2,63%","5,20%","8,62%","0,65","3,52","2,52","-2,24"
39,30/09/2014,"3,46%","11,45%","5,24%","17,35%","7,39%","1,70%","100,00%","2,75%","5,59%","9,12%","0,62","4,12","3,12","-1,51"
40,30/06/2014,"0,44%","1,43%","0,66%","2,17%","0,77%","0,18%","100,00%","0,28%","0,77%","4,49%","0,63","4,21","3,21","-0,39"
41,31/03/2014,"0,01%","0,04%","0,02%","0,05%","-0,85%","-0,20%","100,00%","-0,32%","0,02%","3,69%","0,63","4,22","3,22","-0,37"
42,31/12/2013,"0,28%","0,86%","0,43%","1,30%","0,54%","0,14%","100,00%","0,23%","0,47%","4,35%","0,63","3,60","2,60","-0,93"
43,30/09/2013,"0,94%","3,37%","1,42%","5,11%","3,81%","0,76%","100,00%","1,16%","1,48%","4,91%","0,66","4,36","3,36","-1,00"
44,30/06/2013,"-0,17%","-0,56%","-0,25%","-0,84%","-8,26%","-1,83%","100,00%","-2,65%","-0,26%","3,03%","0,69","4,37","3,37","-0,33"
45,31/03/2013,"2,71%","8,53%","4,10%","12,93%","4,71%","1,25%","100,00%","1,66%","4,10%","7,11%","0,75","4,18","3,18","-0,13"
46,31/12/2012,"2,36%","7,08%","3,58%","10,73%","1,43%","0,40%","100,00%","0,55%","3,53%","6,04%","0,74","3,80","2,80","-0,82"
47,30/09/2012,"-3,22%","-9,63%","-4,88%","-14,60%","-17,49%","-4,62%","109,53%","-6,96%","-5,23%","-2,18%","0,66","5,02","4,02","0,69"
48,30/06/2012,"-3,87%","-11,46%","-5,87%","-17,36%","-14,56%","-4,07%","100,00%","-5,46%","-6,04%","-3,44%","0,75","4,51","3,51","0,25"
49,31/03/2012,"-3,27%","-10,90%","-4,95%","-16,52%","-12,79%","-3,25%","100,00%","-4,13%","-4,90%","-2,38%","0,79","3,78","2,78","1,39"
50,31/12/2011,"-2,13%","-7,02%","-3,23%","-10,63%","-5,52%","-1,50%","100,00%","-2,07%","-3,30%","-0,78%","0,72","3,55","2,55","6,74"
51,30/09/2011,"-1,18%","-4,71%","-1,79%","-7,13%","-6,77%","-1,49%","97,40%","-2,24%","-1,76%","0,53%","0,66","3,79","2,79","-6,67"
52,30/06/2011,"2,32%","7,97%","3,51%","12,08%","2,55%","0,63%","100,00%","0,89%","3,78%","6,16%","0,71","3,57","2,57","-0,47"
53,31/03/2011,"3,50%","12,93%","5,31%","19,59%","5,90%","1,40%","100,00%","1,94%","5,60%","7,99%","0,72","3,94","2,94","-0,36"
54,31/12/2010,"3,59%","8,59%","5,44%","13,01%","8,06%","1,97%","100,00%","2,88%","6,30%","8,69%","0,68","3,69","2,69","-0,78"
55,30/09/2010,"4,91%","12,61%","7,44%","19,10%","16,85%","3,32%","100,00%","5,39%","8,81%",NA,"0,62","4,55","3,55",NA
56,30/06/2010,"5,48%","13,12%","8,31%","19,88%","21,77%","4,53%","100,00%","7,48%","11,03%",NA,"0,61","4,03","3,03",NA
57,31/03/2010,"2,46%","6,09%","3,73%","9,22%","7,38%","1,56%","100,00%","3,02%","5,45%",NA,"0,52","4,22","3,22",NA
58,31/12/2009,"3,46%","8,78%","5,25%","13,31%","9,01%","2,02%","100,00%","4,29%","8,40%",NA,"0,47","4,09","3,09",NA
59,30/09/2009,"1,65%","3,95%","2,50%","5,98%","0,22%","0,04%","100,00%","0,11%","4,03%",NA,"0,40","5,08","4,08",NA
60,30/06/2009,"0,77%","1,97%","1,17%","2,99%","-0,19%","-0,04%","100,00%","-0,09%","1,96%",NA,"0,41","4,81","3,81",NA
61,31/03/2009,"1,20%","3,31%","1,81%","5,02%","-0,92%","-0,19%","100,00%","-0,44%","2,79%",NA,"0,44","4,73","3,73",NA
62,31/12/2008,"0,41%","0,96%","0,62%","1,46%","-1,82%","-0,40%","100,00%","-0,98%","1,09%",NA,"0,41","4,46","3,46",NA
63,30/09/2008,"-0,86%","-2,14%","-1,30%","-3,24%","-5,69%","-0,95%","100,00%","-2,03%","-2,26%",NA,"0,47","5,06","4,06",NA
64,30/06/2008,"-1,45%","-3,42%","-2,20%","-5,19%","-15,64%","-2,82%","100,00%","-6,19%","-3,94%",NA,"0,46","4,84","3,84",NA
65,31/03/2008,"-1,38%","-3,28%","-2,10%","-4,97%","-17,00%","-3,13%","100,00%","-7,43%","-4,04%",NA,"0,42","4,76","3,76",NA
66,31/12/2007,"-1,02%","-2,39%","-1,55%","-3,63%","-15,44%","-2,97%","100,00%","-7,24%","-3,04%",NA,"0,41","4,52","3,52",NA
67,30/09/2007,"-3,76%","-29,35%","-5,70%","-44,47%","367,17%","-7,19%","100,00%","-20,37%","-9,64%",NA,"0,35","5,99","4,99",NA
68,30/06/2007,"-2,57%","-11,23%","-3,89%","-17,01%","462,97%","-7,75%","100,00%","-19,63%","-7,58%",NA,"0,39","5,54","4,54",NA
69,31/03/2007,"-4,56%","-17,21%","-6,92%","-26,07%","-568,84%","-10,42%","100,00%","-28,40%","-14,79%",NA,"0,37","5,43","4,43",NA
70,31/12/2006,"-5,87%","-19,91%","-8,89%","-30,17%","-223,66%","-12,61%","100,00%","-37,31%","-20,54%",NA,"0,34","5,20","4,20",NA
71,30/09/2006,"-3,88%","-15,83%","-5,88%","-23,99%","-172,26%","-10,53%","100,00%","-33,24%","-12,26%",NA,"0,32","-51,05","-52,05",NA
72,30/06/2006,"-5,73%","-15,77%","-8,68%","-23,89%","-129,50%","-14,24%","100,00%","-43,33%","-21,19%",NA,"0,33","-59,74","-60,74",NA
73,31/03/2006,"-3,49%","-9,39%","-5,29%","-14,23%","-99,23%","-12,06%","100,00%","-37,74%","-13,34%",NA,"0,32","54,59","53,59",NA
74,31/12/2005,"-0,90%","-2,10%","-1,37%","-3,18%","-65,31%","-10,21%","100,00%","-29,27%","-3,06%",NA,"0,35","17,73","16,73",NA
75,30/09/2005,"-2,76%","-5,54%","-4,18%","-8,39%","-50,19%","-11,47%","100,00%","-33,86%","-9,97%",NA,"0,34","16,35","15,35",NA
76,30/06/2005,"-0,73%","-1,45%","-1,10%","-2,20%","-39,16%","-9,20%","100,00%","-26,69%","-2,59%",NA,"0,34","9,09","8,09",NA
77,31/03/2005,"4,42%","8,85%","6,69%","13,41%","-19,49%","-3,93%","100,00%","-7,02%","9,51%",NA,"0,56","8,23","7,23",NA
78,31/12/2004,"2,22%","4,19%","3,37%","6,35%","-21,02%","-4,99%","100,00%","-7,69%","4,18%",NA,"0,65","6,40","5,40",NA
79,30/09/2004,"1,03%","1,76%","1,56%","2,67%","-18,98%","-6,32%","100,00%","-10,35%","2,22%",NA,"0,61","4,38","3,38",NA
80,30/06/2004,"1,68%","2,97%","2,55%","4,50%","-13,74%","-4,85%","100,00%","-7,98%","3,52%",NA,"0,61","4,26","3,26",NA
81,31/03/2004,"-5,44%","-5,45%","-8,24%","-8,26%","-29,05%","-10,70%","100,00%","-24,34%","-9,20%",NA,"0,44","4,96","3,96",NA
82,31/12/2003,"-4,62%","-4,62%","-6,99%","-7,00%","-25,04%","-10,19%","100,00%","-25,37%","-6,62%",NA,"0,40","4,21","3,21",NA
83,30/09/2003,"0,25%","0,25%","0,38%","0,38%","-18,37%","-8,11%","100,00%","-20,40%","0,39%",NA,"0,40","3,00","2,00",NA
84,30/06/2003,"0,35%","0,35%","0,53%","0,54%","-18,31%","-8,38%","100,00%","-21,59%","0,59%",NA,"0,39","2,84","1,84",NA
85,31/03/2003,"4,60%","5,18%","6,97%","7,85%","-14,06%","-5,67%","100,00%","-14,92%","7,59%",NA,"0,38","2,71","1,71",NA
86,31/12/2002,"6,03%","6,76%","9,14%","10,24%","-7,69%","-3,17%","100,00%","-9,35%","11,93%",NA,"0,34","2,46","1,46",NA
87,30/09/2002,"8,97%","10,17%","13,59%","15,41%","-2,71%","-1,09%","100,00%","-3,12%","16,97%",NA,"0,35","2,27","1,27",NA
88,30/06/2002,"10,33%","12,74%","15,64%","19,30%","2,31%","0,97%","100,00%","2,86%","23,15%",NA,"0,34","2,19","1,19",NA
89,31/03/2002,"8,00%","10,13%","12,13%","15,36%","1,52%","0,62%","100,00%","1,91%","18,57%",NA,"0,32","2,48","1,48",NA
90,31/12/2001,"9,96%","11,94%","15,09%","18,10%","4,12%","1,68%","100,00%","5,11%","21,72%",NA,"0,33","2,42","1,42",NA
91,30/09/2001,"24,19%","2,90%","36,65%","4,39%","208,63%","-11,63%","100,00%","-17,12%","-0,42%",NA,"0,68","2,48","1,48",NA
92,30/06/2001,"-142,75%","184,56%","-216,29%","279,63%","680,14%","-19,07%","100,00%","-29,51%","-13,67%",NA,"0,65","2,39","1,39",NA
93,31/03/2001,"-121,94%","912,10%","-184,75%","1.381,96%","-2.955,94%","-24,19%","100,00%","-37,47%","-20,93%",NA,"0,65","2,46","1,46",NA
94,31/12/2000,"-98,86%","-250,53%","-149,78%","-379,60%","-523,56%","-32,63%","100,00%","-52,94%","-37,78%",NA,"0,62","2,45","1,45",NA
95,30/09/2000,"-46,86%","-77,61%","-71,01%","-117,58%","-164,79%","-31,40%","100,00%","-44,43%","-31,43%",NA,"0,71","-17,93","-18,93",NA
96,30/06/2000,"-47,27%","-60,70%","-71,63%","-91,97%","-136,70%","-30,15%","100,00%","-40,97%","-26,17%",NA,"0,74","-35,67","-36,67",NA
97,31/03/2000,"-40,08%","-50,56%","-60,73%","-76,60%","-126,69%","-26,44%","100,00%","-33,28%","-19,60%",NA,"0,79","122,21","121,21",NA
