,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"2,59","2,42","0,50","6,41","6,44","0,64","2,10","1,76","1,57","1,50","-1,70","0,37","4,81","0,48","R$ 325,08 M","0,00%"
1,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
2,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
3,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
5,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,31/03/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
7,31/12/2022,"2,64","-30,05","0,57","6,87","6,99","0,52","2,08","8,77","1,57","1,45","-0,54","0,43","5,27","0,39","R$ 170,84 M","0,00%"
8,30/09/2022,"-5,16","-2,11","0,82","-53,44","-53,43","0,59","-22,32","-172,94","-22,41","-161,56","-0,46","0,82","-53,65","0,59","R$ 170,77 M","0,00%"
9,30/06/2022,"-10,60","-3,84","1,17","10,28","1,09","0,82","138,86","23,98","126,03","23,88","-0,70","1,06","0,99","0,75","R$ 254,85 M","0,00%"
10,31/03/2022,"-7,13","-4,13","1,22","-321,10","-189,85","0,81","-38,75","26,98","-36,53","714,69","-0,70","1,15","-178,95","0,77","R$ 244,00 M","0,00%"
11,31/12/2021,"-3,26","-3,44","1,40","-9,42","-8,70","0,78","-5,64","-55,28","-5,15","-6,33","-0,63","1,28","-7,94","0,71","R$ 245,12 M","0,00%"
