,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 192,85 M","- R$ 74,93 M","- R$ 3,05 M","R$ 114,88 M",212
1,31/03/2024,"R$ 79,15 M","- R$ 39,61 M","- R$ 93,51 M","- R$ 53,97 M",212
2,31/12/2023,,,,,212
3,30/09/2023,"R$ 123,09 M","- R$ 27,50 M","- R$ 160,78 M","- R$ 65,19 M",212
4,30/06/2023,"R$ 102,79 M","- R$ 26,80 M","- R$ 86,27 M","- R$ 10,29 M",212
5,31/03/2023,"R$ 100,71 M","R$ 8,88 M","R$ 59,63 M","R$ 169,22 M",212
6,31/12/2022,,,,,212
7,30/09/2022,"R$ 114,53 M","- R$ 31,49 M","- R$ 17,59 M","R$ 65,44 M",212
8,30/06/2022,"R$ 86,63 M","- R$ 29,50 M","- R$ 41,57 M","R$ 15,55 M",212
9,31/03/2022,"R$ 78,19 M","- R$ 19,89 M","- R$ 117,35 M","- R$ 59,05 M",212
10,31/12/2021,,,,,212
11,30/09/2021,"R$ 88,19 M","- R$ 15,16 M","- R$ 80,41 M","- R$ 7,37 M",212
12,30/06/2021,"R$ 56,49 M","- R$ 18,98 M","- R$ 70,64 M","- R$ 33,12 M",212
13,31/03/2021,"R$ 39,48 M","- R$ 15,91 M","R$ 39,65 M","R$ 63,21 M",212
14,31/12/2020,,,,,212
15,30/09/2020,"R$ 10,86 M","- R$ 251,20 M","R$ 268,49 M","R$ 28,15 M",212
16,30/06/2020,"R$ 2,56 M","- R$ 156,44 M","R$ 352,42 M","R$ 198,53 M",212
17,31/03/2020,"R$ 58,55 M","- R$ 24,44 M","- R$ 64,91 M","- R$ 30,80 M",212
18,31/12/2019,,,,,212
