,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 2,66 B","R$ 355,26 M","R$ 1,64",217.024.025,0,0,217.024.025,1.250.845,0,0,1.250.845,215.773.180,0,215.773.180,212
1,31/03/2024,"R$ 2,49 B","R$ 351,78 M","R$ 1,62",217.024.025,0,0,217.024.025,1.160.945,0,0,1.160.945,215.863.080,0,215.863.080,212
2,31/12/2023,"R$ 2,52 B","R$ 367,31 M","R$ 1,69",217.024.025,0,0,217.024.025,1.258.600,0,0,1.258.600,215.765.425,0,215.765.425,212
3,30/09/2023,"R$ 2,57 B","R$ 380,47 M","R$ 1,77",214.426.523,0,0,214.426.523,594.500,0,0,594.500,213.832.023,0,213.832.023,212
4,30/06/2023,"R$ 2,67 B","R$ 366,52 M","R$ 1,71",214.426.523,0,0,214.426.523,148.900,0,0,148.900,214.277.623,0,214.277.623,212
5,31/03/2023,"R$ 2,71 B","R$ 382,99 M","R$ 1,79",214.426.523,0,0,214.426.523,148.900,0,0,148.900,214.277.623,0,214.277.623,212
6,31/12/2022,"R$ 2,56 B","R$ 414,75 M","R$ 1,93",214.426.523,0,0,214.426.523,148.900,0,0,148.900,214.277.623,0,214.277.623,212
7,30/09/2022,"R$ 2,61 B","R$ 459,50 M","R$ 2,14",214.426.523,0,0,214.426.523,148.900,0,0,148.900,214.277.623,0,214.277.623,212
8,30/06/2022,"R$ 2,57 B","R$ 494,60 M","R$ 2,31",214.426.523,0,0,214.426.523,148.900,0,0,148.900,214.277.623,0,214.277.623,212
9,31/03/2022,"R$ 2,53 B","R$ 511,50 M","R$ 2,44",209.231.726,0,0,209.231.726,0,0,0,0,209.231.726,0,209.231.726,212
10,31/12/2021,"R$ 2,58 B","R$ 555,37 M","R$ 2,65",209.231.726,0,0,209.231.726,0,0,0,0,209.231.726,0,209.231.726,212
11,30/09/2021,"R$ 2,60 B","R$ 504,59 M","R$ 2,60",193.941.206,0,0,193.941.206,0,0,0,0,193.941.206,0,193.941.206,212
12,30/06/2021,"R$ 2,66 B","R$ 553,25 M","R$ 2,86",193.771.106,0,0,193.771.106,0,0,0,0,193.771.106,0,193.771.106,212
13,31/03/2021,"R$ 2,73 B","R$ 613,95 M","R$ 3,17",193.771.106,0,0,193.771.106,0,0,0,0,193.771.106,0,193.771.106,212
14,31/12/2020,"R$ 2,70 B","R$ 678,19 M","R$ 3,50",193.771.106,0,0,193.771.106,0,0,0,0,193.771.106,0,193.771.106,212
15,30/09/2020,"R$ 3,48 B","R$ 694,44 M","R$ 3,58",193.771.000,0,0,193.771.000,0,0,0,0,193.771.000,0,193.771.000,212
16,30/06/2020,"R$ 3,14 B","R$ 766,58 M","R$ 3,96",193.771.000,0,0,193.771.000,0,0,0,0,193.771.000,0,193.771.000,212
17,31/03/2020,"R$ 2,40 B","R$ 545,49 M","R$ 3,38",161.335.000,0,0,161.335.000,0,0,0,0,161.335.000,0,161.335.000,212
18,31/12/2019,"R$ 2,42 B","R$ 569,14 M","R$ 3,53",161.335.153,0,0,161.335.153,0,0,0,0,161.335.153,0,161.335.153,212
