,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 977,00 M","R$ 608,15 M","R$ 198,04 M","- R$ 130,02 M","R$ 328,06 M","- R$ 14,69 M","- R$ 0,04"
1,31/03/2024,"R$ 990,72 M","R$ 673,84 M","R$ 246,16 M","- R$ 129,71 M","R$ 375,87 M","R$ 64,54 M","R$ 0,16"
2,31/12/2023,"R$ 905,69 M","R$ 501,65 M","R$ 93,31 M","- R$ 131,70 M","R$ 225,01 M","- R$ 120,37 M","- R$ 0,30"
3,30/09/2023,"R$ 940,41 M","R$ 568,09 M","R$ 143,32 M","- R$ 132,25 M","R$ 275,57 M","- R$ 30,24 M","- R$ 0,07"
4,30/06/2023,"R$ 932,42 M","R$ 510,41 M","R$ 131,06 M","- R$ 180,11 M","R$ 311,17 M","- R$ 101,81 M","- R$ 0,25"
5,31/03/2023,"R$ 954,42 M","R$ 633,98 M","R$ 157,21 M","- R$ 90,37 M","R$ 247,58 M","- R$ 77,21 M","- R$ 0,19"
6,31/12/2022,"R$ 845,14 M","R$ 416,30 M","- R$ 29,13 M","- R$ 145,75 M","R$ 116,63 M","R$ 115,95 M","R$ 0,29"
7,30/09/2022,"R$ 905,24 M","R$ 527,36 M","R$ 114,95 M","- R$ 145,17 M","R$ 260,12 M","- R$ 46,73 M","- R$ 0,12"
8,30/06/2022,"R$ 910,47 M","R$ 522,58 M","R$ 107,08 M","- R$ 139,74 M","R$ 246,82 M","- R$ 81,36 M","- R$ 0,20"
9,31/03/2022,"R$ 902,38 M","R$ 588,15 M","R$ 185,20 M","- R$ 143,62 M","R$ 328,81 M","- R$ 90,11 M","- R$ 0,22"
10,31/12/2021,"R$ 848,51 M","R$ 392,52 M","- R$ 5,42 M","- R$ 144,87 M","R$ 139,45 M","- R$ 153,82 M","- R$ 0,38"
11,30/09/2021,"R$ 816,68 M","R$ 451,41 M","R$ 143,15 M","- R$ 150,22 M","R$ 277,05 M","R$ 13,18 M","R$ 0,03"
12,30/06/2021,"R$ 585,95 M","R$ 337,68 M","R$ 66,90 M","- R$ 82,66 M","R$ 149,56 M","R$ 2,97 M","R$ 0,01"
13,31/03/2021,"R$ 416,00 M","R$ 235,58 M","R$ 92,84 M","- R$ 45,16 M","R$ 138,00 M","R$ 52,10 M","R$ 0,13"
14,31/12/2020,"R$ 375,93 M","R$ 187,69 M","R$ 14,22 M","- R$ 38,67 M","R$ 52,89 M","- R$ 33,10 M","- R$ 0,25"
15,30/09/2020,"R$ 350,95 M","R$ 178,90 M","R$ 39,21 M","- R$ 39,23 M","R$ 78,45 M","R$ 1,83 M","R$ 0,02"
16,30/06/2020,"R$ 356,14 M","R$ 180,30 M","R$ 48,40 M","- R$ 36,18 M","R$ 84,57 M","R$ 8,99 M","R$ 0,08"
17,31/03/2020,"R$ 338,98 M","R$ 189,74 M","R$ 16,35 M","- R$ 35,75 M","R$ 52,10 M","- R$ 18,82 M","- R$ 0,17"
18,31/12/2019,"R$ 319,91 M","R$ 127,12 M","R$ 9,46 M","- R$ 32,45 M","R$ 41,92 M","- R$ 28,33 M","- R$ 0,35"
19,30/09/2019,"R$ 293,65 M","R$ 125,38 M","R$ 29,59 M","- R$ 31,49 M","R$ 61,08 M","- R$ 2,47 M","- R$ 0,03"
20,30/06/2019,"R$ 285,40 M","R$ 109,15 M","R$ 17,80 M","- R$ 30,49 M","R$ 48,30 M","- R$ 16,92 M","- R$ 0,22"
21,31/03/2019,"R$ 282,53 M","R$ 148,27 M","R$ 63,12 M","- R$ 28,66 M","R$ 91,78 M","R$ 38,12 M","R$ 0,49"
22,31/12/2018,"R$ 295,62 M","R$ 86,69 M","- R$ 8,60 M","- R$ 14,08 M","R$ 5,48 M","- R$ 18,06 M","- R$ 0,23"
23,30/09/2018,"R$ 257,61 M","R$ 85,09 M","- R$ 8,60 M","- R$ 13,49 M","R$ 4,88 M","- R$ 16,65 M","- R$ 0,21"
24,30/06/2018,"R$ 282,38 M","R$ 97,20 M","R$ 9,05 M","- R$ 13,90 M","R$ 22,95 M","- R$ 2,98 M","- R$ 0,04"
25,31/03/2018,"R$ 266,85 M","R$ 126,34 M","R$ 46,81 M","- R$ 12,86 M","R$ 59,67 M","R$ 39,94 M","R$ 0,49"
26,31/12/2017,"R$ 276,28 M","R$ 87,10 M","- R$ 1,31 M","- R$ 13,51 M","R$ 12,20 M","R$ 10,81 M","R$ 0,13"
27,30/09/2017,"R$ 252,44 M","R$ 94,82 M","R$ 15,77 M","- R$ 13,29 M","R$ 29,06 M","R$ 10,10 M","R$ 0,12"
28,30/06/2017,"R$ 260,87 M","R$ 93,07 M","R$ 13,09 M","- R$ 13,62 M","R$ 26,72 M","R$ 14,37 M","R$ 0,18"
29,31/03/2017,"R$ 256,09 M","R$ 124,15 M","R$ 58,62 M","- R$ 10,88 M","R$ 69,50 M","R$ 49,87 M","R$ 0,62"
30,31/12/2016,"R$ 258,47 M","R$ 81,77 M","- R$ 24,26 M","- R$ 13,22 M","- R$ 11,04 M","- R$ 36,44 M","- R$ 0,45"
31,30/09/2016,"R$ 231,17 M","R$ 77,84 M","R$ 13,94 M","- R$ 10,18 M","R$ 24,12 M","R$ 5,56 M","R$ 0,07"
32,30/06/2016,"R$ 247,71 M","R$ 88,05 M","R$ 12,45 M","- R$ 10,20 M","R$ 22,65 M","- R$ 1,04 M","- R$ 0,01"
33,31/03/2016,"R$ 235,29 M","R$ 113,42 M","R$ 53,96 M","- R$ 8,52 M","R$ 62,48 M","R$ 52,76 M","R$ 0,64"
34,31/12/2015,"R$ 206,79 M","R$ 65,86 M","- R$ 2,53 M","- R$ 5,82 M","R$ 3,30 M","- R$ 5,63 M","- R$ 0,07"
35,30/09/2015,"R$ 209,36 M","R$ 89,45 M","R$ 32,44 M","- R$ 7,62 M","R$ 40,07 M","R$ 30,15 M","R$ 0,36"
36,30/06/2015,"R$ 222,44 M","R$ 91,26 M","- R$ 21,67 M","- R$ 7,30 M","- R$ 14,37 M","- R$ 24,15 M","- R$ 0,29"
37,31/03/2015,"R$ 218,02 M","R$ 117,44 M","R$ 61,43 M","- R$ 7,11 M","R$ 68,54 M","R$ 63,84 M","R$ 0,77"
38,31/12/2014,"R$ 211,47 M","R$ 82,41 M","R$ 22,61 M","- R$ 6,99 M","R$ 29,60 M","R$ 45,93 M","R$ 0,55"
