,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-18,50","0,41","0,25","1,34","1,49","0,09","1,31","0,92","8,70","5,13","-0,14","1,64","9,86","0,63","R$ 945,05 M","20,14%"
1,30/09/2024,"-21,11","0,47","0,28","1,53","1,70","0,11","1,50","1,05","8,88","5,24","-0,16","1,68","10,07","0,64","R$ 1,08 B","17,65%"
2,30/06/2024,"-14,19","0,59","0,37","2,51","2,77","0,15","2,10","1,64","9,31","5,26","-0,22","1,66","12,28","0,65","R$ 1,43 B","0,00%"
3,31/03/2024,"-7,54","0,58","0,38","2,42","2,75","0,15","2,31","-6,52","9,39","4,85","-0,20","1,53","11,18","0,62","R$ 1,42 B","0,00%"
4,31/12/2023,"-6,04","0,83","0,53","3,98","4,88","0,21","3,79","25,43","13,25","6,56","-0,28","1,86","17,05","0,72","R$ 1,99 B","0,00%"
5,30/09/2023,"-14,76","0,54","0,38","4,17","6,06","0,14","3,42","7,88","14,86","6,29","-0,19","1,63","26,31","0,60","R$ 1,38 B","0,00%"
6,30/06/2023,"-14,31","0,61","0,43","5,34","8,69","0,16","4,20","11,98","17,81","7,12","-0,21","1,83","36,86","0,66","R$ 1,57 B","0,00%"
7,31/03/2023,"-11,21","0,37","0,28","5,40","11,43","0,09","2,86","-22,59","17,30","6,95","-0,13","1,68","69,16","0,57","R$ 1,00 B","0,00%"
8,31/12/2022,"-13,07","0,48","0,38","5,86","9,33","0,12","3,54","2,40","17,27","6,86","-0,18","1,83","45,58","0,61","R$ 1,34 B","0,00%"
9,30/09/2022,"-6,06","0,85","0,63","6,90","9,39","0,22","5,61","11,15","17,62","7,26","-0,30","1,99","29,50","0,68","R$ 2,25 B","0,00%"
10,30/06/2022,"-7,18","0,83","0,65","7,23","9,94","0,21","5,42","6,91","17,31","7,22","-0,30","2,07","31,76","0,68","R$ 2,24 B","0,00%"
11,31/03/2022,"-9,84","0,79","0,71","6,43","8,39","0,21","6,00","2,43","19,07","7,96","-0,32","2,27","26,66","0,66","R$ 2,24 B","0,00%"
12,31/12/2021,"-33,03","1,22","1,09","7,68","9,62","0,29","10,30","37,70","27,69","11,06","-0,39","2,94","25,86","0,79","R$ 2,90 B","0,00%"
13,30/09/2021,"86,88","1,11","1,32","7,67","9,26","0,28","9,55","7,56","26,09","12,71","-0,39","3,60","25,29","0,76","R$ 2,87 B","0,00%"
14,30/06/2021,"183,56","1,55","2,30","14,61","18,85","0,39","18,68","-55,96","41,11","20,92","-0,52","5,07","41,49","0,86","R$ 3,98 B","0,00%"
15,31/03/2021,"158,81","1,85","3,16","24,02","37,38","0,95","24,32","3,47","31,49","17,32","-4,48","4,09","48,42","1,23","R$ 4,73 B","0,00%"
16,31/12/2020,"-28,23","0,46","0,82","9,32","21,88","0,25","9,82","0,70","20,35","8,97","-2,82","1,69","45,34","0,52","R$ 1,16 B","0,00%"
17,30/09/2020,"-93,70","2,05","2,49","15,64","23,43","0,92","30,01","3,93","40,99","18,09","-2,89","3,40","32,00","1,26","R$ 3,40 B","0,00%"
18,30/06/2020,"-75,08","1,84","2,33","15,46","24,62","0,89","29,39","3,28","40,54","17,56","-3,55","3,22","33,97","1,22","R$ 3,05 B","0,00%"
19,31/03/2020,"-30,41","1,22","1,63","11,43","20,70","0,60","27,64","2,14","43,86","15,79","-2,71","2,59","32,85","0,96","R$ 2,02 B","0,00%"
20,31/12/2019,"-237,37","3,30","1,93","14,22","29,39","0,95","18,98","19,63","29,10","14,36","-1,43","2,95","45,06","1,45","R$ 2,28 B","0,02%"
21,30/09/2019,"2.412,63","2,38","1,41","14,37","118,56","0,75","15,96","-16,11","25,56","12,60","-1,03","2,25","189,88","1,21","R$ 1,63 B","0,03%"
22,30/06/2019,"-125,96","2,48","1,52","19,28",NA,"0,86","26,70","16,65","40,01","16,95","-1,44","2,27",NA,"1,29","R$ 1,70 B","0,03%"
23,31/03/2019,"3.591,91","2,22","1,40","8,86","20,81","0,79","28,43","11,32","44,18","19,41","-1,36","2,17","32,34","1,22","R$ 1,56 B","0,03%"
24,31/12/2018,"651,13","2,20","1,33","8,84","18,67","1,01","37,92","8,30","45,61","18,96","-2,42","1,60","22,45","1,22","R$ 1,47 B","1,34%"
25,30/09/2018,"41,95","1,91","1,21","7,13","12,12","0,87","28,42","5,54","36,61","16,87","-2,26","1,55","15,61","1,12","R$ 1,31 B","1,53%"
26,30/06/2018,"19,58","1,57","1,05","4,31","5,84","0,76","16,12","3,54","19,99","11,35","-2,53","1,30","7,25","0,94","R$ 1,13 B","1,81%"
27,31/03/2018,"22,39","2,29","1,59","10,47","17,98","1,23","22,65","8,35","25,75","15,01","-3,91","1,81","20,45","1,40","R$ 1,68 B","1,22%"
28,31/12/2017,"25,67","3,14","2,09","13,90","21,08","1,63","25,36","11,59","28,17","17,66","-4,82","2,32","23,42","1,81","R$ 2,19 B","0,23%"
29,30/09/2017,"48,94","2,63","1,80","12,20","18,21","1,36","29,34","7,23","33,23","18,39","-4,61","2,04","20,63","1,54","R$ 1,86 B","0,27%"
30,30/06/2017,"40,36","1,93","1,34","8,78","12,23","0,95","21,94","8,45","27,25","15,30","-2,37","1,66","15,19","1,18","R$ 1,35 B","0,37%"
31,31/03/2017,"67,77","1,78","1,23","7,56","10,07","0,86","20,04","6,32","25,50","14,72","-2,26","1,57","12,81","1,09","R$ 1,22 B","0,41%"
32,31/12/2016,"54,44","1,79","1,18","9,30","13,56","0,82","20,23","6,85","26,26","15,00","-1,94","1,53","17,60","1,06","R$ 1,13 B","1,34%"
33,30/09/2016,"22,32","1,70","1,25","14,88","26,38","0,81","14,81","5,15","19,37","13,40","-2,20","1,63","34,51","1,06","R$ 1,15 B","1,35%"
34,30/06/2016,"14,43","1,64","1,22","228,41","-35,74","0,76","11,42","4,17","15,70","11,77","-2,17","1,68","-49,12","1,05","R$ 1,10 B","1,41%"
35,31/03/2016,"16,03","1,24","0,97","-13,26","-8,55","0,64","13,69","4,61","19,26","13,10","-1,82","1,37","-12,03","0,90","R$ 851,47 M","1,80%"
36,31/12/2015,"14,91","1,49","1,12","-26,76","-12,05","0,81","13,74","6,13","18,46","13,19","-2,54","1,50","-16,19","1,09","R$ 957,25 M","4,08%"
37,30/09/2015,"8,55","1,49","1,15","-123,49","-17,27","0,81","10,44","3,14","14,11","10,80","-4,04","1,55","-23,34","1,09","R$ 989,42 M","3,96%"
38,30/06/2015,"9,60","2,02","1,50","314,58","-26,70","1,31","12,55","8,16","13,84","10,86","-6,80","1,66","-29,45","1,44","R$ 1,28 B","3,05%"
39,31/03/2015,"8,77","2,44","2,08","22,48","68,05","1,62","11,12","8,07","11,78","10,06","-11,77","2,20","72,09","1,71","R$ 1,61 B","2,43%"
40,31/12/2014,"11,18","3,09","2,66","21,07","40,20","1,95","15,17","11,36","16,10","13,71","-9,94","2,82","42,67","2,07","R$ 1,84 B","0,49%"
