,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 3,81 B","R$ 2,35 B","R$ 680,84 M","- R$ 523,68 M","R$ 1,20 B","- R$ 100,76 M","- R$ 0,25"
1,31/03/2024,"R$ 3,77 B","R$ 2,25 B","R$ 613,85 M","- R$ 573,77 M","R$ 1,19 B","- R$ 187,88 M","- R$ 0,47"
2,31/12/2023,"R$ 3,73 B","R$ 2,21 B","R$ 524,90 M","- R$ 534,43 M","R$ 1,06 B","- R$ 329,63 M","- R$ 0,82"
3,30/09/2023,"R$ 3,67 B","R$ 2,13 B","R$ 402,47 M","- R$ 548,48 M","R$ 950,95 M","- R$ 93,30 M","- R$ 0,23"
4,30/06/2023,"R$ 3,64 B","R$ 2,09 B","R$ 374,10 M","- R$ 561,40 M","R$ 935,50 M","- R$ 109,79 M","- R$ 0,27"
5,31/03/2023,"R$ 3,62 B","R$ 2,10 B","R$ 350,12 M","- R$ 521,03 M","R$ 871,15 M","- R$ 89,35 M","- R$ 0,22"
6,31/12/2022,"R$ 3,56 B","R$ 2,05 B","R$ 378,10 M","- R$ 574,27 M","R$ 952,38 M","- R$ 102,25 M","- R$ 0,25"
7,30/09/2022,"R$ 3,57 B","R$ 2,03 B","R$ 401,81 M","- R$ 573,40 M","R$ 975,20 M","- R$ 372,02 M","- R$ 0,92"
8,30/06/2022,"R$ 3,46 B","R$ 1,94 B","R$ 413,68 M","- R$ 578,45 M","R$ 992,13 M","- R$ 312,11 M","- R$ 0,77"
9,31/03/2022,"R$ 3,14 B","R$ 1,75 B","R$ 373,51 M","- R$ 521,37 M","R$ 894,87 M","- R$ 227,77 M","- R$ 0,56"
10,31/12/2021,"R$ 2,65 B","R$ 1,40 B","R$ 281,14 M","- R$ 422,91 M","R$ 704,06 M","- R$ 87,67 M","- R$ 0,22"
11,30/09/2021,"R$ 2,18 B","R$ 1,20 B","R$ 300,79 M","- R$ 316,70 M","R$ 617,49 M","R$ 33,05 M","R$ 0,08"
12,30/06/2021,"R$ 1,73 B","R$ 939,85 M","R$ 213,17 M","- R$ 205,72 M","R$ 418,89 M","R$ 21,69 M","R$ 0,05"
13,31/03/2021,"R$ 1,50 B","R$ 782,47 M","R$ 194,67 M","- R$ 159,23 M","R$ 353,90 M","R$ 29,81 M","R$ 0,07"
14,31/12/2020,"R$ 1,42 B","R$ 736,62 M","R$ 118,18 M","- R$ 149,82 M","R$ 268,00 M","- R$ 41,11 M","- R$ 0,31"
15,30/09/2020,"R$ 1,37 B","R$ 676,05 M","R$ 113,42 M","- R$ 143,61 M","R$ 257,03 M","- R$ 36,33 M","- R$ 0,34"
16,30/06/2020,"R$ 1,31 B","R$ 622,54 M","R$ 103,80 M","- R$ 135,86 M","R$ 239,66 M","- R$ 40,63 M","- R$ 0,37"
17,31/03/2020,"R$ 1,24 B","R$ 551,38 M","R$ 73,20 M","- R$ 130,18 M","R$ 203,38 M","- R$ 66,53 M","- R$ 0,60"
18,31/12/2019,"R$ 1,18 B","R$ 509,92 M","R$ 119,97 M","- R$ 123,09 M","R$ 243,06 M","- R$ 9,59 M","- R$ 0,12"
19,30/09/2019,"R$ 1,16 B","R$ 469,48 M","R$ 101,91 M","- R$ 104,72 M","R$ 206,63 M","R$ 674,00 mil","R$ 0,01"
20,30/06/2019,"R$ 1,12 B","R$ 429,20 M","R$ 63,72 M","- R$ 86,72 M","R$ 150,43 M","- R$ 13,51 M","- R$ 0,17"
21,31/03/2019,"R$ 1,12 B","R$ 417,25 M","R$ 54,96 M","- R$ 70,12 M","R$ 125,08 M","R$ 435,00 mil","R$ 0,01"
22,31/12/2018,"R$ 1,10 B","R$ 395,32 M","R$ 38,66 M","- R$ 54,32 M","R$ 92,98 M","R$ 2,25 M","R$ 0,03"
23,30/09/2018,"R$ 1,08 B","R$ 395,72 M","R$ 45,94 M","- R$ 53,75 M","R$ 99,69 M","R$ 31,12 M","R$ 0,40"
24,30/06/2018,"R$ 1,08 B","R$ 405,45 M","R$ 70,32 M","- R$ 53,55 M","R$ 123,87 M","R$ 57,87 M","R$ 0,71"
25,31/03/2018,"R$ 1,06 B","R$ 401,32 M","R$ 74,37 M","- R$ 53,28 M","R$ 127,64 M","R$ 75,22 M","R$ 0,93"
26,31/12/2017,"R$ 1,05 B","R$ 399,13 M","R$ 86,17 M","- R$ 51,30 M","R$ 137,47 M","R$ 85,15 M","R$ 1,05"
27,30/09/2017,"R$ 1,03 B","R$ 393,81 M","R$ 63,23 M","- R$ 51,01 M","R$ 114,24 M","R$ 37,91 M","R$ 0,47"
28,30/06/2017,"R$ 1,01 B","R$ 376,82 M","R$ 61,39 M","- R$ 47,90 M","R$ 109,30 M","R$ 33,37 M","R$ 0,41"
29,31/03/2017,"R$ 986,85 M","R$ 365,19 M","R$ 60,74 M","- R$ 44,49 M","R$ 105,23 M","R$ 17,96 M","R$ 0,22"
30,31/12/2016,"R$ 960,43 M","R$ 348,85 M","R$ 56,09 M","- R$ 42,12 M","R$ 98,21 M","R$ 20,85 M","R$ 0,26"
31,30/09/2016,"R$ 924,60 M","R$ 348,78 M","R$ 77,82 M","- R$ 34,72 M","R$ 112,54 M","R$ 51,65 M","R$ 0,62"
32,30/06/2016,"R$ 899,16 M","R$ 356,76 M","R$ 96,33 M","- R$ 32,17 M","R$ 128,49 M","R$ 76,24 M","R$ 0,92"
33,31/03/2016,"R$ 873,89 M","R$ 359,99 M","R$ 62,21 M","- R$ 29,27 M","R$ 91,47 M","R$ 53,12 M","R$ 0,65"
34,31/12/2015,"R$ 856,62 M","R$ 364,00 M","R$ 69,67 M","- R$ 27,86 M","R$ 97,53 M","R$ 64,20 M","R$ 0,78"
35,30/09/2015,"R$ 861,29 M","R$ 380,55 M","R$ 94,81 M","- R$ 29,03 M","R$ 123,84 M","R$ 115,76 M","R$ 1,40"
36,30/06/2015,"R$ 855,01 M","R$ 388,72 M","R$ 102,36 M","- R$ 28,09 M","R$ 130,45 M","R$ 133,76 M","R$ 1,61"
37,31/03/2015,"R$ 773,58 M","R$ 359,51 M","R$ 144,67 M","- R$ 24,79 M","R$ 169,45 M","R$ 183,53 M","R$ 2,21"
38,31/12/2014,"R$ 693,51 M","R$ 322,46 M","R$ 121,56 M","- R$ 21,15 M","R$ 142,72 M","R$ 164,90 M","R$ 1,99"
39,30/09/2014,"R$ 612,17 M","R$ 292,47 M","R$ 116,90 M","- R$ 17,14 M","R$ 134,04 M","R$ 139,05 M","R$ 1,68"
40,30/06/2014,"R$ 525,00 M","R$ 243,98 M","R$ 61,12 M","- R$ 14,09 M","R$ 75,21 M","R$ 79,77 M","R$ 0,96"
41,31/03/2014,"R$ 494,89 M","R$ 225,58 M","R$ 43,64 M","- R$ 13,44 M","R$ 57,08 M","R$ 54,36 M","R$ 0,66"
42,31/12/2013,"R$ 461,29 M","R$ 205,39 M","R$ 39,90 M","- R$ 12,51 M","R$ 52,41 M","R$ 38,36 M","R$ 0,46"
43,30/09/2013,"R$ 413,78 M","R$ 180,51 M","R$ 23,91 M","- R$ 12,11 M","R$ 36,02 M","R$ 22,82 M","R$ 0,38"
44,30/06/2013,"R$ 381,03 M","R$ 161,39 M","R$ 46,39 M","- R$ 10,76 M","R$ 57,14 M","R$ 43,39 M","R$ 0,02"
45,31/03/2013,"R$ 349,53 M","R$ 152,27 M","R$ 48,75 M","- R$ 9,81 M","R$ 58,56 M","R$ 41,35 M","R$ 0,02"
46,31/12/2012,"R$ 323,69 M","R$ 133,19 M","R$ 34,84 M","- R$ 9,24 M","R$ 44,08 M","R$ 23,50 M","R$ 0,01"
