,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 522,06 M","- R$ 1,92 B","- R$ 248,20",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
1,31/03/2024,"R$ 526,27 M","- R$ 1,98 B","- R$ 257,12",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
2,31/12/2023,"R$ 504,15 M","- R$ 1,95 B","- R$ 252,14",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
3,30/09/2023,"R$ 512,54 M","- R$ 1,90 B","- R$ 245,68",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
4,30/06/2023,"R$ 488,09 M","- R$ 1,86 B","- R$ 241,52",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
5,31/03/2023,"R$ 478,21 M","- R$ 1,84 B","- R$ 238,80",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
6,31/12/2022,"R$ 449,84 M","- R$ 1,81 B","- R$ 234,49",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
7,30/09/2022,"R$ 462,61 M","- R$ 1,61 B","- R$ 208,35",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
8,30/06/2022,"R$ 448,61 M","- R$ 1,56 B","- R$ 202,81",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
9,31/03/2022,"R$ 458,88 M","- R$ 1,52 B","- R$ 197,50",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
10,31/12/2021,"R$ 449,90 M","- R$ 1,48 B","- R$ 191,47",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
11,30/09/2021,"R$ 460,05 M","- R$ 1,44 B","- R$ 186,23",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
12,30/06/2021,"R$ 412,72 M","- R$ 1,41 B","- R$ 183,24",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
13,31/03/2021,"R$ 416,57 M","- R$ 1,39 B","- R$ 180,48",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
14,31/12/2020,"R$ 399,45 M","- R$ 1,36 B","- R$ 176,86",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
15,30/09/2020,"R$ 382,56 M","- R$ 1,33 B","- R$ 172,53",2.657.920,5.058.480,5.058.480,7.716.400,0,0,0,0,2.657.920,5.058.480,7.716.400
16,30/06/2020,"R$ 349,08 M","- R$ 1,30 B","- R$ 6,75 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
17,31/03/2020,"R$ 375,48 M","- R$ 1,27 B","- R$ 6,58 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
18,31/12/2019,"R$ 378,89 M","- R$ 1,22 B","- R$ 6,35 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
19,30/09/2019,"R$ 385,83 M","- R$ 1,19 B","- R$ 6,16 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
20,30/06/2019,"R$ 387,08 M","- R$ 1,13 B","- R$ 5,87 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
21,31/03/2019,"R$ 393,25 M","- R$ 1,09 B","- R$ 5,66 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
22,31/12/2018,"R$ 371,34 M","- R$ 1,05 B","- R$ 5,42 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
23,30/09/2018,"R$ 386,38 M","- R$ 1,01 B","- R$ 5,23 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
24,30/06/2018,"R$ 379,85 M","- R$ 971,66 M","- R$ 5,04 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
25,31/03/2018,"R$ 383,58 M","- R$ 930,82 M","- R$ 4,83 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
26,31/12/2017,"R$ 387,86 M","- R$ 894,47 M","- R$ 4,64 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
27,30/09/2017,"R$ 393,79 M","- R$ 857,55 M","- R$ 4,45 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
28,30/06/2017,"R$ 391,31 M","- R$ 822,70 M","- R$ 4,26 mil",66.448,126.462,126.462,192.910,0,0,0,0,66.448,126.462,192.910
