,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 3,54 B","R$ 1,46 B","R$ 6,00",244.151.000,0,0,244.151.000,9.690.000,0,0,9.690.000,234.461.000,0,234.461.000
1,31/03/2024,"R$ 3,06 B","R$ 1,51 B","R$ 6,14",246.309.000,0,0,246.309.000,4.809.000,0,0,4.809.000,241.500.000,0,241.500.000
2,31/12/2023,"R$ 2,74 B","R$ 1,46 B","R$ 5,92",246.309.000,0,0,246.309.000,4.809.000,0,0,4.809.000,241.500.000,0,241.500.000
3,30/09/2023,"R$ 2,76 B","R$ 1,39 B","R$ 5,65",246.309.000,0,0,246.309.000,4.809.000,0,0,4.809.000,241.500.000,0,241.500.000
4,30/06/2023,"R$ 2,66 B","R$ 1,34 B","R$ 5,43",246.309.000,0,0,246.309.000,4.809.000,0,0,4.809.000,241.500.000,0,241.500.000
5,31/03/2023,"R$ 2,64 B","R$ 1,29 B","R$ 5,23",246.309.000,0,0,246.309.000,5.501.000,0,0,5.501.000,240.808.000,0,240.808.000
6,31/12/2022,"R$ 2,59 B","R$ 1,24 B","R$ 5,02",246.309.000,0,0,246.309.000,5.502.000,0,0,5.502.000,240.807.000,0,240.807.000
7,30/09/2022,"R$ 1,98 B","R$ 1,20 B","R$ 4,89",246.309.000,0,0,246.309.000,5.502.000,0,0,5.502.000,240.807.000,0,240.807.000
8,30/06/2022,"R$ 1,82 B","R$ 1,15 B","R$ 4,66",246.184.000,0,0,246.184.000,6.664.000,0,0,6.664.000,239.520.000,0,239.520.000
9,31/03/2022,"R$ 1,78 B","R$ 1,13 B","R$ 4,59",245.971.000,0,0,245.971.000,3.050.000,0,0,3.050.000,242.921.000,0,242.921.000
10,31/12/2021,"R$ 1,45 B","R$ 1,09 B","R$ 4,33",252.169.000,0,0,252.169.000,8.730.000,0,0,8.730.000,243.439.000,0,243.439.000
11,30/09/2021,"R$ 1,45 B","R$ 1,09 B","R$ 4,31",252.169.000,0,0,252.169.000,7.528.000,0,0,7.528.000,244.641.000,0,244.641.000
12,30/06/2021,"R$ 1,49 B","R$ 1,10 B","R$ 4,37",252.168.000,0,0,252.168.000,4.037.000,0,0,4.037.000,248.131.000,0,248.131.000
13,31/03/2021,"R$ 1,49 B","R$ 1,11 B","R$ 4,39",251.956.000,0,0,251.956.000,1.689.000,0,0,1.689.000,250.267.000,0,250.267.000
14,31/12/2020,"R$ 1,48 B","R$ 1,10 B","R$ 4,36",251.954.000,0,0,251.954.000,1.689.000,0,0,1.689.000,250.265.000,0,250.265.000
15,30/09/2020,"R$ 1,40 B","R$ 1,10 B","R$ 4,35",251.954.000,0,0,251.954.000,1.689.000,0,0,1.689.000,250.265.000,0,250.265.000
16,30/06/2020,"R$ 1,46 B","R$ 1,09 B","R$ 4,34",251.907.000,0,0,251.907.000,1.689.000,0,0,1.689.000,250.218.000,0,250.218.000
17,31/03/2020,"R$ 1,47 B","R$ 1,10 B","R$ 4,39",251.866.000,0,0,251.866.000,1.689.000,0,0,1.689.000,250.177.000,0,250.177.000
18,31/12/2019,"R$ 1,38 B","R$ 1,11 B","R$ 4,40",251.866.000,0,0,251.866.000,2.278.000,0,0,2.278.000,249.588.000,0,249.588.000
19,30/09/2019,"R$ 1,38 B","R$ 1,11 B","R$ 4,41",251.866.000,0,0,251.866.000,2.278.000,0,0,2.278.000,249.588.000,0,249.588.000
20,30/06/2019,"R$ 1,45 B","R$ 1,13 B","R$ 4,48",251.862.000,0,0,251.862.000,2.278.000,0,0,2.278.000,249.584.000,0,249.584.000
21,31/03/2019,"R$ 1,06 B","R$ 741,45 M","R$ 4,22",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
22,31/12/2018,"R$ 1,01 B","R$ 750,31 M","R$ 4,27",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
23,30/09/2018,"R$ 986,36 M","R$ 730,29 M","R$ 4,16",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
24,30/06/2018,"R$ 1,07 B","R$ 759,72 M","R$ 4,33",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
25,31/03/2018,"R$ 1,18 B","R$ 803,23 M","R$ 4,57",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
26,31/12/2017,"R$ 1,22 B","R$ 846,58 M","R$ 4,82",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
27,30/09/2017,"R$ 1,27 B","R$ 901,08 M","R$ 5,13",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
28,30/06/2017,"R$ 1,38 B","R$ 923,90 M","R$ 5,26",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
29,31/03/2017,"R$ 1,48 B","R$ 959,83 M","R$ 5,47",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
30,31/12/2016,"R$ 1,51 B","R$ 997,95 M","R$ 5,68",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
31,30/09/2016,"R$ 1,54 B","R$ 1,03 B","R$ 5,85",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
32,30/06/2016,"R$ 1,65 B","R$ 1,05 B","R$ 5,97",175.586.000,0,0,175.586.000,2.278.000,0,0,2.278.000,173.308.000,0,173.308.000
33,31/03/2016,"R$ 1,76 B","R$ 1,07 B","R$ 8,36",128.057.000,0,0,128.057.000,2.278.000,0,0,2.278.000,125.779.000,0,125.779.000
34,31/12/2015,"R$ 1,64 B","R$ 962,23 M","R$ 7,51",128.057.000,0,0,128.057.000,2.278.000,0,0,2.278.000,125.779.000,0,125.779.000
35,30/09/2015,"R$ 1,70 B","R$ 1,02 B","R$ 7,94",128.057.095,0,0,128.057.095,2.278.422,0,0,2.278.422,125.778.673,0,125.778.673
