,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 124,13 M","- R$ 190,76 M","R$ 222,82 M","- R$ 92,07 M"
1,31/03/2024,"R$ 51,81 M","- R$ 5,58 M","R$ 99,39 M","R$ 145,63 M"
2,31/12/2023,"R$ 44,19 M","- R$ 10,72 M","- R$ 56,72 M","- R$ 23,26 M"
3,30/09/2023,"R$ 107,74 M","- R$ 7,34 M","- R$ 44,23 M","R$ 56,17 M"
4,30/06/2023,"- R$ 64,48 M","- R$ 9,66 M","R$ 57,17 M","- R$ 16,97 M"
5,31/03/2023,"- R$ 211,85 M","- R$ 16,84 M","- R$ 20,49 M","- R$ 249,18 M"
6,31/12/2022,"R$ 38,25 M","- R$ 84,62 M","R$ 428,86 M","R$ 382,49 M"
7,30/09/2022,"R$ 11,15 M","- R$ 38,65 M","- R$ 25,78 M","- R$ 53,28 M"
8,30/06/2022,"R$ 47,01 M","- R$ 29,12 M","- R$ 83,72 M","- R$ 65,83 M"
9,31/03/2022,"R$ 48,44 M","- R$ 7,71 M","R$ 273,31 M","R$ 314,04 M"
10,31/12/2021,"R$ 28,72 M","- R$ 91,47 M","- R$ 54,88 M","- R$ 117,63 M"
11,30/09/2021,"R$ 47,12 M","- R$ 7,71 M","- R$ 73,25 M","- R$ 33,84 M"
12,30/06/2021,"R$ 22,98 M","- R$ 14,08 M","- R$ 47,26 M","- R$ 38,36 M"
13,31/03/2021,"R$ 35,83 M","- R$ 2,85 M","- R$ 19,34 M","R$ 13,64 M"
14,31/12/2020,"R$ 42,34 M","- R$ 3,11 M","R$ 77,46 M","R$ 116,69 M"
15,30/09/2020,"R$ 19,72 M","- R$ 2,08 M","- R$ 45,37 M","- R$ 27,73 M"
16,30/06/2020,"R$ 49,73 M","- R$ 2,40 M","- R$ 5,34 M","R$ 41,98 M"
17,31/03/2020,"R$ 38,45 M","- R$ 2,60 M","R$ 87,20 M","R$ 123,05 M"
18,31/12/2019,"R$ 31,15 M","- R$ 1,35 M","- R$ 14,68 M","R$ 15,11 M"
19,30/09/2019,"R$ 8,53 M","- R$ 2,81 M","- R$ 45,29 M","- R$ 39,57 M"
