,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 370,13 M","R$ 233,03 M","R$ 119,79 M","- R$ 56,33 M","R$ 176,12 M","R$ 70,89 M","R$ 0,29"
1,31/03/2024,"R$ 353,18 M","R$ 213,47 M","R$ 112,68 M","- R$ 56,74 M","R$ 169,43 M","R$ 67,63 M","R$ 0,27"
2,31/12/2023,"R$ 367,26 M","R$ 238,40 M","R$ 133,20 M","- R$ 55,58 M","R$ 188,79 M","R$ 80,88 M","R$ 0,33"
3,30/09/2023,"R$ 347,79 M","R$ 221,77 M","R$ 118,31 M","- R$ 56,79 M","R$ 175,10 M","R$ 66,55 M","R$ 0,27"
4,30/06/2023,"R$ 338,02 M","R$ 217,33 M","R$ 108,69 M","- R$ 55,76 M","R$ 164,46 M","R$ 64,06 M","R$ 0,26"
5,31/03/2023,"R$ 324,70 M","R$ 210,32 M","R$ 109,02 M","- R$ 52,34 M","R$ 161,36 M","R$ 66,44 M","R$ 0,27"
6,31/12/2022,"R$ 327,06 M","R$ 225,29 M","R$ 97,42 M","- R$ 37,25 M","R$ 134,67 M","R$ 47,61 M","R$ 0,19"
7,30/09/2022,"R$ 282,31 M","R$ 168,41 M","R$ 90,50 M","- R$ 48,21 M","R$ 138,71 M","R$ 64,92 M","R$ 0,26"
8,30/06/2022,"R$ 247,63 M","R$ 149,94 M","R$ 68,53 M","- R$ 42,99 M","R$ 111,52 M","R$ 63,13 M","R$ 0,26"
9,31/03/2022,"R$ 235,10 M","R$ 151,45 M","R$ 65,78 M","- R$ 39,17 M","R$ 104,95 M","R$ 40,85 M","R$ 0,17"
10,31/12/2021,"R$ 219,17 M","R$ 133,74 M","R$ 56,48 M","- R$ 36,16 M","R$ 92,64 M","R$ 43,68 M","R$ 0,17"
11,30/09/2021,"R$ 192,95 M","R$ 107,68 M","R$ 43,98 M","- R$ 36,42 M","R$ 80,40 M","R$ 31,49 M","R$ 0,12"
12,30/06/2021,"R$ 171,67 M","R$ 85,19 M","R$ 26,42 M","- R$ 35,99 M","R$ 62,41 M","R$ 19,95 M","R$ 0,08"
13,31/03/2021,"R$ 154,33 M","R$ 76,37 M","R$ 19,87 M","- R$ 36,27 M","R$ 56,14 M","R$ 7,37 M","R$ 0,03"
14,31/12/2020,"R$ 148,14 M","R$ 69,38 M","R$ 19,78 M","- R$ 36,48 M","R$ 56,27 M","R$ 7,63 M","R$ 0,03"
15,30/09/2020,"R$ 133,79 M","R$ 48,84 M","R$ 6,66 M","- R$ 33,85 M","R$ 40,51 M","R$ 1,18 M","R$ 0,00"
16,30/06/2020,"R$ 98,31 M","R$ 31,04 M","- R$ 15,40 M","- R$ 39,86 M","R$ 24,46 M","- R$ 12,54 M","- R$ 0,05"
17,31/03/2020,"R$ 126,10 M","R$ 50,16 M","R$ 2,49 M","- R$ 40,14 M","R$ 42,64 M","- R$ 1,02 M","- R$ 0,00"
18,31/12/2019,"R$ 138,53 M","R$ 59,21 M","- R$ 227,00 mil","- R$ 39,35 M","R$ 39,12 M","- R$ 2,68 M","- R$ 0,01"
19,30/09/2019,"R$ 129,43 M","R$ 53,21 M","- R$ 15,35 M","- R$ 52,44 M","R$ 37,09 M","- R$ 19,43 M","- R$ 0,08"
20,30/06/2019,"R$ 100,46 M","R$ 26,03 M","- R$ 17,04 M","- R$ 70,48 M","R$ 43,06 M","- R$ 13,67 M","- R$ 0,05"
21,31/03/2019,"R$ 71,05 M","R$ 18,52 M","- R$ 10,37 M","- R$ 32,17 M","R$ 21,80 M","- R$ 9,20 M","- R$ 0,05"
22,31/12/2018,"R$ 70,44 M","R$ 18,41 M","- R$ 31,74 M","- R$ 29,69 M","- R$ 2,05 M","R$ 11,70 M","R$ 0,07"
23,30/09/2018,"R$ 72,73 M","R$ 8,17 M","- R$ 31,02 M","- R$ 30,71 M","- R$ 318,00 mil","- R$ 32,58 M","- R$ 0,19"
24,30/06/2018,"R$ 71,61 M","R$ 10,10 M","- R$ 37,71 M","- R$ 32,13 M","- R$ 5,57 M","- R$ 43,66 M","- R$ 0,25"
25,31/03/2018,"R$ 78,99 M","R$ 9,45 M","- R$ 25,95 M","- R$ 34,15 M","R$ 8,21 M","- R$ 30,43 M","- R$ 0,17"
26,31/12/2017,"R$ 72,45 M","- R$ 2,08 M","- R$ 55,15 M","- R$ 34,95 M","- R$ 20,20 M","- R$ 39,88 M","- R$ 0,23"
27,30/09/2017,"R$ 82,05 M","R$ 3,55 M","- R$ 30,84 M","- R$ 35,87 M","R$ 5,04 M","- R$ 23,14 M","- R$ 0,13"
28,30/06/2017,"R$ 70,64 M","R$ 1,32 M","- R$ 48,48 M","- R$ 36,63 M","- R$ 11,85 M","- R$ 36,44 M","- R$ 0,21"
29,31/03/2017,"R$ 66,12 M","- R$ 1,49 M","- R$ 54,50 M","- R$ 38,27 M","- R$ 16,23 M","- R$ 38,92 M","- R$ 0,22"
30,31/12/2016,"R$ 75,04 M","R$ 890,00 mil","- R$ 52,40 M","- R$ 39,42 M","- R$ 12,98 M","- R$ 38,46 M","- R$ 0,22"
31,30/09/2016,"R$ 86,14 M","R$ 14,88 M","- R$ 28,15 M","- R$ 39,39 M","R$ 11,24 M","- R$ 22,20 M","- R$ 0,13"
32,30/06/2016,"R$ 105,35 M","R$ 27,67 M","- R$ 26,06 M","- R$ 39,73 M","R$ 13,67 M","- R$ 20,94 M","- R$ 0,12"
33,31/03/2016,"R$ 130,08 M","R$ 39,56 M","- R$ 11,51 M","- R$ 40,48 M","R$ 28,98 M","- R$ 17,80 M","- R$ 0,14"
34,31/12/2015,"R$ 127,89 M","R$ 44,26 M","- R$ 71,07 M","- R$ 41,01 M","- R$ 30,06 M","- R$ 57,93 M","- R$ 0,45"
35,30/09/2015,"R$ 136,46 M","R$ 49,46 M","- R$ 7,50 M","- R$ 42,27 M","R$ 34,76 M","- R$ 17,21 M","- R$ 0,13"
