,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 30,98 B","R$ 8,65 B","R$ 6,57 B","- R$ 1,72 B","R$ 8,30 B","R$ 2,42 B","R$ 1,06"
1,31/03/2024,"R$ 29,97 B","R$ 8,55 B","R$ 6,65 B","- R$ 1,65 B","R$ 8,29 B","R$ 2,40 B","R$ 1,05"
2,31/12/2023,"R$ 28,53 B","R$ 7,78 B","R$ 6,05 B","- R$ 1,58 B","R$ 7,62 B","R$ 1,89 B","R$ 0,93"
3,30/09/2023,"R$ 27,24 B","R$ 7,50 B","R$ 5,86 B","- R$ 1,48 B","R$ 7,34 B","R$ 1,78 B","R$ 0,87"
4,30/06/2023,"R$ 26,95 B","R$ 7,45 B","R$ 5,89 B","- R$ 1,39 B","R$ 7,28 B","R$ 1,69 B","R$ 0,83"
5,31/03/2023,"R$ 26,65 B","R$ 7,38 B","R$ 5,88 B","- R$ 1,33 B","R$ 7,20 B","R$ 2,12 B","R$ 1,04"
6,31/12/2022,"R$ 26,50 B","R$ 7,19 B","R$ 5,72 B","- R$ 1,27 B","R$ 7,00 B","R$ 2,14 B","R$ 1,05"
7,30/09/2022,"R$ 26,95 B","R$ 6,94 B","R$ 5,58 B","- R$ 1,28 B","R$ 6,87 B","R$ 2,12 B","R$ 1,04"
8,30/06/2022,"R$ 27,71 B","R$ 6,63 B","R$ 5,37 B","- R$ 1,27 B","R$ 6,65 B","R$ 2,51 B","R$ 1,39"
9,31/03/2022,"R$ 27,52 B","R$ 6,25 B","R$ 5,08 B","- R$ 1,26 B","R$ 6,34 B","R$ 2,28 B","R$ 1,26"
10,31/12/2021,"R$ 26,48 B","R$ 5,70 B","R$ 4,63 B","- R$ 1,24 B","R$ 5,87 B","R$ 2,59 B","R$ 1,43"
11,30/09/2021,"R$ 25,61 B","R$ 5,40 B","R$ 4,32 B","- R$ 1,24 B","R$ 5,57 B","R$ 2,44 B","R$ 1,34"
12,30/06/2021,"R$ 22,72 B","R$ 4,80 B","R$ 3,81 B","- R$ 1,24 B","R$ 5,05 B","R$ 2,50 B","R$ 1,38"
13,31/03/2021,"R$ 21,01 B","R$ 4,07 B","R$ 3,16 B","- R$ 1,23 B","R$ 4,39 B","R$ 1,72 B","R$ 0,95"
14,31/12/2020,"R$ 20,33 B","R$ 3,66 B","R$ 2,70 B","- R$ 1,23 B","R$ 3,93 B","R$ 1,47 B","R$ 0,81"
15,30/09/2020,"R$ 19,44 B","R$ 3,37 B","R$ 2,59 B","- R$ 1,19 B","R$ 3,78 B","R$ 1,67 B","R$ 0,92"
16,30/06/2020,"R$ 19,62 B","R$ 3,01 B","R$ 2,24 B","- R$ 1,19 B","R$ 3,43 B","R$ 841,25 M","R$ 0,46"
17,31/03/2020,"R$ 19,92 B","R$ 3,23 B","R$ 2,36 B","- R$ 1,16 B","R$ 3,52 B","R$ 914,87 M","R$ 0,50"
18,31/12/2019,"R$ 19,90 B","R$ 3,25 B","R$ 2,34 B","- R$ 1,16 B","R$ 3,50 B","R$ 455,37 M","R$ 0,25"
19,30/09/2019,"R$ 18,66 B","R$ 2,92 B","R$ 3,13 B","- R$ 1,20 B","R$ 4,34 B","R$ 790,79 M","R$ 0,44"
20,30/06/2019,"R$ 17,70 B","R$ 2,90 B","R$ 3,05 B","- R$ 1,10 B","R$ 4,15 B","R$ 998,80 M","R$ 0,55"
21,31/03/2019,"R$ 16,88 B","R$ 2,63 B","R$ 2,89 B","- R$ 1,03 B","R$ 3,92 B","R$ 1,13 B","R$ 0,62"
22,31/12/2018,"R$ 15,79 B","R$ 2,50 B","R$ 2,87 B","- R$ 949,71 M","R$ 3,82 B","R$ 1,15 B","R$ 0,63"
23,30/09/2018,"R$ 15,43 B","R$ 2,58 B","R$ 1,82 B","- R$ 839,51 M","R$ 2,66 B","R$ 736,38 M","R$ 0,43"
24,30/06/2018,"R$ 15,05 B","R$ 2,22 B","R$ 1,58 B","- R$ 850,52 M","R$ 2,43 B","R$ 611,45 M","R$ 0,35"
25,31/03/2018,"R$ 14,25 B","R$ 2,07 B","R$ 1,41 B","- R$ 835,16 M","R$ 2,24 B","R$ 569,90 M","R$ 0,33"
26,31/12/2017,"R$ 13,64 B","R$ 1,89 B","R$ 1,24 B","- R$ 807,68 M","R$ 2,05 B","R$ 558,61 M","R$ 0,32"
