,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"4,67%","4,65%","7,07%","7,05%","10,84%","5,40%","28,89%","10,64%","10,13%","15,14%","0,51","2,00","1,00","3,14"
1,30/06/2024,"5,54%","5,52%","8,39%","8,36%","13,04%","6,35%","28,81%","12,41%","12,03%","16,89%","0,51","1,98","0,98","2,31"
2,31/03/2024,"6,07%","6,04%","9,20%","9,15%","13,28%","6,64%","29,10%","12,39%","12,69%","17,41%","0,54","1,92","0,92","2,40"
3,31/12/2023,"6,84%","6,79%","10,36%","10,29%","15,01%","7,31%","29,95%","13,37%","14,11%","18,68%","0,55","1,95","0,95","2,19"
4,30/09/2023,"10,35%","10,28%","15,69%","15,58%","19,65%","9,18%","31,92%","14,51%","17,23%","21,15%","0,63","2,01","1,01","1,81"
5,30/06/2023,"12,31%","12,19%","18,65%","18,47%","22,68%","10,88%","32,98%","14,66%","18,16%","21,79%","0,74","2,05","1,05","1,73"
6,31/03/2023,"12,95%","12,82%","19,62%","19,43%","23,27%","11,48%","32,50%","14,10%","17,85%","21,23%","0,81","2,00","1,00","1,60"
7,31/12/2022,"12,53%","12,38%","18,99%","18,76%","22,32%","11,00%","31,96%","13,50%","17,03%","20,22%","0,81","2,05","1,05","1,83"
8,30/09/2022,"10,65%","10,51%","16,13%","15,92%","19,87%","9,61%","31,31%","12,19%","14,74%","18,02%","0,79","2,14","1,14","1,87"
9,30/06/2022,"10,65%","10,50%","16,14%","15,91%","23,91%","11,38%","30,48%","13,88%","13,57%","16,78%","0,82","2,09","1,09","2,05"
10,31/03/2022,"11,92%","11,70%","18,06%","17,73%","25,60%","12,01%","31,59%","14,76%","14,85%","17,94%","0,81","2,03","1,03","1,89"
11,31/12/2021,"12,34%","12,10%","18,69%","18,33%","25,06%","11,67%","32,29%","14,73%","15,29%","18,35%","0,79","2,03","1,03","1,90"
12,30/09/2021,"12,46%","12,19%","18,88%","18,47%","29,25%","14,43%","32,36%","18,09%","15,26%","18,54%","0,80","2,07","1,07","1,94"
13,30/06/2021,"10,62%","10,39%","16,08%","15,75%","22,97%","12,10%","32,55%","15,68%","14,62%","17,98%","0,77","2,10","1,10","1,87"
14,31/03/2021,"7,92%","7,77%","11,99%","11,77%","19,43%","10,01%","31,66%","14,99%","12,38%","16,11%","0,67","2,13","1,13","2,27"
15,31/12/2020,"7,48%","7,36%","11,33%","11,14%","23,04%","12,76%","30,71%","17,93%","10,98%","14,77%","0,71","2,15","1,15","2,37"
16,30/09/2020,"4,82%","4,74%","7,30%","7,17%","14,21%","7,61%","29,83%","12,71%","8,10%","12,30%","0,60","2,03","1,03","2,60"
17,30/06/2020,"4,24%","4,17%","6,42%","6,32%","13,24%","7,21%","29,23%","11,79%","7,72%","11,82%","0,61","1,90","0,90","2,94"
18,31/03/2020,"3,52%","3,46%","5,34%","5,25%","11,06%","6,17%","28,79%","10,26%","6,51%","10,68%","0,60","1,94","0,94","3,34"
19,31/12/2019,"7,78%","7,59%","11,79%","11,50%","18,63%","10,44%","27,26%","16,94%","13,65%","18,03%","0,62","1,81","0,81","1,46"
20,30/09/2019,"8,71%","8,47%","13,20%","12,83%","19,33%","10,76%","26,76%","16,83%","14,32%","18,56%","0,64","1,87","0,87","1,36"
21,30/06/2019,"7,93%","7,72%","12,02%","11,69%","17,68%","10,19%","26,54%","16,14%","13,50%","18,01%","0,63","1,84","0,84","2,08"
22,31/03/2019,"8,58%","8,37%","12,99%","12,68%","26,20%","15,81%","26,68%","23,16%","13,92%","18,47%","0,68","1,79","0,79","1,87"
23,31/12/2018,"4,04%","3,94%","6,12%","5,96%","13,08%","7,81%","27,76%","11,30%","6,19%","10,67%","0,69","1,78","0,78","2,68"
24,30/09/2018,"3,27%","3,20%","4,95%","4,85%","12,37%","7,16%","28,13%","11,27%","5,42%","10,14%","0,64","1,80","0,80","2,74"
25,30/06/2018,"3,08%","3,03%","4,67%","4,58%","11,43%","6,52%","27,93%","10,88%","5,57%","10,42%","0,60","1,74","0,74","2,63"
26,31/03/2018,"3,98%","3,92%","6,04%","5,94%","6,24%","3,56%","28,55%","5,68%","7,37%","12,08%","0,63","1,66","0,66","1,97"
27,31/12/2017,"4,26%","4,19%","6,45%","6,35%","6,28%","3,47%","28,18%","5,60%","7,62%","12,12%","0,62","1,68","0,68","1,60"
28,30/09/2017,"0,73%","0,72%","1,11%","1,09%","0,42%","0,23%","24,85%","0,41%","1,44%","7,67%","0,55","1,73","0,73","2,92"
29,30/06/2017,"-1,05%","-1,03%","-1,59%","-1,57%","-1,77%","-0,97%","22,55%","-1,80%","-2,14%","3,02%","0,54","1,75","0,75","9,25"
30,31/03/2017,"-2,17%","-2,13%","-3,29%","-3,22%","-4,24%","-2,35%","21,04%","-4,59%","-4,73%","0,73%","0,51","1,75","0,75","49,40"
31,31/12/2016,"-3,26%","-3,20%","-4,93%","-4,84%","-5,92%","-3,25%","19,93%","-6,76%","-7,57%","-1,71%","0,48","1,81","0,81","-20,65"
32,30/09/2016,"0,56%","0,55%","0,85%","0,83%","0,43%","0,22%","22,14%","0,44%","1,24%","6,58%","0,51","1,83","0,83","4,91"
33,30/06/2016,"0,68%","0,67%","1,04%","1,02%","1,10%","0,59%","22,68%","1,08%","1,49%","6,88%","0,54","1,82","0,82","4,86"
34,31/03/2016,"-0,35%","-0,35%","-0,54%","-0,53%","-0,30%","-0,15%","22,36%","-0,31%","-0,82%","4,86%","0,47","1,80","0,80","7,79"
35,31/12/2015,"-0,14%","-0,14%","-0,21%","-0,21%","0,97%","0,49%","22,75%","1,03%","-0,34%","5,34%","0,47","1,82","0,82","7,62"
36,30/09/2015,"-1,82%","-1,80%","-2,76%","-2,73%","-1,64%","-0,80%","22,85%","-1,81%","-4,82%","1,20%","0,45","1,93","0,93","43,86"
37,30/06/2015,"-1,43%","-1,42%","-2,17%","-2,15%","-1,60%","-0,78%","23,02%","-1,74%","-3,83%","2,02%","0,45","1,88","0,88","25,86"
