,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"7,26","0,74","0,77","5,42","8,79","0,37","7,62","1,26","12,32","8,25","-1,80","1,25","14,21","0,60","R$ 892,58 M","8,02%"
1,30/09/2024,"7,90","0,81","0,84","5,90","9,56","0,40","8,29","1,37","12,99","8,69","-1,96","1,32","14,98","0,63","R$ 970,84 M","7,37%"
2,30/06/2024,"7,07","0,85","0,88","4,45","6,03","0,43","7,29","1,37","10,54","7,51","-2,38","1,27","8,72","0,62","R$ 1,02 B","6,57%"
3,31/03/2024,"7,51","0,93","0,93","5,10","6,90","0,48","7,33","1,42","10,63","7,75","-3,52","1,35","10,00","0,70","R$ 1,09 B","5,87%"
4,31/12/2023,"6,87","0,96","0,92","7,31","10,81","0,49","6,51","1,46","9,42","7,11","-3,32","1,33","15,62","0,71","R$ 1,13 B","7,41%"
5,30/09/2023,"5,25","0,93","0,76","7,52","12,97","0,46","4,43","1,32","6,65","5,42","-3,01","1,15","19,48","0,69","R$ 1,05 B","7,95%"
6,30/06/2023,"6,45","1,28","0,94","13,96","53,84","0,62","5,20","1,78","7,28","6,07","-3,85","1,32","75,33","0,87","R$ 1,42 B","5,71%"
7,31/03/2023,"6,00","1,21","0,85","11,94","69,03","0,60","4,74","1,88","6,65","5,59","-3,36","1,19","96,78","0,85","R$ 1,33 B","5,81%"
8,31/12/2022,"7,21","1,42","0,97","13,96","-18.240,30","0,69","5,72","1,96","7,89","6,65","-4,30","1,34","-25.169,89","0,95","R$ 1,55 B","4,31%"
9,30/09/2022,"6,99","1,26","0,85","9,28","322,87","0,59","5,78","2,09","8,07","6,60","-2,32","1,19","450,75","0,82","R$ 1,28 B","4,75%"
10,30/06/2022,"4,33","0,91","0,60","8,39","-63,48","0,44","4,43","1,48","6,97","5,64","-1,93","0,95","-99,90","0,69","R$ 881,47 M","8,13%"
11,31/03/2022,"4,56","1,03","0,67","37,07","-11,77","0,51","4,53","1,67","6,81","5,64","-2,49","1,01","-17,70","0,76","R$ 973,14 M","6,76%"
12,31/12/2021,"6,03","1,28","0,89","29,50","-22,69","0,63","5,81","2,09","8,09","6,74","-3,05","1,24","-31,60","0,88","R$ 1,23 B","4,64%"
13,30/09/2021,"5,62","1,44","1,02","24,78","-84,84","0,70","6,66","2,35","9,02","7,43","-3,17","1,38","-114,88","0,94","R$ 1,32 B","9,04%"
14,30/06/2021,"9,68","2,11","1,52","14,90","39,11","1,00","10,38","3,24","12,69","10,31","-4,70","1,85","47,80","1,23","R$ 1,80 B","7,97%"
15,31/03/2021,"17,51","3,24","2,63","15,24","21,93","1,52","21,20","5,07","24,16","18,57","-6,60","2,99","24,99","1,73","R$ 2,70 B","5,21%"
16,31/12/2020,"7,78","1,67","1,39","9,32","13,02","0,78","12,69","2,82","15,89","11,81","-3,00","1,74","16,29","0,97","R$ 1,36 B","11,89%"
17,30/09/2020,"8,03","1,07","1,02","9,30","14,97","0,53","12,60","2,26","16,55","10,90","-1,93","1,34","19,68","0,69","R$ 859,89 M","12,06%"
18,30/06/2020,"9,15","1,12","1,08","7,15","8,57","0,59","13,98","2,33","18,48","12,07","-2,67","1,43","11,33","0,78","R$ 905,15 M","8,68%"
