,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 25,81 M","R$ 116,95 M","- R$ 165,16 M","- R$ 74,02 M"
1,31/03/2024,"- R$ 70,69 M","R$ 187,03 M","- R$ 129,06 M","- R$ 12,72 M"
2,31/12/2023,"- R$ 3,91 M","R$ 143,56 M","- R$ 182,29 M","- R$ 42,64 M"
3,30/09/2023,"R$ 29,37 M","R$ 42,21 M","- R$ 11,22 M","R$ 60,36 M"
4,30/06/2023,"- R$ 19,52 M","R$ 217,81 M","- R$ 144,10 M","R$ 54,19 M"
5,31/03/2023,"- R$ 13,78 M","R$ 51,99 M","- R$ 1,89 M","R$ 36,32 M"
6,31/12/2022,"- R$ 8,00 M","R$ 142,03 M","- R$ 171,02 M","- R$ 36,98 M"
7,30/09/2022,"R$ 1,62 M","- R$ 175,96 M","R$ 222,29 M","R$ 47,95 M"
8,30/06/2022,"- R$ 12,81 M","- R$ 32,39 M","R$ 46,31 M","R$ 1,11 M"
9,31/03/2022,"- R$ 25,19 M","- R$ 40,36 M","R$ 49,84 M","- R$ 15,71 M"
10,31/12/2021,"R$ 1,27 M","- R$ 445,39 M","R$ 340,26 M","- R$ 103,87 M"
11,30/09/2021,"R$ 39,68 M","- R$ 132,09 M","R$ 93,00 M","R$ 592,00 mil"
12,30/06/2021,"R$ 20,52 M","- R$ 120,79 M","R$ 7,96 M","- R$ 92,32 M"
13,31/03/2021,"R$ 57,92 M","- R$ 125,82 M","- R$ 127,67 M","- R$ 195,57 M"
14,31/12/2020,"- R$ 336,00 mil","- R$ 14,32 M","- R$ 113,02 M","- R$ 127,67 M"
15,30/09/2020,"R$ 27,87 M","R$ 78,46 M","- R$ 4,72 M","R$ 101,61 M"
16,30/06/2020,"R$ 22,68 M","- R$ 2,12 M","R$ 91,44 M","R$ 112,00 M"
17,31/03/2020,"R$ 19,57 M","R$ 195,24 M","R$ 56,14 M","R$ 270,95 M"
18,31/12/2019,"- R$ 18,17 M","- R$ 89,30 M","R$ 161,41 M","R$ 53,94 M"
19,30/09/2019,"R$ 19,14 M","- R$ 42,09 M","R$ 14,52 M","- R$ 8,43 M"
20,30/06/2019,"R$ 2,76 M","R$ 10,41 M","- R$ 6,85 M","R$ 6,32 M"
21,31/03/2019,"R$ 14,11 M","R$ 4,04 M","- R$ 23,16 M","- R$ 5,00 M"
22,31/12/2018,"- R$ 32,17 M","R$ 2,31 M","- R$ 21,46 M","- R$ 51,32 M"
23,30/09/2018,"R$ 13,42 M","R$ 31,31 M","- R$ 44,19 M","R$ 539,00 mil"
24,30/06/2018,"R$ 18,72 M","R$ 120,04 M","- R$ 136,91 M","R$ 1,86 M"
25,31/03/2018,"R$ 38,50 M","R$ 55,82 M","- R$ 97,90 M","- R$ 3,59 M"
26,31/12/2017,"- R$ 10,47 M","- R$ 20,79 M","R$ 36,98 M","R$ 5,72 M"
27,30/09/2017,"R$ 17,11 M","R$ 15,40 M","- R$ 34,45 M","- R$ 1,94 M"
28,30/06/2017,"R$ 21,13 M","R$ 60,80 M","- R$ 77,47 M","R$ 4,46 M"
29,31/03/2017,"- R$ 10,31 M","R$ 30,50 M","- R$ 23,49 M","- R$ 3,30 M"
30,31/12/2016,"R$ 16,76 M","- R$ 16,54 M","- R$ 37,70 M","- R$ 37,48 M"
31,30/09/2016,"- R$ 22,03 M","- R$ 77,08 M","R$ 111,50 M","R$ 12,39 M"
32,30/06/2016,"R$ 31,45 M","- R$ 25,45 M","- R$ 48,96 M","- R$ 42,96 M"
33,31/03/2016,"R$ 3,18 M","- R$ 11,35 M","- R$ 13,79 M","- R$ 21,96 M"
34,31/12/2015,"R$ 49,01 M","- R$ 66,92 M","- R$ 94,87 M","- R$ 112,78 M"
35,30/09/2015,"R$ 95,16 M","- R$ 68,35 M","- R$ 24,18 M","R$ 2,63 M"
36,30/06/2015,"- R$ 33,09 M","R$ 74,70 M","- R$ 33,78 M","R$ 7,83 M"
37,31/03/2015,"R$ 68,99 M","- R$ 42,07 M","- R$ 54,03 M","- R$ 27,10 M"
38,31/12/2014,"R$ 51,09 M","- R$ 124,67 M","R$ 26,49 M","- R$ 47,09 M"
39,30/09/2014,"R$ 75,53 M","- R$ 47,24 M","R$ 4,19 M","R$ 32,49 M"
40,30/06/2014,"R$ 39,91 M","R$ 5,80 M","- R$ 65,19 M","- R$ 19,48 M"
41,31/03/2014,"R$ 63,57 M","- R$ 46,05 M","- R$ 50,78 M","- R$ 33,26 M"
42,31/12/2013,"R$ 11,24 M","R$ 257,82 M","- R$ 75,29 M","R$ 193,77 M"
43,30/09/2013,"R$ 58,70 M","R$ 17,78 M","- R$ 41,29 M","R$ 35,19 M"
44,30/06/2013,"R$ 57,94 M","R$ 26,64 M","- R$ 87,01 M","- R$ 2,43 M"
45,31/03/2013,"R$ 47,10 M","- R$ 75,20 M","R$ 57,05 M","R$ 28,95 M"
46,31/12/2012,"R$ 59,98 M","- R$ 229,87 M","- R$ 77,28 M","- R$ 247,17 M"
47,30/09/2012,"R$ 20,40 M","- R$ 106,38 M","R$ 17,64 M","- R$ 68,35 M"
48,30/06/2012,"R$ 68,86 M","R$ 245,31 M","- R$ 97,57 M","R$ 216,60 M"
49,31/03/2012,"R$ 49,95 M","- R$ 25,31 M","- R$ 39,48 M","- R$ 14,85 M"
50,31/12/2011,"R$ 48,76 M","R$ 19,25 M","- R$ 72,35 M","- R$ 4,34 M"
51,30/09/2011,"R$ 16,00 M","- R$ 27,87 M","R$ 2,59 M","- R$ 9,28 M"
52,30/06/2011,"R$ 54,95 M","R$ 18,18 M","- R$ 34,42 M","R$ 38,71 M"
53,31/03/2011,"R$ 31,23 M","R$ 34,39 M","- R$ 37,34 M","R$ 28,28 M"
