,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 3,09 B","R$ 1,68 B","R$ 29,16",57.737.000,0,0,57.737.000,343.000,0,0,343.000,57.394.000,0,57.394.000
1,31/03/2024,"R$ 3,43 B","R$ 1,70 B","R$ 29,36",57.737.000,0,0,57.737.000,341.000,0,0,341.000,57.396.000,0,57.396.000
2,31/12/2023,"R$ 3,56 B","R$ 1,71 B","R$ 29,62",57.737.000,0,0,57.737.000,629.000,0,0,629.000,57.108.000,0,57.108.000
3,30/09/2023,"R$ 3,50 B","R$ 1,53 B","R$ 26,43",57.737.000,0,0,57.737.000,629.000,0,0,629.000,57.108.000,0,57.108.000
4,30/06/2023,"R$ 3,53 B","R$ 1,54 B","R$ 26,65",57.737.000,0,0,57.737.000,629.000,0,0,629.000,57.108.000,0,57.108.000
5,31/03/2023,"R$ 3,60 B","R$ 1,49 B","R$ 25,86",57.737.000,0,0,57.737.000,876.000,0,0,876.000,56.861.000,0,56.861.000
6,31/12/2022,"R$ 3,52 B","R$ 1,48 B","R$ 25,58",57.737.000,0,0,57.737.000,876.000,0,0,876.000,56.861.000,0,56.861.000
7,30/09/2022,"R$ 3,70 B","R$ 1,50 B","R$ 26,05",57.737.000,0,0,57.737.000,804.000,0,0,804.000,56.933.000,0,56.933.000
8,30/06/2022,"R$ 3,49 B","R$ 1,52 B","R$ 26,40",57.737.000,0,0,57.737.000,804.000,0,0,804.000,56.933.000,0,56.933.000
9,31/03/2022,"R$ 3,48 B","R$ 1,55 B","R$ 26,87",57.737.000,0,0,57.737.000,804.000,0,0,804.000,56.933.000,0,56.933.000
10,31/12/2021,"R$ 3,46 B","R$ 1,56 B","R$ 27,06",57.737.000,0,0,57.737.000,1.257.000,0,0,1.257.000,56.480.000,0,56.480.000
11,30/09/2021,"R$ 3,11 B","R$ 1,57 B","R$ 27,18",57.737.000,0,0,57.737.000,1.170.000,0,0,1.170.000,56.567.000,0,56.567.000
12,30/06/2021,"R$ 2,99 B","R$ 1,56 B","R$ 27,10",57.737.000,0,0,57.737.000,1.161.000,0,0,1.161.000,56.576.000,0,56.576.000
13,31/03/2021,"R$ 2,98 B","R$ 1,56 B","R$ 27,00",57.737.000,0,0,57.737.000,1.108.000,0,0,1.108.000,56.629.000,0,56.629.000
14,31/12/2020,"R$ 3,08 B","R$ 1,55 B","R$ 26,79",57.737.000,0,0,57.737.000,1.187.000,0,0,1.187.000,56.550.000,0,56.550.000
15,30/09/2020,"R$ 3,20 B","R$ 1,55 B","R$ 26,85",57.737.000,0,0,57.737.000,1.187.000,0,0,1.187.000,56.550.000,0,56.550.000
16,30/06/2020,"R$ 3,12 B","R$ 1,50 B","R$ 25,97",57.737.000,0,0,57.737.000,1.187.000,0,0,1.187.000,56.550.000,0,56.550.000
17,31/03/2020,"R$ 3,02 B","R$ 1,49 B","R$ 25,78",57.737.000,0,0,57.737.000,1.187.000,0,0,1.187.000,56.550.000,0,56.550.000
18,31/12/2019,"R$ 2,96 B","R$ 1,47 B","R$ 25,48",57.737.000,0,0,57.737.000,1.457.000,0,0,1.457.000,56.280.000,0,56.280.000
19,30/09/2019,"R$ 2,77 B","R$ 1,48 B","R$ 25,56",57.737.000,0,0,57.737.000,1.480.000,0,0,1.480.000,56.257.000,0,56.257.000
20,30/06/2019,"R$ 2,75 B","R$ 1,47 B","R$ 25,44",57.737.000,0,0,57.737.000,1.533.000,0,0,1.533.000,56.204.000,0,56.204.000
21,31/03/2019,"R$ 2,72 B","R$ 1,41 B","R$ 24,43",57.737.000,0,0,57.737.000,1.445.000,0,0,1.445.000,56.292.000,0,56.292.000
22,31/12/2018,"R$ 2,72 B","R$ 1,40 B","R$ 24,25",57.737.000,0,0,57.737.000,1.695.000,0,0,1.695.000,56.042.000,0,56.042.000
