,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"6,36%","6,64%","9,63%","10,06%","4,22%","1,19%","33,04%","6,15%","39,65%","59,04%","0,19","3,73","2,73","5,64"
1,30/06/2024,"6,72%","6,96%","10,18%","10,54%","5,68%","1,64%","34,88%","8,54%","42,48%","60,70%","0,19","3,64","2,64","5,84"
2,31/03/2024,"6,96%","7,11%","10,54%","10,78%","5,57%","1,68%","34,43%","8,99%","43,22%","59,95%","0,19","3,54","2,54","5,85"
3,31/12/2023,"4,89%","4,63%","7,40%","7,01%","1,22%","0,41%","33,66%","2,07%","31,35%","46,89%","0,20","3,30","2,30","7,03"
4,30/09/2023,"4,76%","4,98%","7,22%","7,55%","1,31%","0,35%","31,89%","1,97%","29,58%","45,53%","0,18","3,53","2,53","6,85"
5,30/06/2023,"4,30%","4,52%","6,52%","6,85%","-0,10%","-0,03%","28,19%","-0,16%","26,14%","42,78%","0,18","3,46","2,46","7,53"
6,31/03/2023,"3,93%","4,05%","5,95%","6,13%","0,09%","0,03%","27,94%","0,16%","25,53%","42,24%","0,19","3,32","2,32","7,17"
7,31/12/2022,"4,61%","4,21%","6,99%","6,38%","-0,19%","-0,07%","27,43%","-0,33%","24,27%","41,09%","0,21","2,96","1,96","8,40"
8,30/09/2022,NA,NA,NA,NA,NA,NA,"28,42%","23,20%","57,94%","75,41%",NA,"3,76","2,76","4,56"
9,30/06/2022,NA,NA,NA,NA,NA,NA,"27,45%","31,81%","74,01%","92,56%",NA,"3,51","2,51","4,79"
10,31/03/2022,NA,NA,NA,NA,NA,NA,"31,10%","65,05%","113,13%","130,85%",NA,"3,11","2,11","6,08"
11,31/12/2021,NA,NA,NA,NA,NA,NA,"56,41%","251,04%","334,21%","348,97%",NA,"2,65","1,65","5,97"
12,30/09/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,00","0,00","0,00"
13,30/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,00","0,00","0,00"
