,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 19,35 B","R$ 5,31 B","R$ 8,53",622.730.556,0,0,622.730.556,36.21,0,0,36.21,622.694.346,0,622.694.346,89
1,31/03/2024,"R$ 19,00 B","R$ 5,36 B","R$ 8,61",622.730.556,0,0,622.730.556,36.21,0,0,36.21,622.694.346,0,622.694.346,89
2,31/12/2023,"R$ 17,19 B","R$ 5,21 B","R$ 8,36",622.730.556,0,0,622.730.556,36.21,0,0,36.21,622.694.346,0,622.694.346,89
3,30/09/2023,"R$ 17,95 B","R$ 5,08 B","R$ 8,16",622.730.556,0,0,622.730.556,0.0,0,0,0.0,622.730.556,0,622.730.556,89
4,30/06/2023,"R$ 17,16 B","R$ 4,95 B","R$ 7,96",622.730.556,0,0,622.730.556,0.0,0,0,0.0,622.730.556,0,622.730.556,89
5,31/03/2023,"R$ 16,83 B","R$ 5,07 B","R$ 8,14",622.730.556,0,0,622.730.556,0.0,0,0,0.0,622.730.556,0,622.730.556,89
6,31/12/2022,"R$ 15,33 B","R$ 5,17 B","R$ 8,30",622.730.556,0,0,622.730.556,0.0,0,0,0.0,622.730.556,0,622.730.556,89
7,30/09/2022,"R$ 15,65 B","R$ 4,17 B","R$ 7,32",569.598.368,0,0,569.598.368,0.0,0,0,0.0,569.598.368,0,569.598.368,89
8,30/06/2022,"R$ 14,52 B","R$ 4,14 B","R$ 7,27",569.598.368,0,0,569.598.368,0.0,0,0,0.0,569.598.368,0,569.598.368,89
9,31/03/2022,"R$ 13,11 B","R$ 4,21 B","R$ 7,58",555.114.291,0,0,555.114.291,0.0,0,0,0.0,555.114.291,0,555.114.291,89
10,31/12/2021,"R$ 11,39 B","R$ 4,31 B","R$ 7,76",555.114.291,0,0,555.114.291,0.0,0,0,0.0,555.114.291,0,555.114.291,89
11,30/09/2021,"R$ 100,00 mil","R$ 100,00 mil","R$ 1.000,00",100,0,0,100,0.0,0,0,0.0,100,0,100,89
12,30/06/2021,"R$ 10,00 mil","R$ 10,00 mil","R$ 1.000,00",10,0,0,10,0.0,0,0,0.0,10,0,10,89
