,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 36,17 M","- R$ 450,85 M","R$ 186,39 M","- R$ 225,09 M",89
1,31/03/2024,"- R$ 57,46 M","R$ 66,58 M","R$ 244,29 M","R$ 253,93 M",89
2,31/12/2023,"R$ 279,24 M","- R$ 134,95 M","R$ 538,76 M","R$ 682,46 M",89
3,30/09/2023,"R$ 153,94 M","- R$ 411,12 M","R$ 278,63 M","R$ 21,86 M",89
4,30/06/2023,"R$ 54,80 M","- R$ 844,54 M","R$ 373,62 M","- R$ 415,95 M",89
5,31/03/2023,"R$ 84,49 M","- R$ 526,58 M","R$ 121,65 M","- R$ 320,44 M",89
6,31/12/2022,"- R$ 83,03 M","- R$ 2,45 B","R$ 1,15 B","- R$ 1,38 B",89
7,30/09/2022,"R$ 164,90 M","- R$ 959,26 M","R$ 823,83 M","R$ 29,47 M",89
8,30/06/2022,"- R$ 94,14 M","- R$ 569,30 M","R$ 1,03 B","R$ 367,28 M",89
9,31/03/2022,"R$ 94,57 M","- R$ 265,52 M","R$ 49,54 M","- R$ 121,41 M",89
10,31/12/2021,,,,,89
11,30/09/2021,"R$ 0,00","R$ 90,00 mil","R$ 0,00","R$ 90,00 mil",89
12,30/06/2021,"R$ 0,00","R$ 10,00 mil","R$ 0,00","R$ 10,00 mil",89
