,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"* 0,104500",06/07/2011,--,29/04/2011,292
1,JCP,"0,242836",13/12/2023,14/12/2023,15/01/2024,292
2,JCP,"1,961247",13/12/2023,14/12/2023,10/04/2024,292
3,JCP,"1,062404",26/12/2022,27/12/2022,11/04/2023,292
4,Dividendo,"0,173896",22/12/2021,23/12/2021,18/01/2022,292
5,Dividendo,"0,529386",03/11/2021,04/11/2021,17/11/2021,292
6,JCP,"0,780915",03/11/2021,04/11/2021,17/11/2021,292
7,Dividendo,"0,502542",06/07/2021,07/07/2021,15/07/2021,292
8,Dividendo,"0,795967",30/03/2021,31/03/2021,21/05/2021,292
9,Dividendo,"0,795967",25/02/2021,26/02/2021,21/05/2021,292
10,Dividendo,"0,806156",25/02/2021,26/02/2021,21/05/2021,292
11,Dividendo,"0,176055",16/12/2020,17/12/2020,18/01/2021,292
12,Dividendo,"0,176055",16/12/2020,17/12/2020,18/01/2021,292
13,JCP,"0,066149",16/12/2020,17/12/2020,18/01/2021,292
14,Dividendo,"0,522095",04/11/2020,05/11/2020,13/11/2020,292
15,Dividendo,"0,151772",06/07/2020,07/07/2020,16/07/2020,292
16,JCP,"0,228164",16/04/2020,17/04/2020,29/04/2020,292
17,JCP,"0,163679",13/12/2019,16/12/2019,20/01/2020,292
18,Dividendo,"0,445535",08/11/2019,11/11/2019,03/12/2019,292
19,JCP,"0,339126",08/11/2019,11/11/2019,03/12/2019,292
20,JCP,"0,562186",02/08/2019,05/08/2019,19/08/2019,292
21,Dividendo,"* 0,960716",06/12/2018,07/12/2018,17/12/2018,292
22,JCP,"* 0,898490",06/12/2018,07/12/2018,17/12/2018,292
23,Dividendo,"* 1,153932",05/06/2018,06/06/2018,18/06/2018,292
24,Dividendo,"* 0,128541",17/04/2018,25/04/2018,15/06/2018,292
25,Dividendo,"* 0,554575",17/11/2017,22/11/2017,28/11/2017,292
26,Dividendo,"* 0,204892",01/06/2017,09/06/2017,13/06/2017,292
27,Dividendo,"* 0,208686",02/12/2016,09/12/2016,20/01/2017,292
28,Dividendo,"* 0,166950",21/06/2016,23/06/2016,30/06/2016,292
29,Dividendo,"* 0,347425",25/11/2015,26/11/2015,07/12/2015,292
30,Dividendo,"* 0,171725",26/05/2015,27/05/2015,08/06/2015,292
31,Dividendo,"* 0,048100",06/05/2015,07/05/2015,30/06/2015,292
32,Dividendo,"* 0,255800",24/11/2014,28/11/2014,05/12/2014,292
33,JCP,"* 0,049125",12/08/2014,28/08/2014,29/08/2014,292
34,Dividendo,"* 0,049125",01/04/2014,15/04/2014,31/07/2014,292
35,JCP,"* 0,327525",23/12/2013,06/01/2014,30/01/2014,292
36,JCP,"* 0,104725",29/06/2012,05/07/2012,27/07/2012,292
37,Dividendo,"* 0,158925",29/06/2012,05/07/2012,27/07/2012,292
38,JCP,"* 0,104725",16/04/2012,23/04/2012,30/04/2012,292
39,Dividendo,"* 0,133750",16/04/2012,23/04/2012,30/04/2012,292
40,JCP,"* 0,105075",16/01/2012,17/01/2012,30/01/2012,292
41,Dividendo,"* 0,278125",16/01/2012,17/01/2012,30/01/2012,292
42,JCP,"* 0,100825",10/10/2011,11/10/2011,31/10/2011,292
43,Dividendo,"* 0,284475",10/10/2011,11/10/2011,31/10/2011,292
44,Dividendo,"* 0,264325",06/07/2011,07/07/2011,28/07/2011,292
45,Dividendo,"* 0,027525",29/04/2011,04/05/2011,28/07/2011,292
46,Dividendo,"* 0,298550",06/04/2011,08/04/2011,29/04/2011,292
47,JCP,"* 0,108175",06/04/2011,08/04/2011,29/04/2011,292
48,Dividendo,"* 0,184550",14/01/2011,17/01/2011,28/01/2011,292
49,JCP,"* 0,103775",14/01/2011,17/01/2011,28/01/2011,292
50,JCP,"* 0,104925",07/10/2010,08/10/2010,25/10/2010,292
51,Dividendo,"* 0,240875",07/10/2010,08/10/2010,25/10/2010,292
52,JCP,"* 0,103625",07/07/2010,08/07/2010,23/07/2010,292
53,Dividendo,"* 0,104850",07/07/2010,08/07/2010,23/07/2010,292
54,Dividendo,"* 0,127275",04/05/2010,06/05/2010,01/07/2010,292
55,JCP,"* 0,102750",08/04/2010,09/04/2010,20/04/2010,292
56,Dividendo,"* 0,215700",08/04/2010,09/04/2010,20/04/2010,292
57,Dividendo,"* 0,267175",11/01/2010,18/01/2010,22/01/2010,292
58,JCP,"* 0,101850",15/12/2009,23/12/2009,30/12/2009,292
59,Dividendo,"* 0,171650",06/10/2009,14/10/2009,21/10/2009,292
60,JCP,"* 0,102975",06/10/2009,14/10/2009,21/10/2009,292
61,Dividendo,"* 0,101900",06/07/2009,15/07/2009,21/07/2009,292
62,JCP,"* 0,107075",22/06/2009,23/06/2009,01/07/2009,292
63,Dividendo,"* 0,177325",15/04/2009,16/04/2009,24/04/2009,292
64,JCP,"* 0,105900",13/04/2009,14/04/2009,24/04/2009,292
65,Dividendo,"* 0,205150",12/01/2009,13/01/2009,20/01/2009,292
66,JCP,"* 0,099925",12/12/2008,15/12/2008,30/12/2008,292
67,JCP,"* 0,101125",09/10/2008,13/10/2008,17/10/2008,292
68,Dividendo,"* 0,091450",09/10/2008,13/10/2008,17/10/2008,292
69,Dividendo,"* 0,242825",08/07/2008,10/07/2008,17/07/2008,292
70,JCP,"* 0,097650",08/07/2008,10/07/2008,17/07/2008,292
71,Dividendo,"* 0,112200",10/04/2008,17/04/2008,18/04/2008,292
72,JCP,"* 0,103050",31/03/2008,01/04/2008,18/04/2008,292
73,Dividendo,"* 0,284700",21/01/2008,23/01/2008,11/02/2008,292
74,JCP,"* 0,065525",13/12/2007,14/12/2007,18/01/2008,292
75,JCP,"* 0,334275",05/11/2007,07/11/2007,19/11/2007,292
76,Dividendo,"* 0,290575",01/10/2007,02/10/2007,17/10/2007,292
77,Dividendo,"* 0,402325",10/07/2007,13/07/2007,18/07/2007,292
78,Dividendo,"* 0,243825",19/03/2007,21/03/2007,27/03/2007,292
79,Dividendo,"* 0,162950",20/04/2006,24/04/2006,19/06/2006,292
80,JCP,"* 0,150725",28/12/2005,29/12/2005,13/01/2006,292
81,JCP,"* 0,159100",22/09/2005,23/09/2005,07/10/2005,292
82,JCP,"* 0,091025",23/06/2005,24/06/2005,01/12/2005,292
83,JCP,"* 0,080075",02/12/2004,03/12/2004,23/06/2005,292
84,JCP,"* 0,045500",20/05/2004,24/05/2004,02/12/2004,292
85,JCP,"* 0,132050",18/09/2003,19/09/2003,21/06/2004,292
86,JCP,"* 0,114550",22/05/2003,23/05/2003,27/08/2003,292
87,Dividendo,"* 0,021400",25/04/2003,28/04/2003,24/06/2003,292
88,JCP,"* 0,083725",26/12/2002,27/12/2002,14/02/2003,292
89,JCP,"* 0,091025",04/07/2002,05/07/2002,23/08/2002,292
90,Dividendo,"* 0,054775",26/04/2002,29/04/2002,25/06/2002,292
91,JCP,"* 0,020350",18/12/2001,19/12/2001,25/06/2002,292
92,JCP,"* 0,053375",05/07/2001,06/07/2001,28/12/2001,292
93,Dividendo,"* 0,015975",24/04/2001,25/04/2001,22/06/2001,292
94,JCP,"* 0,053375",21/12/2000,22/12/2000,22/06/2001,292
