,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,036805",09/08/2024,12/08/2024,30/09/2024,228
1,Dividendo,"0,163162",04/03/2024,05/03/2024,27/12/2024,228
2,JCP,"0,181371",22/12/2023,26/12/2023,28/03/2024,228
3,JCP,"0,076615",12/11/2023,13/11/2023,28/03/2024,228
4,JCP,"0,077984",12/05/2023,15/05/2023,29/09/2023,228
5,JCP,"0,171122",19/12/2022,20/12/2022,31/03/2023,228
6,JCP,"0,140066",11/11/2022,14/11/2022,31/03/2023,228
7,JCP,"0,297903",12/08/2022,15/08/2022,20/09/2022,228
8,Dividendo,"0,393731",30/03/2022,31/03/2022,08/04/2022,228
9,JCP,"0,241526",21/12/2021,22/12/2021,28/12/2021,228
10,JCP,"* 0,264000",16/12/2015,17/12/2015,13/04/2016,228
11,JCP,"* 0,264000",04/11/2015,05/11/2015,17/11/2015,228
12,Dividendo,"* 0,054000",05/08/2015,06/08/2015,18/08/2015,228
13,JCP,"* 0,246000",05/08/2015,06/08/2015,18/08/2015,228
14,Dividendo,"* 0,378000",25/05/2015,26/05/2015,03/06/2015,228
15,JCP,"* 0,222000",25/05/2015,26/05/2015,03/06/2015,228
16,Dividendo,"* 0,402000",23/03/2015,24/03/2015,31/03/2015,228
17,JCP,"* 0,198000",29/12/2014,30/12/2014,31/03/2015,228
18,Dividendo,"* 0,399000",17/11/2014,18/11/2014,27/11/2014,228
19,JCP,"* 0,201000",17/11/2014,18/11/2014,27/11/2014,228
20,JCP,"* 0,201000",18/08/2014,19/08/2014,27/08/2014,228
21,Dividendo,"* 0,399000",18/08/2014,19/08/2014,27/08/2014,228
22,Dividendo,"* 0,399000",19/05/2014,20/05/2014,28/05/2014,228
23,JCP,"* 0,201000",19/05/2014,20/05/2014,28/05/2014,228
24,Dividendo,"* 0,417000",24/03/2014,25/03/2014,02/04/2014,228
25,JCP,"* 0,183000",23/12/2013,26/12/2013,02/04/2014,228
26,Dividendo,"* 0,405000",04/11/2013,05/11/2013,13/11/2013,228
27,JCP,"* 0,195000",04/11/2013,05/11/2013,13/11/2013,228
28,Dividendo,"* 0,408000",19/08/2013,20/08/2013,28/08/2013,228
29,JCP,"* 0,192000",19/08/2013,20/08/2013,28/08/2013,228
30,JCP,"* 0,192000",29/04/2013,30/04/2013,10/05/2013,228
31,Dividendo,"* 0,408000",29/04/2013,30/04/2013,10/05/2013,228
32,Dividendo,"* 0,408000",18/03/2013,19/03/2013,26/03/2013,228
33,JCP,"* 0,192000",26/12/2012,27/12/2012,26/03/2013,228
34,Dividendo,"* 0,408000",05/11/2012,06/11/2012,14/11/2012,228
35,JCP,"* 0,192000",05/11/2012,06/11/2012,14/11/2012,228
36,JCP,"* 0,225000",20/08/2012,21/08/2012,29/08/2012,228
37,Dividendo,"* 0,375000",20/08/2012,21/08/2012,29/08/2012,228
38,JCP,"* 0,198000",07/05/2012,08/05/2012,17/05/2012,228
39,Dividendo,"* 0,402000",07/05/2012,08/05/2012,17/05/2012,228
40,Dividendo,"* 0,402000",19/03/2012,20/03/2012,28/03/2012,228
41,JCP,"* 0,198000",26/12/2011,27/12/2011,28/03/2012,228
