,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,084974",14/06/2024,17/06/2024,28/06/2024,200
1,JCP,"0,070812",14/06/2024,17/06/2024,28/06/2024,200
2,JCP,"0,056649",06/02/2024,07/02/2024,16/02/2024,200
3,Dividendo,"0,028325",09/10/2023,10/10/2023,25/10/2023,200
4,JCP,"0,042487",14/07/2023,17/07/2023,26/07/2023,200
5,JCP,"0,084005",10/03/2023,13/03/2023,22/03/2023,200
6,Dividendo,"0,042128",24/03/2022,25/03/2022,31/12/2022,200
7,Dividendo,"0,042128",24/03/2022,25/03/2022,12/07/2022,200
8,Dividendo,"0,043851",06/12/2021,07/12/2021,17/12/2021,200
9,JCP,"0,039556",06/12/2021,07/12/2021,17/12/2021,200
