,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,447675",09/02/2007,--,16/04/2008,201
1,JCP,"0,144840",29/12/2008,--,10/08/2009,201
2,JCP,"0,447589",08/04/2008,--,10/08/2009,201
3,Dividendo,"0,743730",18/03/2008,--,16/04/2008,201
4,JCP,"0,192592",26/12/2007,--,16/04/2008,201
5,Dividendo,"0,299229",27/04/2011,--,09/05/2011,201
6,JCP,"0,435960",21/12/2010,--,09/05/2011,201
7,JCP,"0,179800",17/11/2010,--,21/01/2011,201
8,Dividendo,"0,304873",27/09/2013,30/09/2013,11/10/2013,201
9,Dividendo,"0,510689",21/03/2013,22/03/2013,28/03/2013,201
10,Dividendo,"0,309577",17/08/2012,20/08/2012,27/08/2012,201
11,Dividendo,"1,219487",30/04/2012,02/05/2012,08/05/2012,201
