,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,125000",16/12/2024,17/12/2024,02/01/2025,155
1,Dividendo,"0,125000",18/11/2024,19/11/2024,02/12/2024,155
2,Dividendo,"0,125000",17/10/2024,18/10/2024,01/11/2024,155
3,Dividendo,"0,125000",19/09/2024,20/09/2024,01/10/2024,155
4,Dividendo,"0,125000",19/08/2024,20/08/2024,02/09/2024,155
5,Dividendo,"0,125000",12/08/2024,13/08/2024,23/08/2024,155
6,Dividendo,"0,150000",14/05/2024,15/05/2024,29/05/2024,155
7,Dividendo,"0,750000",13/03/2024,14/03/2024,25/03/2024,155
8,Dividendo,"0,500000",25/01/2024,26/01/2024,17/04/2024,155
9,Dividendo,"1,000000",25/01/2024,26/01/2024,08/02/2024,155
10,Dividendo,"0,150000",08/11/2023,09/11/2023,24/11/2023,155
11,Dividendo,"0,400000",13/10/2023,16/10/2023,24/11/2023,155
12,Dividendo,"0,150000",30/08/2023,31/08/2023,14/09/2023,155
13,Dividendo,"0,150000",22/05/2023,23/05/2023,06/06/2023,155
14,Dividendo,"0,084523",03/04/2023,04/04/2023,14/04/2023,155
15,Dividendo,"0,370000",10/11/2022,11/11/2022,22/11/2022,155
16,Dividendo,"0,350000",03/11/2021,04/11/2021,12/11/2021,155
17,Dividendo,"* 0,414800",25/04/2011,26/04/2011,30/06/2011,155
18,Dividendo,"* 1,566400",30/04/2010,04/05/2010,31/05/2010,155
19,Dividendo,"* 2,684400",01/06/2009,02/06/2009,31/05/2010,155
20,Dividendo,"* 0,542400",28/04/2008,30/04/2008,13/06/2008,155
21,Dividendo,"* 0,566000",11/05/2007,13/06/2007,29/06/2007,155
