,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,060000",16/12/2024,17/12/2024,30/12/2024,172
1,JCP,"0,060000",16/09/2024,17/09/2024,30/09/2024,172
2,JCP,"0,060000",14/06/2024,17/06/2024,28/06/2024,172
3,JCP,"0,060000",14/03/2024,15/03/2024,28/03/2024,172
4,JCP,"0,420364",26/12/2023,27/12/2023,01/04/2024,172
5,JCP,"0,050000",14/12/2023,15/12/2023,28/12/2023,172
6,JCP,"0,050000",15/09/2023,18/09/2023,29/09/2023,172
7,JCP,"0,050000",16/06/2023,19/06/2023,30/06/2023,172
8,JCP,"0,050000",17/03/2023,20/03/2023,31/03/2023,172
9,JCP,"0,050000",15/12/2022,16/12/2022,29/12/2022,172
10,JCP,"0,050000",16/09/2022,19/09/2022,30/09/2022,172
11,JCP,"0,050000",15/06/2022,17/06/2022,30/06/2022,172
12,JCP,"0,050000",17/03/2022,18/03/2022,31/03/2022,172
13,JCP,"1,745589",09/02/2022,10/02/2022,18/02/2022,172
14,JCP,"0,050000",16/12/2021,17/12/2021,30/12/2021,172
15,JCP,"0,050000",16/09/2021,17/09/2021,30/09/2021,172
16,JCP,"0,050000",16/06/2021,17/06/2021,30/06/2021,172
17,JCP,"0,050000",07/04/2021,08/04/2021,21/04/2021,172
18,JCP,"0,457227",23/12/2020,28/12/2020,03/05/2021,172
19,JCP,"0,250737",30/12/2019,02/01/2020,30/04/2020,172
20,JCP,"0,410029",27/12/2018,28/12/2018,30/04/2019,172
21,JCP,"0,390500",21/12/2017,22/12/2017,27/04/2018,172
22,JCP,"0,170000",10/08/2017,11/08/2017,31/08/2017,172
23,JCP,"* 0,350000",15/12/2016,16/12/2016,28/04/2017,172
24,JCP,"* 0,166667",04/08/2016,05/08/2016,15/08/2016,172
25,JCP,"* 0,240000",14/12/2015,15/12/2015,25/04/2016,172
26,JCP,"* 0,166667",27/07/2015,28/07/2015,14/08/2015,172
27,JCP,"* 0,404333",15/12/2014,16/12/2014,24/04/2015,172
28,JCP,"* 0,344567",09/12/2013,10/12/2013,30/04/2014,172
29,JCP,"* 0,336433",21/12/2012,26/12/2012,30/04/2013,172
30,JCP,"* 0,257100",28/12/2011,29/12/2011,27/04/2012,172
31,JCP,"* 0,257067",11/04/2011,12/04/2011,29/04/2011,172
32,Dividendo,"* 0,224200",05/04/2010,06/04/2010,16/04/2010,172
33,Dividendo,"* 0,093033",24/04/2009,27/04/2009,25/05/2009,172
34,Dividendo,"* 0,090000",29/04/2008,30/04/2008,12/05/2008,172
