,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,082000",28/08/2024,29/08/2024,06/09/2024,19
1,Dividendo,"0,038000",28/08/2024,29/08/2024,06/09/2024,19
2,JCP,"0,100000",23/05/2024,24/05/2024,10/06/2024,19
3,JCP,"0,230000",29/02/2024,01/03/2024,12/03/2024,19
4,JCP,"0,100000",21/12/2023,22/12/2023,03/01/2024,19
5,JCP,"0,070000",05/10/2023,06/10/2023,19/10/2023,19
6,JCP,"0,070000",11/07/2023,12/07/2023,20/07/2023,19
7,Dividendo,"0,092000",06/03/2023,07/03/2023,04/04/2023,19
8,JCP,"0,142000",26/12/2022,27/12/2022,04/04/2023,19
9,JCP,"0,037000",28/12/2021,29/12/2021,04/04/2022,19
10,JCP,"0,070000",05/07/2021,06/07/2021,04/04/2022,19
11,JCP,"0,020000",22/12/2020,23/12/2020,31/03/2021,19
12,JCP,"0,025000",23/03/2020,24/03/2020,03/07/2020,19
13,Dividendo,"0,048000",27/02/2020,28/02/2020,03/04/2020,19
14,JCP,"0,030000",23/09/2019,24/09/2019,07/01/2020,19
15,JCP,"0,030000",25/06/2019,26/06/2019,04/10/2019,19
16,JCP,"0,090000",14/12/2018,17/12/2018,01/02/2019,19
17,Dividendo,"0,021000",26/02/2018,27/02/2018,29/03/2018,19
18,JCP,"0,018500",27/12/2017,28/12/2017,30/03/2018,19
19,JCP,"0,131000",10/11/2016,11/11/2016,15/12/2016,19
20,JCP,"0,024300",22/06/2015,23/06/2015,30/09/2015,19
21,JCP,"0,024300",23/03/2015,24/03/2015,30/06/2015,19
22,Dividendo,"0,033900",23/02/2015,24/02/2015,31/03/2015,19
23,JCP,"0,023600",22/12/2014,23/12/2014,31/03/2015,19
24,JCP,"0,017500",22/09/2014,23/09/2014,30/12/2014,19
25,JCP,"0,017500",23/06/2014,24/06/2014,30/09/2014,19
26,JCP,"0,017500",21/03/2014,24/03/2014,30/06/2014,19
27,Dividendo,"0,075000",21/02/2014,24/02/2014,31/03/2014,19
28,JCP,"0,017500",23/12/2013,26/12/2013,31/03/2014,19
29,JCP,"0,017500",23/09/2013,24/09/2013,30/12/2013,19
30,JCP,"0,035000",21/06/2013,24/06/2013,30/09/2013,19
31,JCP,"0,035000",21/03/2013,22/03/2013,28/06/2013,19
32,JCP,"0,036000",19/12/2012,20/12/2012,28/03/2013,19
33,Dividendo,"0,179000",19/12/2012,20/12/2012,28/03/2013,19
34,JCP,"0,035000",21/09/2012,24/09/2012,28/12/2012,19
35,JCP,"0,035000",21/06/2012,22/06/2012,28/09/2012,19
36,JCP,"0,035000",21/03/2012,22/03/2012,29/06/2012,19
37,Dividendo,"0,250000",09/12/2011,12/12/2011,30/03/2012,19
38,JCP,"0,035000",09/12/2011,12/12/2011,30/03/2012,19
39,JCP,"0,029000",21/09/2011,22/09/2011,30/12/2011,19
40,JCP,"0,029000",21/06/2011,22/06/2011,30/09/2011,19
41,JCP,"0,029000",21/03/2011,22/03/2011,30/06/2011,19
42,JCP,"0,026000",09/12/2010,10/12/2010,30/03/2011,19
43,Dividendo,"0,234400",09/12/2010,10/12/2010,30/03/2011,19
44,JCP,"0,025000",21/09/2010,22/09/2010,30/12/2010,19
45,JCP,"0,050000",21/06/2010,22/06/2010,30/09/2010,19
46,JCP,"0,050000",22/03/2010,23/03/2010,30/06/2010,19
47,Dividendo,"0,133000",11/12/2009,14/12/2009,31/03/2010,19
48,JCP,"0,128000",11/12/2009,14/12/2009,30/12/2009,19
49,JCP,"0,060000",01/09/2009,02/09/2009,30/09/2009,19
50,Dividendo,"0,066500",12/12/2008,15/12/2008,27/03/2009,19
51,JCP,"0,167200",12/12/2008,15/12/2008,27/03/2009,19
52,JCP,"0,154300",14/12/2007,17/12/2007,28/03/2008,19
53,Dividendo,"0,181000",14/12/2007,17/12/2007,28/03/2008,19
54,JCP,"0,165400",15/12/2006,18/12/2006,30/03/2007,19
55,Dividendo,"0,060000",15/12/2006,18/12/2006,30/03/2007,19
56,JCP,"0,380000",16/12/2005,19/12/2005,27/03/2006,19
57,JCP,"0,340000",17/12/2004,20/12/2004,28/03/2005,19
58,JCP,"0,276000",19/12/2003,22/12/2003,29/03/2004,19
59,JCP,"0,080000",31/03/2003,01/04/2003,30/04/2003,19
60,JCP,"0,190000",20/12/2002,23/12/2002,24/03/2003,19
61,JCP,"0,095600",21/12/2000,22/12/2000,26/03/2001,19
62,JCP,"0,049500",27/12/1999,03/01/2000,29/03/2000,19
