,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,742338",02/05/2024,03/05/2024,31/05/2024,274
1,Dividendo,"0,143764",02/05/2022,03/05/2022,31/05/2022,274
2,Dividendo,"0,366203",30/04/2021,03/05/2021,31/05/2021,274
3,Dividendo,"0,063011",30/04/2020,04/05/2020,29/05/2020,274
4,Dividendo,"0,301212",11/11/2019,12/11/2019,29/11/2019,274
5,Dividendo,"0,066147",30/04/2019,02/05/2019,31/05/2019,274
6,JCP,"0,477723",06/11/2017,07/11/2017,30/11/2017,274
7,JCP,"0,336176",06/11/2017,07/11/2017,30/05/2018,274
8,Dividendo,"0,320274",28/04/2017,02/05/2017,31/05/2017,274
9,Dividendo,"0,201200",29/04/2016,02/05/2016,31/05/2016,274
10,JCP,"0,551600",29/06/2015,30/06/2015,30/11/2015,274
11,Dividendo,"0,210300",30/04/2015,04/05/2015,29/05/2015,274
12,JCP,"0,336400",14/11/2014,17/11/2014,28/11/2014,274
13,Dividendo,"0,506300",30/04/2014,02/05/2014,30/05/2014,274
14,JCP,"0,594400",01/11/2013,04/11/2013,14/11/2013,274
15,Dividendo,"0,425900",30/04/2013,02/05/2013,29/05/2013,274
16,JCP,"0,549000",06/11/2012,07/11/2012,21/11/2012,274
17,JCP,"0,470900",30/04/2012,02/05/2012,30/05/2012,274
18,JCP,"0,432400",17/05/2010,18/05/2010,17/06/2010,274
19,Dividendo,"0,107300",30/04/2010,05/05/2010,21/05/2010,274
20,JCP,"0,208300",05/01/2010,06/01/2010,28/01/2010,274
21,JCP,"0,312400",17/08/2009,18/08/2009,15/09/2009,274
22,Dividendo,"0,520700",30/04/2009,04/05/2009,22/05/2009,274
23,Dividendo,"0,267700",30/04/2008,02/05/2008,15/05/2008,274
24,Dividendo,"0,138300",30/04/2004,05/05/2004,08/06/2004,274
25,Dividendo,"0,405100",29/04/2003,20/05/2003,30/05/2003,274
26,JCP,"0,071600",29/04/2002,03/05/2002,24/05/2002,274
27,JCP,"0,250600",27/04/2001,30/04/2001,23/05/2001,274
28,JCP,"0,035900",27/04/2000,28/04/2000,23/05/2000,274
