,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,113848",21/08/2024,22/08/2024,21/11/2024,4
1,Dividendo,"0,526600",21/08/2024,22/08/2024,20/12/2024,4
2,JCP,"0,412752",21/08/2024,22/08/2024,21/11/2024,4
3,Dividendo,"0,448067",11/06/2024,12/06/2024,20/09/2024,4
4,JCP,"0,521621",11/06/2024,12/06/2024,20/08/2024,4
5,JCP,"0,073554",11/06/2024,12/06/2024,20/09/2024,4
6,Dividendo,"0,849628",02/05/2024,03/05/2024,20/06/2024,4
7,Dividendo,"0,849628",02/05/2024,03/05/2024,20/05/2024,4
8,Dividendo,"0,034548",02/05/2024,03/05/2024,20/05/2024,4
9,Dividendo,"0,042218",02/05/2024,03/05/2024,20/06/2024,4
10,Dividendo,"0,550158",25/04/2024,26/04/2024,20/05/2024,4
11,Dividendo,"0,550158",25/04/2024,26/04/2024,20/06/2024,4
12,Dividendo,"0,022371",25/04/2024,26/04/2024,20/05/2024,4
13,Dividendo,"0,027337",25/04/2024,26/04/2024,20/06/2024,4
14,Dividendo,"0,672674",21/11/2023,22/11/2023,20/03/2024,4
15,Dividendo,"0,243287",21/11/2023,22/11/2023,20/02/2024,4
16,JCP,"0,429387",21/11/2023,22/11/2023,20/02/2024,4
17,Dividendo,"0,209176",21/08/2023,22/08/2023,21/11/2023,4
18,Dividendo,"0,574652",21/08/2023,22/08/2023,15/12/2023,4
19,JCP,"0,365476",21/08/2023,22/08/2023,21/11/2023,4
20,JCP,"0,668609",12/06/2023,13/06/2023,18/08/2023,4
21,Dividendo,"0,278179",12/06/2023,13/06/2023,18/08/2023,4
22,Dividendo,"0,946788",12/06/2023,13/06/2023,20/09/2023,4
23,Dividendo,"0,067845",27/04/2023,28/04/2023,19/05/2023,4
24,Dividendo,"1,372867",27/04/2023,28/04/2023,19/05/2023,4
25,Dividendo,"0,874799",27/04/2023,28/04/2023,16/06/2023,4
26,Dividendo,"0,052131",27/04/2023,28/04/2023,16/06/2023,4
27,Dividendo,"0,562500",27/04/2023,28/04/2023,27/12/2023,4
28,JCP,"0,074258",21/11/2022,22/11/2022,19/01/2023,4
29,JCP,"0,518627",21/11/2022,22/11/2022,20/12/2022,4
30,Dividendo,"0,000529",21/11/2022,22/11/2022,19/01/2023,4
31,Dividendo,"1,155823",21/11/2022,22/11/2022,20/12/2022,4
32,Dividendo,"1,600192",21/11/2022,22/11/2022,19/01/2023,4
33,Dividendo,"0,011415",21/11/2022,22/11/2022,19/01/2023,4
34,Dividendo,"2,938861",11/08/2022,12/08/2022,31/08/2022,4
35,Dividendo,"3,366001",11/08/2022,12/08/2022,20/09/2022,4
36,JCP,"0,427141",11/08/2022,12/08/2022,31/08/2022,4
37,JCP,"0,430177",23/05/2022,24/05/2022,20/06/2022,4
38,Dividendo,"1,427568",23/05/2022,24/05/2022,20/06/2022,4
