,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,019527",04/05/2023,05/05/2023,31/05/2023,90
1,JCP,"0,137825",27/12/2022,28/12/2022,06/01/2023,90
2,Dividendo,"0,515613",05/05/2022,06/05/2022,18/05/2022,90
3,JCP,"0,105113",22/12/2021,23/12/2021,30/01/2022,90
4,Dividendo,"* 0,056453",29/04/2021,30/04/2021,14/05/2021,90
5,JCP,"* 0,029152",06/01/2021,07/01/2021,29/01/2021,90
6,Dividendo,"* 0,013966",30/04/2020,04/05/2020,14/05/2020,90
7,JCP,"* 0,047149",03/01/2020,06/01/2020,10/02/2020,90
8,JCP,"* 0,038744",28/12/2018,31/12/2018,13/05/2019,90
9,Dividendo,"* 0,237337",20/01/2016,21/01/2016,29/01/2016,90
10,JCP,"* 0,012117",21/12/2015,22/12/2015,11/01/2016,90
11,Dividendo,"* 0,000553",29/04/2015,30/04/2015,11/05/2015,90
12,JCP,"* 0,022540",23/12/2014,24/12/2014,09/01/2015,90
13,Dividendo,"* 0,003666",25/04/2014,28/04/2014,07/05/2014,90
14,JCP,"* 0,025473",13/12/2013,16/12/2013,13/01/2014,90
15,Dividendo,"* 0,004293",26/04/2013,29/04/2013,24/05/2013,90
16,JCP,"* 0,019843",17/12/2012,18/12/2012,17/01/2013,90
17,Dividendo,"* 0,002862",27/04/2012,30/04/2012,25/05/2012,90
18,JCP,"* 0,016682",09/12/2011,12/12/2011,09/01/2012,90
19,Dividendo,"* 0,028039",29/04/2011,02/05/2011,27/05/2011,90
