,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,143246",21/08/2024,--,--,145
1,Dividendo,"1,000000",12/11/2018,--,12/11/2018,145
2,Dividendo,"1,218803",06/05/2024,07/05/2024,26/07/2024,145
3,JCP,"0,177712",21/12/2023,22/12/2023,26/07/2024,145
4,Dividendo,"0,940279",21/08/2023,22/08/2023,27/12/2023,145
5,Dividendo,"1,783441",08/05/2023,09/05/2023,26/09/2023,145
6,JCP,"0,245120",22/12/2022,23/12/2022,26/07/2023,145
7,Dividendo,"0,579481",21/11/2022,22/11/2022,12/12/2022,145
8,Dividendo,"0,708254",16/08/2022,17/08/2022,16/12/2022,145
9,Dividendo,"0,673831",11/05/2022,12/05/2022,12/07/2022,145
10,Dividendo,"0,782752",24/02/2022,25/02/2022,17/03/2022,145
11,JCP,"0,073535",29/12/2021,30/12/2021,17/03/2022,145
12,Dividendo,"0,967632",16/08/2021,17/08/2021,29/11/2021,145
13,Dividendo,"0,747117",11/05/2021,12/05/2021,12/07/2021,145
14,Dividendo,"0,679560",18/12/2020,21/12/2020,29/01/2021,145
15,JCP,"0,214479",18/12/2020,21/12/2020,05/04/2021,145
16,Dividendo,"0,830573",07/08/2020,10/08/2020,29/01/2021,145
17,JCP,"0,433861",02/12/2019,03/12/2019,01/07/2020,145
18,Dividendo,"1,094949",02/12/2019,03/12/2019,29/01/2020,145
19,Dividendo,"0,094006",06/05/2019,07/05/2019,27/09/2019,145
20,JCP,"0,486562",26/12/2018,27/12/2018,27/03/2019,145
21,Dividendo,"1,755726",20/08/2018,21/08/2018,29/01/2019,145
22,Dividendo,"0,975509",23/04/2018,24/04/2018,28/06/2018,145
23,JCP,"0,650333",09/11/2017,10/11/2017,27/03/2018,145
24,Dividendo,"1,438420",09/08/2017,10/08/2017,10/01/2018,145
25,Dividendo,"0,627574",29/05/2017,30/05/2017,21/06/2017,145
26,JCP,"0,662589",10/11/2016,11/11/2016,01/02/2017,145
27,Dividendo,"0,988400",08/08/2016,09/08/2016,06/10/2016,145
28,Dividendo,"0,321000",10/05/2016,11/05/2016,25/05/2016,145
29,JCP,"0,481000",23/11/2015,24/11/2015,24/02/2016,145
30,Dividendo,"0,476900",20/08/2015,21/08/2015,25/09/2015,145
31,Dividendo,"0,263600",08/05/2015,11/05/2015,29/05/2015,145
32,JCP,"0,341600",25/11/2014,26/11/2014,17/03/2015,145
33,Dividendo,"0,582300",10/11/2014,11/11/2014,26/11/2014,145
34,Dividendo,"0,707500",11/09/2014,12/09/2014,24/09/2014,145
35,JCP,"0,375000",25/11/2013,26/11/2013,28/02/2014,145
36,Dividendo,"1,175900",16/08/2013,19/08/2013,23/09/2013,145
37,Dividendo,"0,883100",19/02/2013,20/02/2013,27/03/2013,145
38,JCP,"0,423100",23/11/2012,26/11/2012,14/05/2013,145
39,Dividendo,"1,062800",10/08/2012,13/08/2012,27/09/2012,145
40,JCP,"0,389100",17/11/2011,18/11/2011,10/02/2012,145
41,Dividendo,"1,008100",10/08/2011,11/08/2011,06/10/2011,145
42,Dividendo,"0,242500",29/04/2011,02/05/2011,27/05/2011,145
43,JCP,"0,337000",17/11/2010,18/11/2010,27/05/2011,145
44,Dividendo,"0,438300",30/09/2010,01/10/2010,15/10/2010,145
45,Dividendo,"0,125500",06/05/2010,07/05/2010,20/05/2010,145
46,JCP,"0,297200",17/11/2009,18/11/2009,20/05/2011,145
47,Dividendo,"0,533100",13/08/2009,14/08/2009,26/08/2009,145
48,JCP,"0,269600",18/11/2008,19/11/2008,15/05/2009,145
49,Dividendo,"0,889000",25/08/2008,26/08/2008,27/10/2008,145
50,Dividendo,"0,700500",18/04/2008,22/04/2008,20/05/2008,145
51,JCP,"0,134800",13/12/2007,14/12/2007,20/05/2008,145
52,Dividendo,"0,551600",27/08/2007,28/08/2007,25/10/2007,145
53,JCP,"0,134800",11/06/2007,12/06/2007,25/10/2007,145
54,Dividendo,"0,602400",24/04/2007,25/04/2007,07/05/2007,145
55,JCP,"0,151700",14/12/2006,15/12/2006,07/05/2007,145
56,JCP,"0,174600",18/08/2006,21/08/2006,25/10/2006,145
57,Dividendo,"0,496400",18/08/2006,21/08/2006,25/10/2006,145
58,Dividendo,"0,706900",26/04/2006,27/04/2006,05/05/2006,145
59,JCP,"0,060800",23/12/2005,26/12/2005,19/04/2006,145
60,JCP,"0,186900",31/10/2005,01/11/2005,10/11/2005,145
61,Dividendo,"0,441200",31/10/2005,01/11/2005,10/11/2005,145
62,JCP,"0,168500",18/05/2005,19/05/2005,08/07/2005,145
63,Dividendo,"0,513300",07/04/2005,08/04/2005,20/04/2005,145
64,JCP,"0,390700",14/12/2004,15/12/2004,20/04/2005,145
65,Dividendo,"0,394200",12/04/2004,13/04/2004,20/04/2004,145
66,JCP,"0,137900",25/11/2003,26/11/2003,02/01/2004,145
67,JCP,"0,220600",28/07/2003,29/07/2003,20/04/2004,145
68,Dividendo,"0,282400",04/04/2003,07/04/2003,15/04/2003,145
69,Dividendo,"0,025500",29/04/2002,30/04/2002,13/05/2002,145
70,Dividendo,"0,122000",04/04/2002,05/04/2002,18/04/2002,145
