,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,148400",01/02/2024,02/02/2024,09/02/2024,221
1,Dividendo,"0,082006",25/01/2023,26/01/2023,03/02/2023,221
2,Dividendo,"0,080987",19/01/2022,20/01/2022,21/08/2022,221
3,Dividendo,"0,048600",22/12/2016,23/12/2016,29/12/2016,221
4,Dividendo,"0,048635",29/04/2016,02/05/2016,29/12/2016,221
5,Dividendo,"0,300000",22/07/2015,23/07/2015,30/07/2015,221
6,JCP,"0,206800",26/12/2014,29/12/2014,12/01/2015,221
7,JCP,"0,160000",29/04/2014,30/04/2014,09/05/2014,221
8,Dividendo,"0,160300",25/04/2013,26/04/2013,13/05/2013,221
9,Dividendo,"0,448500",26/04/2012,27/04/2012,07/05/2012,221
