,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,400061",19/03/2024,20/03/2024,01/04/2024,382
1,Dividendo,"1,082854",19/03/2024,20/03/2024,01/04/2024,382
2,Dividendo,"1,563259",18/12/2023,21/12/2023,28/12/2023,382
3,Dividendo,"1,091236",20/04/2023,24/04/2023,04/05/2023,382
4,Dividendo,"0,893253",20/04/2023,24/04/2023,04/05/2023,382
5,Dividendo,"4,988662",16/11/2022,17/11/2022,29/11/2022,382
6,Dividendo,"4,984142",16/08/2022,18/08/2022,26/08/2022,382
7,JCP,"1,247982",26/07/2022,27/07/2022,05/08/2022,382
8,Dividendo,"2,735168",20/04/2022,25/04/2022,04/05/2022,382
9,Dividendo,"4,589787",21/12/2021,22/12/2021,30/12/2021,382
10,Dividendo,"0,333515",21/12/2021,22/12/2021,30/12/2021,382
11,Dividendo,"3,282202",17/11/2021,19/11/2021,30/11/2021,382
12,Dividendo,"0,297586",17/08/2021,18/08/2021,27/08/2021,382
13,Dividendo,"0,306338",17/08/2021,18/08/2021,27/08/2021,382
14,Dividendo,"2,735168",01/06/2021,02/06/2021,15/06/2021,382
15,Dividendo,"0,167618",20/04/2021,22/04/2021,30/04/2021,382
16,Dividendo,"1,054094",20/04/2021,22/04/2021,30/04/2021,382
17,Dividendo,"0,787469",16/11/2020,17/11/2020,26/11/2020,382
18,Dividendo,"0,714593",09/04/2020,13/04/2020,22/04/2020,382
19,Dividendo,"0,301033",17/04/2019,18/04/2019,30/04/2019,382
20,Dividendo,"0,262975",18/10/2018,19/10/2018,30/10/2018,382
21,Dividendo,"1,166502",18/04/2018,19/04/2018,30/04/2018,382
22,Dividendo,"0,034464",01/08/2017,02/08/2017,11/08/2017,382
23,Dividendo,"1,290000",27/07/2017,28/07/2017,20/12/2017,382
24,Dividendo,"3,354980",27/07/2017,28/07/2017,08/08/2017,382
25,Dividendo,"0,460000",01/05/2017,02/05/2017,12/05/2017,382
26,Dividendo,"0,460000",29/04/2016,02/05/2016,12/05/2016,382
27,Dividendo,"0,460000",15/04/2015,16/04/2015,04/05/2015,382
28,Dividendo,"* 0,460000",29/04/2014,30/04/2014,25/06/2014,382
29,Dividendo,"* 0,439000",29/04/2013,10/05/2013,10/05/2013,382
30,Dividendo,"* 0,021000",14/08/2012,15/08/2012,23/08/2012,382
31,Dividendo,"* 0,890000",30/04/2010,03/05/2010,13/05/2010,382
32,Dividendo,"* 0,110000",20/08/2009,24/08/2009,31/08/2009,382
33,Dividendo,"* 0,516000",27/04/2009,28/04/2009,08/05/2009,382
34,Dividendo,"* 0,626000",09/02/2009,11/02/2009,08/05/2009,382
35,Dividendo,"* 0,110000",09/02/2009,11/02/2009,18/02/2009,382
36,JCP,"* 0,132000",31/10/2008,04/11/2008,14/11/2008,382
37,JCP,"* 0,132000",12/08/2008,18/08/2008,19/08/2008,382
38,Dividendo,"* 0,670000",15/04/2008,18/04/2008,28/04/2008,382
39,Dividendo,"* 0,110000",13/03/2008,17/03/2008,30/04/2008,382
40,Dividendo,"* 0,110000",10/12/2007,11/12/2007,19/12/2007,382
41,Dividendo,"* 0,110000",23/08/2007,28/08/2007,31/08/2007,382
