,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,032416",08/04/2024,--,--,34
1,Dividendo,"0,131741",20/04/2022,--,20/04/2022,34
2,Dividendo,"0,709217",19/03/2024,20/03/2024,19/04/2024,34
3,JCP,"0,127845",06/11/2019,18/12/2019,26/02/2020,34
4,Dividendo,"0,131546",26/02/2019,27/02/2019,18/04/2019,34
5,JCP,"0,258746",04/01/2019,07/01/2019,26/02/2019,34
6,JCP,"0,015800",19/03/2018,20/03/2018,11/05/2018,34
7,Dividendo,"0,299100",19/03/2018,20/03/2018,11/05/2018,34
8,JCP,"0,181896",22/12/2017,26/12/2017,16/02/2018,34
9,Dividendo,"0,119200",24/02/2017,27/02/2017,20/04/2017,34
10,JCP,"0,013000",24/02/2017,27/02/2017,20/04/2017,34
11,JCP,"0,143628",19/12/2016,20/12/2016,10/02/2017,34
12,JCP,"0,040400",24/02/2016,25/02/2016,20/04/2016,34
13,Dividendo,"0,245700",24/02/2016,25/02/2016,20/04/2016,34
14,Dividendo,"0,481800",29/07/2015,30/07/2015,13/08/2015,34
15,JCP,"0,067500",29/07/2015,30/07/2015,13/08/2015,34
16,Dividendo,"0,996900",18/02/2015,19/02/2015,17/04/2015,34
17,JCP,"0,047200",18/02/2015,19/02/2015,17/04/2015,34
18,Dividendo,"0,540400",30/07/2014,31/07/2014,14/08/2014,34
19,JCP,"0,064700",30/07/2014,31/07/2014,14/08/2014,34
20,Dividendo,"1,104600",19/02/2014,20/02/2014,16/04/2014,34
21,JCP,"0,052200",19/02/2014,20/02/2014,16/04/2014,34
22,JCP,"0,064000",31/07/2013,01/08/2013,15/08/2013,34
23,Dividendo,"0,784000",31/07/2013,01/08/2013,15/08/2013,34
24,Dividendo,"1,093700",15/02/2013,18/02/2013,17/04/2013,34
25,JCP,"0,050900",15/02/2013,18/02/2013,17/04/2013,34
26,JCP,"0,085100",31/07/2012,01/08/2012,15/08/2012,34
27,Dividendo,"0,762200",31/07/2012,01/08/2012,15/08/2012,34
28,Dividendo,"1,091200",24/02/2012,27/02/2012,18/04/2012,34
29,JCP,"0,055200",24/02/2012,27/02/2012,18/04/2012,34
30,Dividendo,"0,684800",26/07/2011,27/07/2011,12/08/2011,34
31,JCP,"0,087000",26/07/2011,27/07/2011,12/08/2011,34
32,Dividendo,"0,941400",01/03/2011,02/03/2011,14/04/2011,34
33,JCP,"0,056800",01/03/2011,02/03/2011,14/04/2011,34
34,JCP,"0,082300",27/07/2010,28/07/2010,12/08/2010,34
35,Dividendo,"0,589800",27/07/2010,28/07/2010,12/08/2010,34
36,JCP,"0,042400",01/03/2010,02/03/2010,08/04/2010,34
37,Dividendo,"0,788700",01/03/2010,02/03/2010,08/04/2010,34
38,Dividendo,"0,500300",24/07/2009,27/07/2009,12/08/2009,34
39,JCP,"0,058200",24/07/2009,27/07/2009,12/08/2009,34
40,Dividendo,"0,592500",27/02/2009,02/03/2009,08/04/2009,34
41,JCP,"0,133900",27/02/2009,02/03/2009,08/04/2009,34
42,Dividendo,"0,439100",30/07/2008,31/07/2008,12/08/2008,34
43,Dividendo,"0,554500",04/03/2008,05/03/2008,08/04/2008,34
44,Dividendo,"0,322200",30/07/2007,31/07/2007,10/08/2007,34
45,JCP,"0,091500",30/07/2007,31/07/2007,10/08/2007,34
46,Dividendo,"0,500000",06/03/2007,07/03/2007,04/04/2007,34
47,Dividendo,"0,263000",31/07/2006,01/08/2006,10/08/2006,34
48,JCP,"0,078800",31/07/2006,01/08/2006,10/08/2006,34
49,Dividendo,"2,291600",02/03/2006,03/03/2006,30/03/2006,34
50,JCP,"0,123400",28/11/2005,29/11/2005,30/03/2006,34
51,JCP,"0,122000",01/08/2005,02/08/2005,30/03/2006,34
52,Dividendo,"1,065700",01/08/2005,02/08/2005,16/08/2005,34
53,JCP,"0,157800",03/05/2005,04/05/2005,16/08/2005,34
54,Dividendo,"1,339600",02/03/2005,03/03/2005,05/04/2005,34
55,JCP,"0,188800",02/03/2005,03/03/2005,05/04/2005,34
56,Dividendo,"0,865300",03/08/2004,04/08/2004,16/08/2004,34
57,JCP,"0,158500",03/08/2004,04/08/2004,16/08/2004,34
