,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,642300",12/07/2016,13/07/2016,15/08/2016,57
1,Dividendo,"0,121700",10/03/2016,11/03/2016,01/04/2016,57
2,JCP,"0,584500",30/12/2015,04/01/2016,12/02/2016,57
3,Dividendo,"0,112900",30/12/2015,04/01/2016,12/02/2016,57
4,JCP,"0,502400",30/06/2015,01/07/2015,14/08/2015,57
5,JCP,"0,434400",30/12/2014,02/01/2015,13/02/2015,57
6,Dividendo,"0,099700",30/12/2014,02/01/2015,13/02/2015,57
7,JCP,"0,414200",30/06/2014,01/07/2014,15/08/2014,57
8,JCP,"0,419200",30/12/2013,02/01/2014,14/02/2014,57
9,JCP,"0,412300",28/06/2013,01/07/2013,15/08/2013,57
10,Dividendo,"0,052100",19/04/2013,22/04/2013,30/04/2013,57
11,JCP,"0,200800",28/12/2012,02/01/2013,15/02/2013,57
12,JCP,"0,115000",28/06/2012,29/06/2012,15/08/2012,57
13,JCP,"0,390800",28/12/2011,29/12/2011,15/02/2012,57
14,JCP,"0,335900",29/06/2011,30/06/2011,29/08/2011,57
15,JCP,"0,240100",28/12/2010,29/12/2010,24/02/2011,57
16,JCP,"0,061100",28/06/2010,29/06/2010,27/08/2010,57
17,JCP,"* 0,115000",28/12/2009,29/12/2009,26/02/2010,57
18,JCP,"* 0,169000",28/12/2007,31/12/2007,29/02/2008,57
19,JCP,"* 0,113250",28/06/2007,29/06/2007,31/08/2007,57
20,Dividendo,"* 0,011100",14/02/2007,15/02/2007,27/02/2007,57
21,JCP,"* 0,095150",28/12/2006,29/12/2006,27/02/2007,57
22,Dividendo,"* 0,151550",06/02/2006,07/02/2006,24/02/2006,57
23,JCP,"* 0,542600",29/12/2005,30/12/2005,24/02/2006,57
24,JCP,"* 0,522350",30/06/2005,01/07/2005,31/08/2005,57
25,Dividendo,"* 0,142450",21/02/2005,22/02/2005,28/02/2005,57
26,JCP,"* 0,292150",27/12/2004,28/12/2004,28/02/2005,57
27,JCP,"* 0,561700",28/06/2004,29/06/2004,31/08/2004,57
28,JCP,"* 0,404400",26/12/2003,29/12/2003,27/02/2004,57
29,JCP,"* 0,060650",28/03/2002,29/03/2002,30/08/2002,57
30,Dividendo,"* 0,027800",18/02/2002,19/02/2002,28/02/2002,57
31,JCP,"* 0,239500",14/12/2001,17/12/2001,28/02/2002,57
32,JCP,"* 0,148050",11/09/2001,12/09/2001,28/02/2002,57
33,JCP,"* 0,151650",18/06/2001,19/06/2001,31/08/2001,57
34,JCP,"* 0,037650",17/07/2000,18/07/2000,28/08/2000,57
35,JCP,"* 0,001450",23/02/2000,24/02/2000,29/02/2000,57
36,JCP,"* 0,012550",22/12/1999,23/12/1999,29/02/2000,57
37,JCP,"* 0,016900",24/06/1999,25/06/1999,31/08/1999,57
