,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,399526",25/09/2024,26/09/2024,14/11/2024,45
1,JCP,"0,397984",26/06/2024,27/06/2024,19/08/2024,45
2,JCP,"0,383547",01/04/2024,02/04/2024,23/05/2024,45
3,JCP,"0,382860",26/12/2023,27/12/2023,15/02/2024,45
4,JCP,"0,406579",27/09/2023,28/09/2023,20/11/2023,45
5,JCP,"0,373055",30/06/2023,03/07/2023,14/08/2023,45
6,JCP,"0,369177",28/03/2023,29/03/2023,19/05/2023,45
7,JCP,"0,366169",21/12/2022,22/12/2022,13/02/2023,45
8,JCP,"0,354890",28/09/2022,29/09/2022,09/11/2022,45
9,JCP,"0,174937",30/06/2022,01/07/2022,26/08/2022,45
10,Dividendo,"0,274130",29/04/2022,02/05/2022,20/05/2022,45
11,JCP,"0,146694",29/03/2022,30/03/2022,20/05/2022,45
12,JCP,"0,129163",17/12/2021,20/12/2021,11/02/2022,45
13,JCP,"0,109203",29/09/2021,30/09/2021,22/11/2021,45
14,JCP,"0,096195",29/06/2021,30/06/2021,20/08/2021,45
15,Dividendo,"0,024114",30/04/2021,03/05/2021,21/05/2021,45
16,JCP,"0,086219",15/01/2021,18/01/2021,05/04/2021,45
17,JCP,"0,084906",15/12/2020,16/12/2020,05/02/2021,45
18,JCP,"0,087345",10/09/2020,11/09/2020,05/11/2020,45
19,JCP,"0,086219",23/06/2020,24/06/2020,05/04/2021,45
20,JCP,"0,088602",13/03/2020,16/03/2020,05/05/2020,45
21,JCP,"0,099742",17/12/2019,18/12/2019,14/02/2020,45
22,JCP,"0,103680",09/09/2019,10/09/2019,08/11/2019,45
23,JCP,"0,104982",24/06/2019,25/06/2019,16/08/2019,45
24,Dividendo,"0,010068",03/05/2019,06/05/2019,20/05/2019,45
25,JCP,"0,096414",26/03/2019,27/03/2019,20/05/2019,45
26,JCP,"0,074537",19/12/2018,20/12/2018,06/02/2019,45
27,JCP,"0,067377",27/09/2018,28/09/2018,16/11/2018,45
28,JCP,"0,064955",28/06/2018,29/06/2018,16/08/2018,45
29,JCP,"0,063557",28/03/2018,29/03/2018,16/05/2018,45
30,JCP,"0,064746",14/12/2017,15/12/2017,31/01/2018,45
31,Dividendo,"* 0,062164",22/09/2017,25/09/2017,07/11/2017,45
32,JCP,"* 0,059538",06/07/2017,07/07/2017,24/08/2017,45
33,JCP,"* 0,063871",15/03/2017,16/03/2017,02/05/2017,45
34,JCP,"* 0,074554",22/12/2016,23/12/2016,08/02/2017,45
35,JCP,"* 0,052900",30/09/2016,03/10/2016,23/11/2016,45
36,JCP,"* 0,058867",30/06/2016,01/07/2016,17/08/2016,45
37,Dividendo,"* 0,001667",29/04/2016,02/05/2016,20/05/2016,45
38,JCP,"* 0,056700",31/03/2016,01/04/2016,12/05/2016,45
39,JCP,"* 0,053167",30/12/2015,04/01/2016,28/01/2016,45
40,JCP,"* 0,047267",30/09/2015,01/10/2015,19/11/2015,45
41,JCP,"* 0,041133",30/06/2015,01/07/2015,20/08/2015,45
42,Dividendo,"* 0,071333",30/04/2015,04/05/2015,21/05/2015,45
43,JCP,"* 0,035700",31/03/2015,01/04/2015,14/05/2015,45
44,JCP,"* 0,027200",30/12/2014,02/01/2015,30/01/2015,45
45,JCP,"* 0,025533",30/09/2014,01/10/2014,20/11/2014,45
46,JCP,"* 0,024000",01/07/2014,02/07/2014,28/08/2014,45
47,Dividendo,"* 0,061800",30/04/2014,02/05/2014,16/05/2014,45
48,JCP,"* 0,022300",31/03/2014,01/04/2014,14/05/2014,45
49,JCP,"* 0,026933",30/12/2013,02/01/2014,10/02/2014,45
50,Dividendo,"* 0,400667",31/10/2013,01/11/2013,13/11/2013,45
51,JCP,"* 0,023333",30/09/2013,01/10/2013,14/11/2013,45
52,JCP,"* 0,024800",28/06/2013,01/07/2013,14/08/2013,45
53,Dividendo,"* 0,008633",29/04/2013,30/04/2013,18/06/2013,45
54,JCP,"* 0,024467",20/03/2013,21/03/2013,03/05/2013,45
55,JCP,"* 0,026600",28/12/2012,02/01/2013,08/02/2013,45
56,JCP,"* 0,025100",28/09/2012,01/10/2012,14/11/2012,45
57,JCP,"* 0,025933",29/06/2012,02/07/2012,17/08/2012,45
58,Dividendo,"* 0,044400",30/04/2012,02/05/2012,06/06/2012,45
59,JCP,"* 0,024333",15/03/2012,16/03/2012,03/05/2012,45
60,JCP,"* 0,023733",29/12/2011,02/01/2012,10/02/2012,45
61,JCP,"* 0,021933",30/09/2011,03/10/2011,18/11/2011,45
62,JCP,"* 0,020467",01/07/2011,04/07/2011,25/08/2011,45
63,Dividendo,"* 0,039400",29/04/2011,02/05/2011,22/06/2011,45
64,JCP,"* 0,019167",31/03/2011,01/04/2011,19/05/2011,45
65,JCP,"* 0,033467",30/12/2010,03/01/2011,18/02/2011,45
66,JCP,"* 0,017367",30/09/2010,01/10/2010,18/11/2010,45
67,JCP,"* 0,016167",30/06/2010,01/07/2010,20/08/2010,45
68,Dividendo,"* 0,010333",30/04/2010,03/05/2010,25/06/2010,45
69,JCP,"* 0,015067",31/03/2010,01/04/2010,21/05/2010,45
70,JCP,"* 0,014433",30/09/2009,01/10/2009,12/11/2009,45
71,JCP,"* 0,014367",30/06/2009,01/07/2009,26/08/2009,45
72,Dividendo,"* 0,009433",22/04/2009,23/04/2009,10/06/2009,45
73,JCP,"* 0,013833",31/03/2009,01/04/2009,07/05/2009,45
74,JCP,"* 0,014767",17/12/2008,18/12/2008,12/02/2009,45
75,JCP,"* 0,013867",02/10/2008,03/10/2008,28/11/2008,45
76,JCP,"* 0,012000",02/07/2008,03/07/2008,29/08/2008,45
77,Dividendo,"* 0,041167",10/04/2008,11/04/2008,03/06/2008,45
78,JCP,"* 0,012233",27/03/2008,28/03/2008,25/04/2008,45
79,JCP,"* 0,012333",19/12/2007,20/12/2007,01/02/2008,45
80,JCP,"* 0,011233",28/09/2007,01/10/2007,26/10/2007,45
81,JCP,"* 0,010933",29/06/2007,02/07/2007,03/08/2007,45
82,Dividendo,"* 0,975000",11/04/2007,12/04/2007,20/04/2007,45
83,JCP,"* 0,029467",29/03/2007,30/03/2007,03/05/2007,45
84,JCP,"* 0,045367",28/12/2006,02/01/2007,23/01/2007,45
85,JCP,"* 0,047400",02/10/2006,03/10/2006,16/11/2006,45
86,JCP,"* 0,011700",12/07/2006,13/07/2006,18/08/2006,45
87,JCP,"* 0,033367",30/06/2006,03/07/2006,18/08/2006,45
88,JCP,"* 0,039133",31/03/2006,03/04/2006,31/05/2006,45
89,Dividendo,"* 0,029467",24/02/2006,01/03/2006,08/03/2006,45
90,JCP,"* 0,066267",29/12/2005,02/01/2006,08/03/2006,45
91,JCP,"* 0,064133",30/06/2005,01/07/2005,14/07/2005,45
