,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"1,294417",25/06/2024,--,--,303
1,JCP,"1,133378",30/06/2022,--,30/06/2022,303
2,JCP,"1,274734",20/12/2023,21/12/2023,28/05/2024,303
3,JCP,"1,427752",22/06/2023,23/06/2023,07/05/2024,303
4,JCP,"0,620255",21/09/2022,22/09/2022,30/05/2023,303
5,Dividendo,"0,990073",23/03/2022,24/03/2022,22/08/2022,303
6,JCP,"0,724776",22/12/2021,23/12/2021,22/08/2022,303
7,JCP,"0,627656",15/07/2021,16/07/2021,24/05/2022,303
8,JCP,"1,272891",25/12/2020,28/12/2020,07/05/2021,303
9,Dividendo,"0,447415",19/03/2020,20/03/2020,22/09/2020,303
10,JCP,"1,304329",23/12/2019,26/12/2019,22/09/2020,303
11,JCP,"1,096902",27/12/2018,28/12/2018,30/04/2019,303
12,JCP,"1,288800",28/12/2017,02/01/2018,26/04/2018,303
13,JCP,"1,175227",23/12/2016,26/12/2016,26/04/2017,303
14,JCP,"0,715200",18/12/2015,21/12/2015,28/04/2016,303
15,Dividendo,"0,128000",13/03/2015,17/03/2015,23/04/2015,303
16,JCP,"0,612800",17/12/2014,18/12/2014,23/04/2015,303
17,Dividendo,"0,105400",03/04/2014,04/04/2014,24/04/2014,303
18,JCP,"0,522600",20/12/2013,26/12/2013,24/04/2014,303
19,JCP,"0,528300",20/12/2012,21/12/2012,22/04/2013,303
20,JCP,"0,506700",20/12/2011,28/12/2011,23/04/2012,303
21,Dividendo,"0,461400",14/04/2011,19/04/2011,29/04/2011,303
22,JCP,"0,454900",20/12/2010,07/01/2011,18/04/2011,303
23,Dividendo,"0,277500",09/04/2010,13/04/2010,19/04/2010,303
24,JCP,"0,406900",18/12/2009,29/12/2009,19/04/2010,303
25,Dividendo,"0,026800",27/04/2009,28/04/2009,07/05/2009,303
26,JCP,"0,364400",22/12/2008,23/12/2008,13/04/2009,303
27,JCP,"1,578100",26/12/2007,03/01/2008,18/04/2008,303
28,JCP,"1,645500",18/12/2006,19/12/2006,24/04/2007,303
29,JCP,"2,115500",23/12/2005,06/04/2006,17/04/2006,303
30,JCP,"1,970700",23/12/2004,24/12/2004,26/04/2005,303
31,Dividendo,"1,224100",14/04/2004,15/04/2004,26/04/2004,303
32,JCP,"4,658400",23/12/2003,24/12/2003,26/04/2004,303
33,Dividendo,"0,448100",15/04/2003,16/04/2003,29/04/2003,303
34,Dividendo,"1,388900",09/04/2002,10/04/2002,23/04/2002,303
35,JCP,"4,516700",19/12/2001,20/12/2001,23/04/2002,303
36,Dividendo,"1,674300",03/04/2001,04/04/2001,23/04/2001,303
37,JCP,"4,968800",19/12/2000,20/12/2000,23/04/2001,303
38,Dividendo,"2,611200",29/03/2000,30/03/2000,20/04/2000,303
39,JCP,"2,917500",20/12/1999,21/12/1999,20/04/2000,303
40,Dividendo,"1,324800",07/04/1999,08/04/1999,27/04/1999,303
41,JCP,"1,974100",15/12/1998,16/12/1998,27/04/1999,303
