,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,337195",05/08/2024,06/08/2024,15/08/2024,84
1,Dividendo,"0,298538",03/05/2024,06/05/2024,16/05/2024,84
2,Dividendo,"0,174021",15/02/2024,16/02/2024,26/02/2024,84
3,JCP,"0,154986",21/12/2023,22/12/2023,26/02/2024,84
4,JCP,"0,289123",27/10/2023,30/10/2023,14/11/2023,84
5,Dividendo,"0,243780",04/08/2023,07/08/2023,15/08/2023,84
6,Dividendo,"0,352697",05/05/2023,08/05/2023,16/05/2023,84
7,Dividendo,"0,313521",13/02/2023,14/02/2023,24/02/2023,84
8,JCP,"0,032715",20/12/2022,21/12/2022,22/02/2023,84
9,JCP,"0,200833",31/10/2022,01/11/2022,14/11/2022,84
10,Dividendo,"0,255358",31/10/2022,01/11/2022,14/11/2022,84
11,Dividendo,"0,362586",01/08/2022,02/08/2022,11/08/2022,84
12,Dividendo,"0,314416",06/05/2022,09/05/2022,18/05/2022,84
13,Dividendo,"0,343214",14/02/2022,15/02/2022,25/02/2022,84
14,Dividendo,"0,273114",29/10/2021,01/11/2021,11/11/2021,84
15,JCP,"0,092859",29/10/2021,01/11/2021,11/11/2021,84
16,Dividendo,"0,021821",10/02/2020,11/02/2020,20/02/2020,84
17,JCP,"0,189747",20/12/2019,23/12/2019,20/02/2020,84
18,Dividendo,"0,184053",06/11/2019,07/11/2019,14/11/2019,84
19,JCP,"0,094872",06/11/2019,07/11/2019,14/11/2019,84
20,Dividendo,"0,182155",08/08/2019,09/08/2019,19/08/2019,84
21,Dividendo,"0,018999",11/02/2019,12/02/2019,25/02/2019,84
22,Dividendo,"0,118748",20/12/2018,21/12/2018,22/02/2019,84
23,JCP,"0,118748",20/12/2018,21/12/2018,22/02/2019,84
24,JCP,"0,322996",01/11/2018,05/11/2018,14/11/2018,84
25,Dividendo,"0,064599",01/11/2018,05/11/2018,14/11/2018,84
26,Dividendo,"0,168147",03/08/2018,06/08/2018,15/08/2018,84
27,Dividendo,"0,144397",02/05/2018,03/05/2018,14/05/2018,84
28,Dividendo,"0,162700",06/02/2018,07/02/2018,19/02/2018,84
29,Dividendo,"0,163772",01/11/2017,03/11/2017,14/11/2017,84
30,Dividendo,"0,063325",04/05/2017,05/05/2017,12/05/2017,84
31,Dividendo,"0,054663",25/04/2017,26/04/2017,12/05/2017,84
32,Dividendo,"0,142125",06/02/2017,07/02/2017,16/02/2017,84
33,Dividendo,"0,127800",03/11/2016,04/11/2016,14/11/2016,84
34,Dividendo,"0,117900",29/07/2016,01/08/2016,10/08/2016,84
35,Dividendo,"0,111900",29/04/2016,02/05/2016,11/05/2016,84
36,Dividendo,"0,131100",03/02/2016,04/02/2016,22/02/2016,84
37,Dividendo,"0,114600",27/10/2015,28/10/2015,09/11/2015,84
38,Dividendo,"0,186700",27/07/2015,28/07/2015,07/08/2015,84
39,Dividendo,"0,111400",23/03/2015,24/03/2015,06/04/2015,84
40,Dividendo,"0,098300",10/11/2014,11/11/2014,19/11/2014,84
41,Dividendo,"0,165900",11/08/2014,12/08/2014,20/08/2014,84
42,Dividendo,"* 0,098340",20/03/2014,21/03/2014,09/04/2014,84
