,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,035224",24/09/2024,25/09/2024,07/10/2024,6
1,JCP,"0,060437",24/09/2024,25/09/2024,07/10/2024,6
2,Dividendo,"0,034801",18/06/2024,19/06/2024,05/07/2024,6
3,JCP,"0,051286",18/06/2024,19/06/2024,05/07/2024,6
4,JCP,"0,052322",26/03/2024,27/03/2024,05/04/2024,6
5,Dividendo,"0,066900",27/02/2024,28/02/2024,05/04/2024,6
6,Dividendo,"0,040981",28/12/2023,02/01/2024,08/01/2024,6
7,JCP,"0,059538",28/12/2023,02/01/2024,08/01/2024,6
8,Dividendo,"0,049332",21/09/2023,22/09/2023,06/10/2023,6
9,JCP,"0,055898",21/09/2023,22/09/2023,06/10/2023,6
10,JCP,"0,061612",27/06/2023,28/06/2023,07/07/2023,6
11,Dividendo,"0,053742",27/06/2023,28/06/2023,07/07/2023,6
12,JCP,"0,060229",28/03/2023,29/03/2023,10/04/2023,6
13,Dividendo,"0,036728",23/02/2023,24/02/2023,10/04/2023,6
14,JCP,"0,063981",29/12/2022,02/01/2023,13/01/2023,6
15,Dividendo,"0,024203",22/12/2022,23/12/2022,29/12/2022,6
16,JCP,"0,054759",22/09/2022,23/09/2022,07/10/2022,6
17,Dividendo,"0,028115",22/09/2022,23/09/2022,07/10/2022,6
18,JCP,"0,060903",28/06/2022,29/06/2022,08/07/2022,6
19,Dividendo,"0,069872",28/06/2022,29/06/2022,08/07/2022,6
20,Dividendo,"0,131193",24/03/2022,25/03/2022,08/04/2022,6
21,JCP,"0,050297",24/03/2022,25/03/2022,08/04/2022,6
22,JCP,"0,049777",30/12/2021,03/01/2022,07/01/2022,6
23,Dividendo,"0,149451",20/12/2021,21/12/2021,30/12/2021,6
24,Dividendo,"0,150581",28/09/2021,29/09/2021,07/10/2021,6
25,JCP,"0,044267",28/09/2021,29/09/2021,07/10/2021,6
26,JCP,"0,044213",28/09/2021,29/09/2021,07/10/2021,6
27,JCP,"0,046107",29/06/2021,30/06/2021,07/07/2021,6
28,Dividendo,"0,168543",29/06/2021,30/06/2021,07/07/2021,6
29,JCP,"* 0,038105",26/03/2021,29/03/2021,08/04/2021,6
30,Dividendo,"* 0,130872",24/03/2021,25/03/2021,08/04/2021,6
31,Dividendo,"* 0,195242",24/03/2021,25/03/2021,07/05/2021,6
32,JCP,"* 0,048974",30/12/2020,04/01/2021,08/01/2021,6
33,Dividendo,"* 0,136826",30/12/2020,04/01/2021,08/01/2021,6
34,Dividendo,"* 0,216123",24/09/2020,25/09/2020,07/10/2020,6
35,JCP,"* 0,049262",24/09/2020,25/09/2020,07/10/2020,6
36,JCP,"* 0,048934",30/06/2020,01/07/2020,07/08/2020,6
37,Dividendo,"* 0,056058",25/03/2020,26/03/2020,07/04/2020,6
38,JCP,"* 0,047712",25/03/2020,26/03/2020,07/04/2020,6
39,Dividendo,"* 0,105847",25/03/2020,26/03/2020,07/05/2020,6
40,Dividendo,"* 0,054574",30/12/2019,02/01/2020,13/01/2020,6
41,JCP,"* 0,063403",30/12/2019,02/01/2020,13/01/2020,6
42,Dividendo,"* 0,034401",04/07/2019,05/07/2019,17/07/2019,6
43,JCP,"* 0,063490",25/06/2019,26/06/2019,17/07/2019,6
44,JCP,"* 0,064318",26/03/2019,27/03/2019,05/04/2019,6
45,JCP,"* 0,068982",21/12/2018,26/12/2018,08/01/2019,6
46,JCP,"* 0,058710",21/09/2018,24/09/2018,05/10/2018,6
47,JCP,"* 0,073716",27/06/2018,28/06/2018,10/07/2018,6
48,JCP,"* 0,032644",23/04/2018,24/04/2018,08/05/2018,6
49,JCP,"* 0,087133",21/12/2017,22/12/2017,08/01/2018,6
50,JCP,"* 0,027485",21/11/2017,22/11/2017,07/12/2017,6
51,JCP,"* 0,013341",21/08/2017,22/08/2017,08/09/2017,6
52,JCP,"* 0,022957",22/05/2017,23/05/2017,07/06/2017,6
53,JCP,"* 0,068630",21/12/2016,22/12/2016,12/01/2017,6
54,JCP,"* 0,027367",21/11/2016,22/11/2016,02/12/2016,6
55,JCP,"* 0,040200",22/08/2016,23/08/2016,06/09/2016,6
56,JCP,"* 0,031667",23/05/2016,24/05/2016,06/06/2016,6
57,JCP,"* 0,084167",11/12/2015,14/12/2015,29/12/2015,6
58,JCP,"* 0,058867",23/11/2015,24/11/2015,04/12/2015,6
59,JCP,"* 0,047567",21/08/2015,24/08/2015,08/09/2015,6
60,Dividendo,"* 0,041367",18/05/2015,19/05/2015,29/05/2015,6
61,Dividendo,"* 0,034400",15/04/2015,16/04/2015,28/04/2015,6
62,Dividendo,"* 0,034933",17/11/2014,18/11/2014,28/11/2014,6
63,Dividendo,"* 0,036467",11/08/2014,12/08/2014,29/08/2014,6
64,Dividendo,"* 0,026533",11/06/2014,12/06/2014,27/06/2014,6
65,Dividendo,"* 0,037167",19/05/2014,20/05/2014,30/05/2014,6
66,Dividendo,"* 0,039433",11/11/2013,12/11/2013,27/11/2013,6
67,Dividendo,"* 0,048967",21/08/2013,22/08/2013,30/09/2013,6
68,Dividendo,"* 0,028200",21/05/2013,22/05/2013,07/06/2013,6
69,JCP,"* 0,008633",21/05/2013,22/05/2013,07/06/2013,6
70,Dividendo,"* 0,067067",17/04/2013,18/04/2013,30/04/2013,6
