,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,303458",30/04/2024,02/05/2024,10/07/2024,271
1,Dividendo,"0,100000",21/08/2023,22/08/2023,31/08/2023,271
2,Dividendo,"1,295620",28/04/2023,02/05/2023,09/05/2023,271
3,Dividendo,"1,624365",19/04/2022,20/04/2022,29/04/2022,271
4,Dividendo,"0,027100",26/04/2013,29/04/2013,26/05/2013,271
5,JCP,"0,032300",19/11/2012,21/11/2012,26/05/2013,271
6,Dividendo,"0,070000",16/08/2012,17/08/2012,21/11/2012,271
7,JCP,"0,100000",17/11/2011,18/11/2011,02/04/2012,271
8,JCP,"0,030000",10/08/2011,11/08/2011,17/10/2011,271
9,Dividendo,"0,002000",29/04/2011,02/05/2011,13/05/2011,271
10,JCP,"0,100000",17/11/2010,18/11/2010,31/01/2011,271
11,JCP,"0,070000",30/06/2010,01/07/2010,19/07/2010,271
12,JCP,"0,140000",17/11/2009,18/11/2009,29/01/2010,271
13,JCP,"0,200000",26/11/2008,27/11/2008,16/03/2009,271
14,JCP,"0,160000",27/11/2007,28/11/2007,31/01/2008,271
