,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,087670",12/08/2024,13/08/2024,23/08/2024,154
1,Dividendo,"0,169759",28/06/2024,01/07/2024,10/07/2024,154
2,Dividendo,"0,265897",03/04/2024,04/04/2024,15/04/2024,154
3,Dividendo,"0,157670",03/04/2024,04/04/2024,15/04/2024,154
4,JCP,"0,069476",28/11/2023,29/11/2023,11/12/2023,154
5,Dividendo,"0,043672",28/11/2023,29/11/2023,11/12/2023,154
6,Dividendo,"0,195532",28/08/2023,29/08/2023,08/09/2023,154
7,JCP,"0,115623",28/08/2023,29/08/2023,08/09/2023,154
8,Dividendo,"* 0,434861",21/03/2023,22/03/2023,05/04/2023,154
9,Dividendo,"* 0,391814",28/11/2022,29/11/2022,15/12/2022,154
10,Dividendo,"* 0,080254",29/08/2022,30/08/2022,08/09/2022,154
11,JCP,"* 0,104550",29/08/2022,30/08/2022,08/09/2022,154
12,Dividendo,"* 0,095958",23/03/2022,24/03/2022,18/04/2022,154
13,Dividendo,"* 0,325232",23/03/2022,24/03/2022,18/04/2022,154
14,JCP,"* 0,118000",28/06/2021,29/06/2021,08/07/2021,154
15,Dividendo,"* 0,058053",30/03/2021,31/03/2021,16/04/2021,154
16,Dividendo,"* 0,102850",30/03/2021,31/03/2021,16/04/2021,154
17,JCP,"* 0,050674",21/10/2020,22/10/2020,20/11/2020,154
18,Dividendo,"* 0,040467",16/04/2020,17/04/2020,31/08/2020,154
19,JCP,"* 0,025337",12/12/2019,13/12/2019,27/12/2019,154
20,Dividendo,"* 0,016403",24/04/2019,25/04/2019,14/05/2019,154
21,Dividendo,"* 0,016403",25/03/2019,26/03/2019,14/05/2019,154
22,Dividendo,"* 0,017033",27/04/2016,28/04/2016,20/05/2016,154
23,Dividendo,"* 0,226933",23/04/2015,24/04/2015,13/05/2015,154
24,JCP,"* 0,080450",24/10/2014,27/10/2014,17/11/2014,154
25,Dividendo,"* 0,082617",24/04/2014,25/04/2014,16/05/2014,154
26,JCP,"* 0,068100",12/11/2013,13/11/2013,26/11/2013,154
27,Dividendo,"* 0,050033",24/04/2013,25/04/2013,10/05/2013,154
28,JCP,"* 0,035000",29/10/2012,30/10/2012,14/11/2012,154
29,Dividendo,"* 0,004383",05/04/2005,08/04/2005,05/05/2005,154
30,JCP,"* 0,007983",30/11/2004,01/12/2004,05/04/2005,154
31,Dividendo,"* 0,001917",06/04/2004,07/04/2004,02/07/2004,154
