,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,017650",29/11/2024,02/12/2024,02/01/2025,15
1,JCP,"0,017650",31/10/2024,01/11/2024,02/12/2024,15
2,JCP,"0,017650",30/09/2024,01/10/2024,01/11/2024,15
3,JCP,"0,272980",19/09/2024,20/09/2024,30/04/2025,15
4,JCP,"0,017650",31/08/2024,02/09/2024,01/10/2024,15
5,JCP,"0,017650",31/07/2024,01/08/2024,02/09/2024,15
6,JCP,"0,017650",28/06/2024,01/07/2024,01/08/2024,15
7,JCP,"0,251000",20/06/2024,21/06/2024,30/08/2024,15
8,JCP,"0,017650",31/05/2024,03/06/2024,01/07/2024,15
9,JCP,"0,017650",30/04/2024,02/05/2024,03/06/2024,15
10,JCP,"0,017650",28/03/2024,01/04/2024,02/05/2024,15
11,JCP,"0,241800",21/03/2024,22/03/2024,31/08/2024,15
12,JCP,"0,017650",29/02/2024,01/03/2024,01/04/2024,15
13,Dividendo,"1,125125",21/02/2024,22/02/2024,08/03/2024,15
14,JCP,"0,017650",31/01/2024,01/02/2024,01/03/2024,15
15,JCP,"0,017650",28/12/2023,02/01/2024,01/02/2024,15
16,JCP,"0,247240",06/12/2023,07/12/2023,08/03/2024,15
17,JCP,"0,017650",30/11/2023,01/12/2023,02/01/2024,15
18,JCP,"0,017650",31/10/2023,01/11/2023,01/12/2023,15
19,JCP,"0,017650",29/09/2023,02/10/2023,01/11/2023,15
20,JCP,"0,269300",18/09/2023,19/09/2023,08/03/2024,15
21,JCP,"0,017650",31/08/2023,01/09/2023,02/10/2023,15
22,JCP,"0,017650",31/07/2023,01/08/2023,01/09/2023,15
23,JCP,"0,017650",30/06/2023,03/07/2023,01/08/2023,15
24,JCP,"0,266300",19/06/2023,20/06/2023,25/08/2023,15
25,JCP,"0,017650",31/05/2023,01/06/2023,03/07/2023,15
26,JCP,"0,017650",28/04/2023,02/05/2023,30/05/2023,15
27,JCP,"0,017650",31/03/2023,03/04/2023,02/05/2023,15
28,JCP,"0,262000",23/03/2023,24/03/2023,31/08/2023,15
29,JCP,"0,017650",28/02/2023,01/03/2023,03/04/2023,15
30,JCP,"0,017650",31/01/2023,01/02/2023,27/02/2023,15
31,JCP,"0,017650",29/12/2022,02/01/2023,01/02/2023,15
32,JCP,"0,486180",08/12/2022,09/12/2022,10/03/2023,15
33,JCP,"0,017650",30/11/2022,01/12/2022,02/01/2023,15
34,JCP,"0,017650",31/10/2022,01/11/2022,01/12/2022,15
35,JCP,"0,017650",30/09/2022,03/10/2022,01/11/2022,15
36,JCP,"0,017650",31/08/2022,01/09/2022,03/10/2022,15
37,JCP,"0,306500",18/08/2022,19/08/2022,30/08/2022,15
38,JCP,"0,017650",29/07/2022,01/08/2022,01/09/2022,15
39,JCP,"0,017650",30/06/2022,01/07/2022,01/08/2022,15
40,JCP,"0,017650",31/05/2022,01/06/2022,01/07/2022,15
41,JCP,"0,017650",29/04/2022,02/05/2022,01/06/2022,15
42,JCP,"0,017650",31/03/2022,01/04/2022,02/05/2022,15
43,JCP,"0,017650",25/02/2022,02/03/2022,01/04/2022,15
44,JCP,"0,013660",21/02/2022,22/02/2022,11/03/2022,15
45,JCP,"0,017650",31/01/2022,01/02/2022,02/03/2022,15
46,JCP,"0,017650",30/12/2021,03/01/2022,01/02/2022,15
47,JCP,"0,017650",30/11/2021,01/12/2021,03/01/2022,15
48,JCP,"0,264551",19/11/2021,22/11/2021,11/03/2022,15
49,JCP,"0,017650",29/10/2021,01/11/2021,01/12/2021,15
50,Dividendo,"0,015000",30/09/2021,01/10/2021,01/11/2021,15
51,Dividendo,"0,015000",31/08/2021,01/09/2021,01/10/2021,15
52,JCP,"0,103840",13/08/2021,16/08/2021,26/08/2021,15
53,Dividendo,"0,015000",30/07/2021,02/08/2021,01/09/2021,15
54,Dividendo,"0,015000",30/06/2021,01/07/2021,02/08/2021,15
55,Dividendo,"0,015000",31/05/2021,01/06/2021,01/07/2021,15
56,JCP,"0,048740",24/05/2021,25/05/2021,26/08/2021,15
57,Dividendo,"0,015000",30/04/2021,03/05/2021,01/06/2021,15
58,JCP,"0,056480",27/04/2021,28/04/2021,26/08/2021,15
59,Dividendo,"0,015000",31/03/2021,01/04/2021,03/05/2021,15
60,JCP,"0,050640",25/03/2021,26/03/2021,26/08/2021,15
61,Dividendo,"0,015000",26/02/2021,01/03/2021,01/04/2021,15
62,JCP,"0,050580",25/02/2021,26/02/2021,12/03/2021,15
63,Dividendo,"0,096407",25/02/2021,26/02/2021,12/03/2021,15
64,Dividendo,"0,015000",29/01/2021,01/02/2021,01/03/2021,15
65,JCP,"0,050160",22/01/2021,26/01/2021,12/03/2021,15
66,Dividendo,"0,015000",30/12/2020,04/01/2021,01/02/2021,15
67,JCP,"0,063960",10/12/2020,11/12/2020,12/03/2021,15
68,Dividendo,"0,015000",30/11/2020,01/12/2020,04/01/2021,15
69,Dividendo,"0,015000",30/10/2020,03/11/2020,01/12/2020,15
70,Dividendo,"0,015000",30/09/2020,01/10/2020,03/11/2020,15
71,Dividendo,"0,015000",31/08/2020,01/09/2020,01/10/2020,15
72,JCP,"0,052900",17/08/2020,18/08/2020,26/08/2020,15
73,Dividendo,"0,015000",31/07/2020,03/08/2020,01/09/2020,15
74,Dividendo,"0,015000",30/06/2020,01/07/2020,03/08/2020,15
75,Dividendo,"0,015000",29/05/2020,01/06/2020,01/07/2020,15
76,Dividendo,"0,015000",30/04/2020,04/05/2020,01/06/2020,15
77,Dividendo,"0,015000",31/03/2020,01/04/2020,04/05/2020,15
78,Dividendo,"0,015000",28/02/2020,02/03/2020,01/04/2020,15
79,Dividendo,"0,483200",20/02/2020,21/02/2020,06/03/2020,15
80,JCP,"0,523500",20/02/2020,21/02/2020,06/03/2020,15
81,Dividendo,"0,015000",30/01/2020,31/01/2020,02/03/2020,15
82,Dividendo,"0,015000",30/12/2019,02/01/2020,03/02/2020,15
83,JCP,"0,037560",12/12/2019,13/12/2019,06/03/2020,15
84,Dividendo,"0,015000",29/11/2019,02/12/2019,02/01/2020,15
85,Dividendo,"0,015000",31/10/2019,01/11/2019,02/12/2019,15
86,Dividendo,"0,015000",30/09/2019,01/10/2019,01/11/2019,15
87,Dividendo,"0,015000",30/08/2019,02/09/2019,01/10/2019,15
88,Dividendo,"0,786900",15/08/2019,16/08/2019,23/08/2019,15
89,Dividendo,"0,015000",31/07/2019,01/08/2019,02/09/2019,15
90,Dividendo,"0,015000",28/06/2019,01/07/2019,01/08/2019,15
91,Dividendo,"0,015000",31/05/2019,03/06/2019,01/07/2019,15
92,Dividendo,"0,015000",30/04/2019,02/05/2019,03/06/2019,15
93,Dividendo,"0,015000",29/03/2019,01/04/2019,02/05/2019,15
94,Dividendo,"0,015000",28/02/2019,01/03/2019,01/04/2019,15
95,Dividendo,"1,050700",21/02/2019,22/02/2019,07/03/2019,15
96,JCP,"0,749400",21/02/2019,22/02/2019,07/03/2019,15
97,Dividendo,"0,015000",31/01/2019,01/02/2019,01/03/2019,15
98,Dividendo,"0,015000",28/12/2018,02/01/2019,01/02/2019,15
99,JCP,"0,010600",17/12/2018,18/12/2018,07/03/2019,15
100,Dividendo,"0,015000",30/11/2018,03/12/2018,02/01/2019,15
101,Dividendo,"* 0,010000",31/10/2018,01/11/2018,03/12/2018,15
102,Dividendo,"* 0,010000",28/09/2018,01/10/2018,01/11/2018,15
103,Dividendo,"* 0,010000",31/08/2018,03/09/2018,01/10/2018,15
104,Dividendo,"* 0,041600",17/08/2018,20/08/2018,30/08/2018,15
105,JCP,"* 0,083467",17/08/2018,20/08/2018,30/08/2018,15
106,Dividendo,"* 0,010000",31/07/2018,01/08/2018,03/09/2018,15
107,Dividendo,"* 0,010000",29/06/2018,02/07/2018,01/08/2018,15
108,Dividendo,"* 0,010000",30/05/2018,01/06/2018,02/07/2018,15
109,Dividendo,"* 0,010000",01/05/2018,02/05/2018,01/06/2018,15
110,Dividendo,"* 0,010000",29/03/2018,02/04/2018,02/05/2018,15
111,Dividendo,"* 0,010000",28/02/2018,01/03/2018,02/04/2018,15
112,JCP,"* 0,765867",15/02/2018,16/02/2018,07/03/2018,15
113,Dividendo,"* 0,086933",15/02/2018,16/02/2018,07/03/2018,15
114,Dividendo,"* 0,010000",31/01/2018,01/02/2018,01/03/2018,15
115,Dividendo,"* 0,010000",28/12/2017,02/01/2018,01/02/2018,15
116,JCP,"* 0,096333",14/12/2017,15/12/2017,07/03/2018,15
117,Dividendo,"* 0,010000",30/11/2017,01/12/2017,02/01/2018,15
118,Dividendo,"* 0,010000",31/10/2017,01/11/2017,01/12/2017,15
119,Dividendo,"* 0,010000",29/09/2017,02/10/2017,01/11/2017,15
120,Dividendo,"* 0,010000",31/08/2017,01/09/2017,02/10/2017,15
121,Dividendo,"* 0,010000",31/07/2017,01/08/2017,01/09/2017,15
122,Dividendo,"* 0,010000",29/06/2017,30/06/2017,01/08/2017,15
123,Dividendo,"* 0,010000",31/05/2017,01/06/2017,03/07/2017,15
124,Dividendo,"* 0,010000",28/04/2017,02/05/2017,01/06/2017,15
125,Dividendo,"* 0,010000",31/03/2017,03/04/2017,02/05/2017,15
126,Dividendo,"* 0,010000",28/02/2017,01/03/2017,03/04/2017,15
127,Dividendo,"* 0,010000",31/01/2017,01/02/2017,01/03/2017,15
128,Dividendo,"* 0,010000",29/12/2016,02/01/2017,01/02/2017,15
129,Dividendo,"* 0,010000",30/11/2016,01/12/2016,02/01/2017,15
130,Dividendo,"* 0,010000",31/10/2016,01/11/2016,01/12/2016,15
131,Dividendo,"* 0,010000",30/09/2016,03/10/2016,01/11/2016,15
132,Dividendo,"* 0,010000",31/08/2016,01/09/2016,03/10/2016,15
133,Dividendo,"* 0,010000",29/07/2016,01/08/2016,01/09/2016,15
134,Dividendo,"* 0,010000",30/06/2016,01/07/2016,01/08/2016,15
135,Dividendo,"* 0,010000",31/05/2016,01/06/2016,01/07/2016,15
136,Dividendo,"* 0,010000",29/04/2016,02/05/2016,01/06/2016,15
137,Dividendo,"* 0,010000",31/03/2016,01/04/2016,02/05/2016,15
138,Dividendo,"* 0,010000",29/02/2016,01/03/2016,01/04/2016,15
139,JCP,"* 0,304267",18/02/2016,19/02/2016,29/02/2016,15
140,Dividendo,"* 0,132000",18/02/2016,19/02/2016,29/02/2016,15
141,Dividendo,"* 0,010000",29/01/2016,01/02/2016,01/03/2016,15
142,JCP,"* 0,139333",09/12/2015,10/12/2015,29/02/2016,15
143,JCP,"* 0,230667",12/08/2015,13/08/2015,25/08/2015,15
144,Dividendo,"* 0,204200",10/02/2015,11/02/2015,26/02/2015,15
145,JCP,"* 0,304867",10/02/2015,11/02/2015,26/02/2015,15
146,JCP,"* 0,349067",18/02/2014,19/02/2014,28/02/2014,15
147,JCP,"* 0,135733",20/12/2013,23/12/2013,28/02/2014,15
148,JCP,"* 0,184933",06/08/2013,07/08/2013,21/08/2013,15
149,JCP,"* 0,254933",05/03/2013,06/03/2013,14/03/2013,15
150,JCP,"* 0,208000",25/12/2012,26/12/2012,14/03/2013,15
151,JCP,"* 0,184933",01/08/2012,02/08/2012,15/08/2012,15
152,JCP,"* 0,277600",29/02/2012,01/03/2012,13/03/2012,15
153,JCP,"* 0,192000",26/12/2011,27/12/2011,13/03/2012,15
154,JCP,"* 0,180400",09/08/2011,10/08/2011,22/08/2011,15
155,JCP,"* 0,254533",08/03/2011,09/03/2011,14/03/2011,15
156,JCP,"* 0,143333",31/12/2010,03/01/2011,17/03/2011,15
157,JCP,"* 0,164333",10/08/2010,11/08/2010,20/08/2010,15
