,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,034749",28/04/2023,02/05/2023,08/05/2023,403
1,Dividendo,"1,820427",28/04/2023,02/05/2023,08/05/2023,403
2,Dividendo,"0,205840",22/04/2022,25/04/2022,05/05/2022,403
3,Dividendo,"1,558680",22/04/2022,25/04/2022,05/05/2022,403
4,Dividendo,"0,006676",22/04/2022,25/04/2022,05/05/2022,403
5,Dividendo,"0,050551",22/04/2022,25/04/2022,05/05/2022,403
6,JCP,"0,313730",07/07/2021,08/07/2021,16/07/2021,403
7,Dividendo,"0,322339",09/04/2021,12/04/2021,03/05/2021,403
8,JCP,"0,594925",09/04/2021,12/04/2021,03/05/2021,403
9,Dividendo,"0,789374",09/04/2021,12/04/2021,03/05/2021,403
10,Dividendo,"0,000435",09/04/2021,12/04/2021,03/05/2021,403
11,Dividendo,"0,000803",09/04/2021,12/04/2021,03/05/2021,403
12,Dividendo,"0,001066",09/04/2021,12/04/2021,03/05/2021,403
13,JCP,"0,004600",12/04/2019,16/04/2019,--,403
14,JCP,"0,005500",12/04/2019,16/04/2019,02/05/2019,403
15,Dividendo,"0,266000",12/04/2019,16/04/2019,02/05/2019,403
16,Dividendo,"3,980200",23/08/2018,24/08/2018,05/09/2018,403
17,JCP,"0,017000",13/04/2018,16/04/2018,02/05/2018,403
18,Dividendo,"2,375174",13/04/2018,16/04/2018,--,403
19,Dividendo,"0,791700",13/04/2018,16/04/2018,02/05/2018,403
20,JCP,"0,019500",28/03/2017,12/04/2017,--,403
21,Dividendo,"0,719500",28/03/2017,12/04/2017,02/05/2017,403
22,Dividendo,"0,475278",31/03/2016,01/04/2016,02/05/2016,403
23,Dividendo,"0,281130",31/03/2014,02/04/2014,02/05/2014,403
24,Dividendo,"0,827160",27/03/2013,10/04/2013,02/05/2013,403
25,Dividendo,"0,275720",27/03/2013,10/04/2013,02/05/2013,403
26,Dividendo,"1,948300",02/04/2012,03/04/2012,02/05/2012,403
27,Dividendo,"0,961670",13/05/2011,16/05/2011,--,403
28,Dividendo,"0,065060",30/03/2010,01/04/2010,03/05/2010,403
29,Dividendo,"0,974990",27/03/2009,31/03/2009,12/05/2009,403
