,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,372854",29/04/2024,30/04/2024,28/05/2024,43
1,Dividendo,"0,363262",27/04/2023,28/04/2023,31/05/2023,43
2,Dividendo,"0,053853",29/04/2022,02/05/2022,13/05/2022,43
3,JCP,"0,275193",27/12/2021,28/12/2021,13/05/2022,43
4,Dividendo,"0,052844",30/04/2021,03/05/2021,14/05/2021,43
5,JCP,"0,105844",29/12/2020,30/12/2020,14/05/2021,43
6,JCP,"0,169350",27/12/2019,30/12/2019,15/12/2020,43
