,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,121700",26/11/2008,--,27/01/2008,32
1,JCP,"0,154260",22/07/2024,23/07/2024,15/08/2024,32
2,JCP,"0,359360",20/12/2023,21/12/2023,24/01/2024,32
3,JCP,"0,222400",21/07/2023,24/07/2023,15/08/2023,32
4,JCP,"0,289320",22/12/2022,23/12/2022,20/01/2023,32
5,JCP,"0,213700",20/07/2022,21/07/2022,25/08/2022,32
6,Dividendo,"0,356978",19/04/2022,20/04/2022,29/04/2022,32
7,JCP,"0,154050",22/12/2021,23/12/2021,20/01/2022,32
8,JCP,"0,133160",23/07/2021,26/07/2021,19/08/2021,32
9,Dividendo,"0,365561",19/04/2021,20/04/2021,30/04/2021,32
10,JCP,"0,150340",18/12/2020,21/12/2020,20/01/2021,32
11,JCP,"0,091590",17/08/2020,18/08/2020,26/08/2020,32
12,JCP,"0,169110",18/12/2019,19/12/2019,23/01/2020,32
13,JCP,"0,101830",26/07/2019,29/07/2019,09/08/2019,32
14,Dividendo,"0,055995",15/08/2018,16/08/2018,27/08/2018,32
15,Dividendo,"0,045999",03/05/2018,04/05/2018,15/05/2018,32
16,Dividendo,"0,043817",13/07/2017,14/07/2017,25/07/2017,32
17,Dividendo,"0,040300",15/04/2015,16/04/2015,28/04/2015,32
18,JCP,"0,083000",05/12/2014,08/12/2014,26/01/2015,32
19,JCP,"0,099900",23/06/2014,24/06/2014,25/07/2014,32
20,Dividendo,"0,085900",14/04/2014,15/04/2014,30/04/2014,32
21,JCP,"0,105800",13/12/2013,16/12/2013,27/01/2014,32
22,JCP,"0,128200",21/06/2013,24/06/2013,25/07/2013,32
23,Dividendo,"0,003500",05/04/2013,08/04/2013,23/04/2013,32
24,JCP,"0,062200",20/06/2012,21/06/2012,17/07/2012,32
25,Dividendo,"0,157700",29/03/2012,30/03/2012,11/04/2012,32
26,JCP,"0,132000",05/12/2011,06/12/2011,24/01/2012,32
27,JCP,"0,128200",13/06/2011,14/06/2011,11/07/2011,32
28,JCP,"0,110600",10/12/2010,13/12/2010,27/01/2011,32
29,JCP,"0,107400",14/06/2010,15/06/2010,23/07/2010,32
30,Dividendo,"0,075300",08/04/2010,09/04/2010,23/04/2010,32
31,JCP,"0,100000",04/12/2009,07/12/2009,28/01/2010,32
32,JCP,"0,100000",18/06/2009,19/06/2009,10/07/2009,32
33,Dividendo,"0,214200",08/04/2009,09/04/2009,24/04/2009,32
34,JCP,"0,118000",17/06/2008,18/06/2008,03/07/2008,32
35,Dividendo,"0,090700",17/04/2008,18/04/2008,30/04/2008,32
36,JCP,"0,150500",03/12/2007,04/12/2007,29/01/2008,32
37,JCP,"0,103800",18/06/2007,19/06/2007,25/07/2007,32
38,Dividendo,"0,073700",13/04/2007,16/04/2007,24/04/2007,32
39,JCP,"0,096600",05/12/2006,06/12/2006,24/01/2007,32
40,JCP,"0,094200",09/06/2006,12/06/2006,26/07/2006,32
41,Dividendo,"0,085200",20/04/2006,24/04/2006,23/05/2006,32
42,JCP,"0,084400",05/12/2005,06/12/2005,25/01/2006,32
43,JCP,"0,080500",30/06/2005,01/07/2005,22/07/2005,32
44,Dividendo,"0,145600",29/04/2005,02/05/2005,18/05/2005,32
45,JCP,"0,064000",08/12/2004,09/12/2004,26/01/2005,32
46,JCP,"0,044500",25/06/2004,28/06/2004,15/07/2004,32
47,Dividendo,"0,132800",30/04/2004,03/05/2004,14/05/2004,32
48,Dividendo,"0,026000",23/04/2003,24/04/2003,09/05/2003,32
49,JCP,"0,041500",13/12/2002,16/12/2002,22/01/2003,32
50,Dividendo,"0,018700",08/08/2001,09/08/2001,22/08/2001,32
51,Dividendo,"0,013500",16/04/2001,17/04/2001,26/04/2001,32
52,Dividendo,"0,009800",30/04/1999,03/05/1999,25/05/1999,32
