,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,033597",01/10/2024,02/10/2024,03/04/2025,147
1,Dividendo,"0,156146",23/08/2024,26/08/2024,03/04/2025,147
2,JCP,"0,039534",24/06/2024,25/06/2024,29/01/2025,147
3,Dividendo,"0,133326",15/05/2024,16/05/2024,18/12/2024,147
4,Dividendo,"0,364065",12/04/2024,15/04/2024,21/08/2024,147
5,Dividendo,"0,413675",12/04/2024,15/04/2024,18/12/2024,147
6,JCP,"0,041368",01/04/2024,02/04/2024,21/08/2024,147
7,JCP,"0,035439",18/12/2023,19/12/2023,16/02/2024,147
8,JCP,"0,037184",22/09/2023,25/09/2023,19/12/2023,147
9,JCP,"0,038210",29/06/2023,30/06/2023,19/12/2023,147
10,Dividendo,"0,217196",20/04/2023,24/04/2023,12/07/2023,147
11,JCP,"0,038441",17/03/2023,20/03/2023,19/12/2023,147
12,JCP,"0,032093",15/12/2022,16/12/2022,27/12/2022,147
13,JCP,"0,031686",20/09/2022,21/09/2022,27/12/2022,147
14,JCP,"0,031685",23/06/2022,24/06/2022,21/12/2022,147
15,Dividendo,"0,106794",06/05/2022,09/05/2022,05/10/2022,147
16,Dividendo,"* 0,071872",04/04/2022,05/04/2022,05/10/2022,147
17,JCP,"* 0,029016",24/03/2022,25/03/2022,06/07/2022,147
18,JCP,"* 0,021525",17/12/2021,20/12/2021,30/12/2021,147
19,JCP,"* 0,023544",22/09/2021,23/09/2021,06/10/2021,147
20,JCP,"* 0,023370",16/06/2021,17/06/2021,06/07/2021,147
21,Dividendo,"* 0,165150",19/05/2021,20/05/2021,06/07/2021,147
22,Dividendo,"* 0,173087",12/04/2021,13/04/2021,06/07/2021,147
23,JCP,"* 0,022247",16/03/2021,17/03/2021,06/04/2021,147
24,JCP,"* 0,021355",15/12/2020,16/12/2020,04/01/2021,147
25,Dividendo,"* 0,124368",03/11/2020,04/11/2020,09/12/2020,147
26,JCP,"* 0,022803",16/09/2020,17/09/2020,07/10/2020,147
27,Dividendo,"* 0,142555",11/08/2020,12/08/2020,07/10/2020,147
28,JCP,"* 0,022950",16/06/2020,17/06/2020,03/07/2020,147
29,Dividendo,"* 0,040705",05/05/2020,06/05/2020,07/10/2020,147
30,Dividendo,"* 0,061677",04/05/2020,05/05/2020,03/07/2020,147
31,JCP,"* 0,023763",17/03/2020,18/03/2020,02/04/2020,147
32,JCP,"* 0,024349",19/12/2019,20/12/2019,08/01/2020,147
33,Dividendo,"* 0,038543",04/11/2019,05/11/2019,06/12/2019,147
34,Dividendo,"* 0,047625",06/08/2019,07/08/2019,04/09/2019,147
35,JCP,"* 0,027181",21/06/2019,24/06/2019,03/07/2019,147
36,Dividendo,"* 0,086627",07/05/2019,08/05/2019,16/05/2019,147
37,JCP,"* 0,030214",21/03/2019,22/03/2019,03/05/2019,147
38,Dividendo,"* 0,099567",21/12/2018,26/12/2018,09/01/2019,147
39,JCP,"* 0,026982",21/12/2018,26/12/2018,09/01/2019,147
40,JCP,"* 0,024883",26/09/2018,27/09/2018,05/10/2018,147
41,Dividendo,"* 0,048011",30/07/2018,31/07/2018,05/09/2018,147
42,JCP,"* 0,024655",18/06/2018,19/06/2018,04/07/2018,147
43,Dividendo,"* 0,005106",05/04/2018,06/04/2018,04/05/2018,147
44,JCP,"* 0,025890",15/03/2018,16/03/2018,04/04/2018,147
45,JCP,"* 0,020447",14/12/2017,15/12/2017,04/01/2018,147
46,Dividendo,"* 0,091663",30/10/2017,31/10/2017,06/12/2017,147
47,JCP,"* 0,019992",21/09/2017,22/09/2017,04/10/2017,147
48,Dividendo,"* 0,171243",31/07/2017,01/08/2017,05/09/2017,147
49,JCP,"* 0,019457",22/06/2017,23/06/2017,05/07/2017,147
50,Dividendo,"* 0,072790",02/05/2017,03/05/2017,05/06/2017,147
51,Dividendo,"* 0,060725",31/03/2017,03/04/2017,04/05/2017,147
52,JCP,"* 0,021686",20/03/2017,21/03/2017,05/04/2017,147
53,JCP,"* 0,020201",16/12/2016,19/12/2016,04/01/2017,147
54,Dividendo,"* 0,041091",31/10/2016,01/11/2016,05/12/2016,147
55,JCP,"* 0,019455",20/09/2016,21/09/2016,05/10/2016,147
56,Dividendo,"* 0,040909",01/08/2016,02/08/2016,05/09/2016,147
57,JCP,"* 0,019636",17/06/2016,20/06/2016,05/07/2016,147
58,Dividendo,"* 0,074182",27/04/2016,28/04/2016,03/06/2016,147
59,Dividendo,"* 0,084909",12/04/2016,13/04/2016,04/05/2016,147
60,JCP,"* 0,020455",14/03/2016,15/03/2016,05/04/2016,147
61,JCP,"* 0,018455",15/12/2015,16/12/2015,06/01/2016,147
62,Dividendo,"* 0,058182",29/10/2015,30/10/2015,03/12/2015,147
63,JCP,"* 0,016636",16/09/2015,17/09/2015,05/10/2015,147
64,Dividendo,"* 0,068545",29/07/2015,30/07/2015,03/09/2015,147
65,JCP,"* 0,017000",11/06/2015,12/06/2015,07/07/2015,147
66,Dividendo,"* 0,103273",30/04/2015,04/05/2015,03/06/2015,147
67,Dividendo,"* 0,093909",07/04/2015,08/04/2015,06/05/2015,147
68,JCP,"* 0,013545",13/03/2015,16/03/2015,09/04/2015,147
69,JCP,"* 0,013455",16/12/2014,17/12/2014,07/01/2015,147
70,Dividendo,"* 0,064182",28/10/2014,29/10/2014,03/12/2014,147
71,JCP,"* 0,013455",18/09/2014,19/09/2014,08/10/2014,147
72,Dividendo,"* 0,066909",29/07/2014,30/07/2014,03/09/2014,147
73,JCP,"* 0,014818",25/06/2014,26/06/2014,10/07/2014,147
74,Dividendo,"* 0,085273",29/04/2014,30/04/2014,04/06/2014,147
75,Dividendo,"* 0,099545",02/04/2014,03/04/2014,11/06/2014,147
76,JCP,"* 0,014636",28/03/2014,31/03/2014,10/04/2014,147
77,Dividendo,"* 0,057455",29/10/2013,30/10/2013,04/12/2013,147
78,JCP,"* 0,016182",29/10/2013,30/10/2013,13/11/2013,147
79,Dividendo,"* 0,053455",30/07/2013,31/07/2013,04/09/2013,147
80,JCP,"* 0,014182",25/06/2013,26/06/2013,10/07/2013,147
81,Dividendo,"* 0,086364",30/04/2013,02/05/2013,04/06/2013,147
82,Dividendo,"* 0,070455",02/04/2013,03/04/2013,03/05/2013,147
83,JCP,"* 0,014273",26/03/2013,27/03/2013,10/04/2013,147
84,JCP,"* 0,014818",25/10/2012,26/10/2012,21/11/2012,147
85,Dividendo,"* 0,043636",25/10/2012,26/10/2012,21/11/2012,147
86,JCP,"* 0,015727",27/07/2012,30/07/2012,22/08/2012,147
87,Dividendo,"* 0,056000",27/07/2012,30/07/2012,22/08/2012,147
88,Dividendo,"* 0,047455",27/04/2012,30/04/2012,23/05/2012,147
89,JCP,"* 0,025364",27/04/2012,30/04/2012,23/05/2012,147
90,Dividendo,"* 0,371182",02/04/2012,03/04/2012,25/04/2012,147
91,JCP,"* 0,087273",26/12/2011,27/12/2011,10/01/2012,147
92,JCP,"* 0,120636",11/08/2011,12/08/2011,21/09/2011,147
93,Dividendo,"* 0,242364",11/08/2011,12/08/2011,21/09/2011,147
94,Dividendo,"* 0,077909",15/04/2011,18/04/2011,11/05/2011,147
95,JCP,"* 0,167818",10/11/2010,11/11/2010,22/12/2010,147
96,Dividendo,"* 0,288818",10/11/2010,11/11/2010,22/12/2010,147
97,Dividendo,"* 2,631909",23/12/2009,28/12/2009,23/02/2010,147
98,JCP,"* 0,363636",13/08/2009,14/08/2009,15/09/2009,147
99,Dividendo,"* 0,521273",27/04/2009,28/04/2009,27/05/2009,147
100,JCP,"* 0,041818",18/12/2008,19/12/2008,28/01/2009,147
101,JCP,"* 0,170909",18/11/2008,19/11/2008,17/12/2008,147
102,JCP,"* 0,290909",07/08/2008,08/08/2008,10/09/2008,147
103,JCP,"* 0,213182",20/12/2007,21/12/2007,10/01/2008,147
104,Dividendo,"* 0,144000",09/08/2007,10/08/2007,05/09/2007,147
105,JCP,"* 0,223727",09/08/2007,10/08/2007,05/09/2007,147
106,Dividendo,"* 0,290909",19/04/2007,20/04/2007,10/05/2007,147
