,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,188145",04/05/2011,05/05/2011,22/06/2011,125
1,Dividendo,"0,701581",29/03/2010,30/03/2010,16/04/2010,125
2,Dividendo,"0,180000",30/04/2008,02/05/2008,20/06/2008,125
3,JCP,"0,188325",21/12/2007,26/12/2007,01/02/2008,125
4,JCP,"0,188310",27/09/2007,28/09/2007,05/11/2007,125
5,Dividendo,"0,189940",27/09/2007,28/09/2007,05/11/2007,125
6,JCP,"0,172000",25/06/2007,26/06/2007,03/08/2007,125
7,Dividendo,"0,203800",25/06/2007,26/06/2007,03/08/2007,125
8,JCP,"0,171300",20/03/2007,21/03/2007,04/05/2007,125
