,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,029900",15/12/2017,--,22/12/2017,339
1,Dividendo,"0,030438",01/07/2020,02/07/2020,15/07/2020,339
2,Dividendo,"0,039900",09/05/2019,10/05/2019,30/12/2019,339
3,Dividendo,"0,035000",14/12/2018,17/12/2018,26/12/2018,339
4,Dividendo,"1,953100",18/05/2018,21/05/2018,03/07/2018,339
5,Dividendo,"0,090240",02/05/2018,03/05/2018,16/05/2018,339
6,Dividendo,"0,090200",30/04/2018,02/05/2018,16/05/2018,339
7,Dividendo,"0,005776",01/05/2015,04/05/2015,30/06/2015,339
8,Dividendo,"0,005800",30/04/2015,04/05/2015,30/06/2015,339
9,Dividendo,"0,143900",01/05/2014,02/05/2014,02/06/2014,339
10,Dividendo,"0,184700",30/04/2014,02/05/2014,02/06/2014,339
11,Dividendo,"0,060000",06/12/2013,09/12/2013,23/12/2013,339
12,Dividendo,"0,133000",30/04/2013,02/05/2013,31/05/2013,339
13,Dividendo,"0,050000",19/12/2012,20/12/2012,28/12/2012,339
14,Dividendo,"0,121900",30/04/2012,02/05/2012,14/05/2012,339
15,Dividendo,"0,045000",07/12/2011,09/12/2011,21/12/2011,339
16,Dividendo,"0,085560",29/04/2011,02/05/2011,13/05/2011,339
17,Dividendo,"0,045000",07/12/2010,08/12/2010,17/12/2010,339
18,Dividendo,"0,057190",30/04/2010,04/05/2010,14/05/2010,339
19,Dividendo,"0,050000",14/12/2009,17/12/2009,22/12/2009,339
20,Dividendo,"0,138290",01/05/2009,04/05/2009,15/05/2009,339
21,Dividendo,"0,060000",03/12/2008,04/12/2008,19/12/2008,339
22,Dividendo,"0,031340",01/05/2008,02/05/2008,15/05/2008,339
