,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,182296",08/11/2024,11/11/2024,27/11/2024,332
1,JCP,"0,200000",15/07/2024,22/07/2024,27/08/2024,332
2,JCP,"0,208339",08/02/2024,15/02/2024,23/02/2024,332
3,JCP,"0,208339",10/11/2023,13/11/2023,27/11/2023,332
4,Dividendo,"0,245000",28/04/2023,02/05/2023,27/06/2023,332
5,Dividendo,"0,154000",28/04/2023,02/05/2023,27/06/2023,332
6,JCP,"0,260423",06/01/2023,24/02/2023,27/02/2023,332
7,JCP,"0,130211",17/10/2022,24/11/2022,28/11/2022,332
8,JCP,"0,085940",06/07/2022,08/07/2022,26/08/2022,332
9,Dividendo,"0,266860",23/06/2022,28/06/2022,29/06/2022,332
10,Dividendo,"0,278150",29/04/2022,01/06/2022,29/06/2022,332
11,Dividendo,"0,252870",29/04/2022,01/06/2022,29/06/2022,332
12,JCP,"0,085940",04/04/2022,08/04/2022,18/05/2022,332
13,JCP,"0,117200",07/01/2022,10/01/2022,25/02/2022,332
14,JCP,"0,075520",08/10/2021,18/10/2021,26/11/2021,332
15,JCP,"0,075520",05/07/2021,07/07/2021,27/08/2021,332
16,Dividendo,"0,344130",30/04/2021,03/05/2021,29/06/2021,332
17,JCP,"0,075520",06/04/2021,07/04/2021,26/04/2021,332
18,Dividendo,"0,319800",30/04/2020,08/05/2020,31/12/2020,332
19,Dividendo,"0,189600",30/04/2019,20/05/2019,20/05/2019,332
20,Dividendo,"0,078200",29/04/2016,02/05/2016,24/06/2016,332
21,Dividendo,"4,722130",17/09/2015,18/09/2015,13/11/2015,332
22,Dividendo,"1,627700",30/04/2015,04/05/2015,29/05/2015,332
23,Dividendo,"0,976590",30/04/2014,02/05/2014,24/06/2014,332
24,Dividendo,"1,823000",17/12/2013,18/12/2013,24/01/2014,332
25,Dividendo,"1,953170",30/04/2013,02/05/2013,20/05/2013,332
26,Dividendo,"2,020000",16/02/2012,17/02/2012,12/03/2012,332
27,Dividendo,"0,158800",29/04/2011,02/05/2011,12/05/2011,332
28,Dividendo,"1,605000",07/10/2010,08/10/2010,19/10/2010,332
29,Dividendo,"0,824800",30/04/2010,03/05/2010,08/06/2010,332
30,Dividendo,"0,391600",30/04/2009,04/05/2009,25/06/2009,332
31,Dividendo,"2,274300",27/01/2009,28/01/2009,09/02/2009,332
32,Dividendo,"0,651000",21/01/2008,22/01/2008,30/01/2008,332
33,Dividendo,"0,722000",18/12/2006,19/12/2006,27/12/2006,332
