,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,049633",05/09/2024,09/09/2024,20/09/2024,378
1,JCP,"0,048254",05/06/2024,06/06/2024,20/06/2024,378
2,JCP,"* 0,192384",18/12/2023,19/12/2023,27/12/2023,378
3,JCP,"* 0,114574",07/12/2023,08/12/2023,22/12/2023,378
4,JCP,"* 0,115244",06/09/2023,08/09/2023,22/09/2023,378
5,JCP,"* 0,200604",07/06/2023,09/06/2023,22/06/2023,378
6,JCP,"* 0,013055",19/12/2022,26/12/2022,29/12/2022,378
7,Dividendo,"* 0,224077",19/12/2022,26/12/2022,29/12/2022,378
8,Dividendo,"* 0,106434",08/12/2022,09/12/2022,23/12/2022,378
9,JCP,"* 0,084499",08/12/2022,09/12/2022,23/12/2022,378
10,Dividendo,"* 0,129263",08/09/2022,12/09/2022,29/09/2022,378
11,JCP,"* 0,091326",08/09/2022,12/09/2022,29/09/2022,378
12,Dividendo,"* 0,073401",09/06/2022,10/06/2022,29/06/2022,378
13,JCP,"* 0,142865",09/06/2022,10/06/2022,29/06/2022,378
14,Dividendo,"* 0,117997",26/04/2022,29/04/2022,04/05/2022,378
15,Dividendo,"* 0,239339",26/04/2022,29/04/2022,12/05/2022,378
16,JCP,"* 0,015097",03/01/2022,05/01/2022,14/01/2022,378
17,JCP,"* 0,056167",07/12/2021,15/12/2021,16/12/2021,378
18,JCP,"* 0,086368",08/09/2021,09/09/2021,17/09/2021,378
19,JCP,"* 0,048210",04/06/2021,07/06/2021,22/06/2021,378
20,JCP,"* 0,048210",04/06/2021,07/06/2021,22/06/2021,378
21,JCP,"* 0,051055",29/12/2020,06/01/2021,19/02/2021,378
22,JCP,"* 0,039458",04/12/2020,07/12/2020,26/01/2021,378
23,JCP,"* 0,082721",04/12/2020,07/12/2020,22/12/2020,378
24,JCP,"* 0,037748",04/09/2020,08/09/2020,22/09/2020,378
25,JCP,"* 0,014403",27/12/2019,06/01/2020,24/01/2020,378
26,JCP,"* 0,098655",06/12/2019,10/12/2019,20/12/2019,378
27,JCP,"* 0,064198",05/09/2019,06/09/2019,20/09/2019,378
28,JCP,"* 0,074143",06/06/2019,07/06/2019,19/06/2019,378
29,Dividendo,"* 0,055147",02/05/2019,16/05/2019,20/05/2019,378
30,JCP,"* 0,023056",27/12/2018,28/12/2018,22/01/2019,378
31,JCP,"* 0,089448",07/12/2018,13/12/2018,20/12/2018,378
32,JCP,"* 0,087066",06/09/2018,10/09/2018,20/09/2018,378
33,JCP,"* 0,066884",07/06/2018,15/06/2018,20/06/2018,378
34,JCP,"* 0,055783",28/12/2017,03/01/2018,18/01/2018,378
35,JCP,"* 0,062182",08/12/2017,11/12/2017,18/12/2017,378
36,JCP,"* 0,062851",15/09/2017,18/09/2017,28/09/2017,378
37,JCP,"* 0,067717",17/07/2017,18/07/2017,25/07/2017,378
38,Dividendo,"* 0,035567",05/05/2017,09/05/2017,19/05/2017,378
39,JCP,"* 0,181115",14/12/2016,15/12/2016,19/01/2017,378
40,JCP,"* 0,079067",22/12/2015,23/12/2015,18/01/2016,378
41,JCP,"* 0,127892",25/08/2015,17/09/2015,17/09/2015,378
42,Dividendo,"* 0,001705",28/04/2015,29/04/2015,08/05/2015,378
43,JCP,"* 0,016147",25/12/2014,26/12/2014,08/01/2015,378
44,JCP,"* 0,037168",04/08/2014,05/08/2014,12/08/2014,378
45,Dividendo,"* 0,009631",28/04/2014,05/05/2014,15/05/2014,378
46,JCP,"* 0,036748",18/12/2013,20/12/2013,18/03/2014,378
47,Dividendo,"* 0,005082",24/04/2013,29/04/2013,08/05/2013,378
48,JCP,"* 0,050021",29/11/2012,11/01/2013,18/03/2013,378
49,Dividendo,"* 0,003274",24/04/2012,06/06/2012,18/03/2013,378
50,JCP,"* 0,057777",24/11/2011,19/01/2012,16/03/2012,378
51,Dividendo,"* 0,020702",29/04/2011,02/05/2011,16/05/2011,378
52,JCP,"* 0,058330",28/10/2010,05/11/2010,17/01/2011,378
53,Dividendo,"* 0,002042",23/04/2010,26/04/2010,10/05/2010,378
54,JCP,"* 0,023209",18/12/2009,28/12/2009,18/01/2010,378
55,Dividendo,"* 0,089950",14/04/2009,15/04/2009,27/04/2009,378
56,JCP,"* 0,095000",13/08/2008,27/08/2008,29/08/2008,378
57,Dividendo,"* 0,020813",29/04/2008,06/05/2008,12/05/2008,378
58,JCP,"* 0,030000",14/12/2007,17/12/2007,14/01/2008,378
