,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,283400",07/04/2005,--,15/04/2005,329
1,Dividendo,"0,184600",29/04/2011,02/05/2011,11/05/2011,329
2,JCP,"0,257900",20/12/2010,21/12/2010,02/05/2011,329
3,JCP,"0,090300",14/12/2009,15/12/2009,27/04/2010,329
4,JCP,"3,249200",12/12/2007,13/12/2007,16/04/2008,329
5,JCP,"1,155300",12/12/2005,15/12/2005,02/05/2006,329
6,JCP,"3,393600",15/12/2004,21/12/2004,15/04/2005,329
7,JCP,"3,610200",15/12/2003,30/12/2003,19/04/2004,329
8,JCP,"4,693200",16/12/2002,20/12/2002,22/04/2003,329
9,JCP,"3,465800",13/12/2001,14/12/2001,17/04/2002,329
