,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,137932",19/08/2024,20/08/2024,30/08/2024,138
1,JCP,"0,075514",19/08/2024,20/08/2024,30/08/2024,138
2,JCP,"0,093894",27/06/2024,28/06/2024,15/07/2024,138
3,Dividendo,"0,006626",02/05/2024,03/05/2024,30/05/2024,138
4,JCP,"0,080581",26/03/2024,27/03/2024,15/04/2024,138
5,JCP,"0,070799",27/12/2023,28/12/2023,19/01/2024,138
6,JCP,"0,152512",26/06/2023,27/06/2023,14/07/2023,138
7,Dividendo,"0,005016",27/04/2023,28/04/2023,12/05/2023,138
8,JCP,"0,076724",31/03/2023,03/04/2023,27/04/2023,138
9,JCP,"0,063595",06/12/2022,07/12/2022,28/12/2022,138
10,JCP,"0,056551",06/09/2022,08/09/2022,30/09/2022,138
11,JCP,"0,088860",08/06/2022,09/06/2022,30/06/2022,138
12,Dividendo,"0,053273",29/04/2022,02/05/2022,13/05/2022,138
13,JCP,"0,082430",17/11/2021,18/11/2021,30/11/2021,138
14,JCP,"0,048765",17/08/2021,18/08/2021,30/08/2021,138
15,Dividendo,"0,032646",17/08/2021,18/08/2021,30/08/2021,138
16,JCP,"0,023523",26/05/2021,27/05/2021,15/06/2021,138
17,JCP,"0,195900",23/06/2014,24/06/2014,06/05/2015,138
18,Dividendo,"0,027300",25/04/2014,28/04/2014,08/05/2014,138
19,JCP,"0,153600",23/12/2013,26/12/2013,14/06/2014,138
20,JCP,"0,184500",21/06/2013,24/06/2013,14/06/2014,138
21,JCP,"0,158200",02/01/2013,03/01/2013,30/04/2013,138
22,JCP,"0,172700",21/06/2012,22/06/2012,30/04/2013,138
23,Dividendo,"0,007500",20/04/2012,23/04/2012,30/04/2012,138
24,JCP,"0,019100",21/12/2011,22/12/2011,30/04/2012,138
25,JCP,"0,175200",28/09/2011,29/09/2011,30/04/2012,138
26,JCP,"0,202400",28/12/2010,29/12/2010,30/04/2011,138
