,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,563743",30/06/2022,--,30/06/2022,306
1,JCP,"0,565196",30/09/2022,--,30/09/2022,306
2,JCP,"0,466917",30/03/2022,--,30/03/2022,306
3,JCP,"0,466917",30/03/2022,--,30/03/2022,306
4,JCP,"0,641600",25/09/2024,26/09/2024,30/12/2025,306
5,JCP,"0,641600",25/09/2024,26/09/2024,30/12/2025,306
6,Dividendo,"0,016863",30/04/2024,02/05/2024,27/12/2024,306
7,Dividendo,"0,016863",30/04/2024,02/05/2024,28/06/2024,306
8,JCP,"0,593718",22/03/2024,25/03/2024,30/12/2025,306
9,JCP,"0,593718",22/03/2024,25/03/2024,30/12/2025,306
10,JCP,"0,655955",29/09/2023,02/10/2023,30/12/2024,306
11,JCP,"0,622575",30/06/2023,03/07/2023,30/12/2024,306
12,Dividendo,"0,307770",28/04/2023,02/05/2023,28/06/2023,306
13,JCP,"0,617247",31/03/2023,03/04/2023,30/12/2024,306
14,JCP,"0,703395",29/12/2022,02/01/2023,28/06/2023,306
15,Dividendo,"0,270110",29/04/2022,02/05/2022,28/12/2022,306
16,Dividendo,"0,270110",29/04/2022,02/05/2022,29/06/2022,306
17,Dividendo,"1,664994",20/12/2021,21/12/2021,28/12/2022,306
18,JCP,"1,664994",20/12/2021,21/12/2021,29/06/2022,306
19,Dividendo,"0,700247",29/04/2021,30/04/2021,29/06/2021,306
20,Dividendo,"0,700247",29/04/2021,30/04/2021,28/12/2021,306
21,JCP,"1,041676",30/12/2020,04/01/2021,28/12/2021,306
22,JCP,"1,041676",30/12/2020,04/01/2021,29/06/2021,306
23,Dividendo,"0,529800",28/04/2020,29/04/2020,28/12/2020,306
24,Dividendo,"0,529800",28/04/2020,29/04/2020,28/12/2020,306
25,JCP,"0,697496",30/12/2019,02/01/2020,28/12/2020,306
26,JCP,"0,697496",30/12/2019,02/01/2020,28/12/2020,306
27,Dividendo,"0,527383",30/04/2019,02/05/2019,28/06/2019,306
28,Dividendo,"0,527383",30/04/2019,02/05/2019,27/12/2019,306
29,Dividendo,"0,254953",30/04/2018,02/05/2018,28/12/2018,306
30,Dividendo,"0,501100",29/04/2016,02/05/2016,29/12/2016,306
31,Dividendo,"0,501100",29/04/2016,02/05/2016,30/06/2016,306
32,Dividendo,"3,934900",30/04/2015,04/05/2015,30/06/2015,306
33,Dividendo,"0,200900",30/04/2014,02/05/2014,30/06/2014,306
34,JCP,"1,324400",30/12/2013,02/01/2014,30/06/2014,306
35,Dividendo,"0,263900",30/04/2012,02/05/2012,28/06/2012,306
36,JCP,"2,097400",30/12/2010,31/12/2010,28/06/2011,306
37,Dividendo,"0,976200",30/04/2010,03/05/2010,29/06/2010,306
38,Dividendo,"1,982100",27/04/2009,28/04/2009,26/06/2009,306
39,Dividendo,"0,765600",28/04/2008,29/04/2008,27/06/2008,306
40,JCP,"1,887900",17/12/2007,18/12/2007,28/12/2007,306
41,Dividendo,"0,019900",30/04/2007,02/05/2007,27/06/2007,306
42,JCP,"0,067300",31/08/2006,01/09/2006,29/09/2006,306
43,Dividendo,"0,012000",27/04/2006,28/04/2006,26/06/2006,306
44,Dividendo,"0,000300",29/04/2005,02/05/2005,28/06/2005,306
45,JCP,"0,063900",30/12/2004,31/12/2004,28/06/2005,306
46,JCP,"0,037700",29/12/2003,30/12/2003,28/05/2004,306
47,Dividendo,"0,001400",27/04/2001,30/04/2001,27/06/2001,306
48,Dividendo,"0,000500",28/04/2000,02/05/2000,28/06/2000,306
