,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,829964",30/04/2024,02/05/2024,15/05/2024,98
1,JCP,"0,054527",27/12/2023,28/12/2023,11/01/2024,98
2,Dividendo,"* 1,298590",04/05/2023,05/05/2023,18/05/2023,98
3,JCP,"* 0,173878",26/12/2022,27/12/2022,13/01/2023,98
4,Dividendo,"* 1,213073",29/04/2022,02/05/2022,18/05/2022,98
5,Dividendo,"* 0,531357",29/04/2021,30/04/2021,13/05/2021,98
6,JCP,"* 0,099070",13/11/2020,16/11/2020,16/12/2020,98
7,Dividendo,"* 0,196886",30/07/2020,31/07/2020,13/08/2020,98
8,Dividendo,"* 0,197077",07/05/2020,08/05/2020,14/05/2020,98
9,Dividendo,"* 0,236764",30/04/2019,02/05/2019,09/05/2019,98
10,Dividendo,"* 0,533488",30/04/2018,02/05/2018,10/05/2018,98
11,Dividendo,"* 0,517461",29/09/2017,02/10/2017,10/10/2017,98
12,Dividendo,"* 0,036618",26/04/2017,27/04/2017,11/05/2017,98
13,Dividendo,"* 0,149875",29/04/2016,02/05/2016,20/05/2016,98
14,Dividendo,"* 0,069925",29/04/2015,30/04/2015,13/05/2015,98
15,Dividendo,"* 0,097050",16/04/2014,17/04/2014,14/05/2014,98
16,Dividendo,"* 0,038725",17/04/2013,18/04/2013,02/05/2013,98
17,Dividendo,"* 0,158600",30/04/2012,02/05/2012,15/05/2012,98
18,Dividendo,"* 0,039750",27/04/2011,28/04/2011,06/05/2011,98
19,Dividendo,"* 0,018150",07/04/2010,08/04/2010,15/04/2010,98
20,Dividendo,"* 0,027150",06/04/2009,07/04/2009,15/04/2009,98
21,Dividendo,"* 0,020950",03/04/2008,04/04/2008,11/04/2008,98
