,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,289468",20/05/2024,21/05/2024,31/05/2024,315
1,Dividendo,"4,369712",12/06/2023,13/06/2023,26/06/2023,315
2,Dividendo,"0,878024",10/05/2023,11/05/2023,22/05/2023,315
3,Dividendo,"2,882660",22/11/2022,23/11/2022,06/12/2022,315
4,JCP,"1,493820",22/11/2022,23/11/2022,06/12/2022,315
5,Dividendo,"0,378700",16/05/2022,17/05/2022,27/05/2022,315
6,JCP,"0,832163",20/12/2021,21/12/2021,30/12/2021,315
7,Dividendo,"1,723024",15/10/2021,18/10/2021,25/10/2021,315
8,Dividendo,"1,593937",13/07/2021,14/07/2021,21/07/2021,315
9,Dividendo,"0,129086",13/07/2021,14/07/2021,21/07/2021,315
10,JCP,"0,371544",11/06/2021,14/06/2021,25/06/2021,315
11,Dividendo,"0,365694",31/05/2021,01/06/2021,10/06/2021,315
12,JCP,"0,743400",07/01/2021,08/01/2021,29/01/2021,315
13,Dividendo,"0,139300",29/05/2020,01/06/2020,26/06/2020,315
14,JCP,"0,764200",20/03/2019,21/03/2019,29/03/2019,315
15,Dividendo,"0,949900",13/11/2018,14/11/2018,27/11/2018,315
16,Dividendo,"1,127000",28/08/2018,29/08/2018,06/09/2018,315
17,JCP,"0,591600",28/08/2018,29/08/2018,06/09/2018,315
18,JCP,"0,611300",01/06/2018,04/06/2018,15/06/2018,315
19,Dividendo,"1,466100",10/05/2018,11/05/2018,23/05/2018,315
20,Dividendo,"0,420000",31/05/2017,01/06/2017,30/06/2017,315
21,Dividendo,"0,004200",29/04/2014,30/04/2014,05/12/2014,315
22,Dividendo,"0,004200",30/04/2013,02/05/2013,05/12/2013,315
23,Dividendo,"0,004200",27/04/2012,30/04/2012,20/12/2012,315
24,Dividendo,"0,004200",29/04/2010,30/04/2010,15/12/2010,315
25,Dividendo,"0,003600",30/04/2008,02/05/2008,18/12/2008,315
26,Dividendo,"3,600000",27/04/2007,30/04/2007,14/12/2007,315
27,JCP,"2,150000",27/04/2006,28/04/2006,31/07/2006,315
28,Dividendo,"4,300000",05/12/2005,06/12/2005,15/12/2005,315
29,JCP,"15,050000",22/08/2005,23/08/2005,31/08/2005,315
30,Dividendo,"2,600000",22/08/2005,23/08/2005,31/08/2005,315
31,Dividendo,"5,930000",28/04/2005,29/04/2005,10/05/2005,315
32,Dividendo,"8,620000",22/07/2004,23/07/2004,04/08/2004,315
33,Dividendo,"4,760000",16/04/2004,19/04/2004,16/06/2004,315
34,Dividendo,"5,200000",30/04/2003,02/05/2003,26/06/2003,315
35,Dividendo,"3,070000",30/04/2002,02/05/2002,28/06/2002,315
36,Dividendo,"2,160000",30/04/2001,02/05/2001,29/06/2001,315
37,Dividendo,"2,040000",28/04/2000,02/05/2000,23/06/2000,315
