,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"1,632479",29/04/2024,30/04/2024,29/05/2024,162
1,JCP,"0,168138",21/12/2023,22/12/2023,29/05/2024,162
2,JCP,"0,650993",10/11/2023,13/11/2023,18/12/2023,162
3,Dividendo,"5,540000",02/11/2023,03/11/2023,10/11/2023,162
4,Dividendo,"1,902688",27/04/2023,28/04/2023,26/05/2023,162
5,Dividendo,"1,368348",27/04/2023,28/04/2023,26/05/2023,162
6,Dividendo,"0,251316",27/04/2023,28/04/2023,26/05/2023,162
7,JCP,"0,835034",29/12/2022,02/01/2023,26/01/2023,162
8,Dividendo,"3,151996",27/04/2022,28/04/2022,27/05/2022,162
9,Dividendo,"0,505706",27/04/2022,28/04/2022,27/05/2022,162
10,JCP,"0,544959",30/12/2021,03/01/2022,27/05/2022,162
11,Dividendo,"0,378625",29/04/2021,30/04/2021,28/05/2021,162
12,JCP,"0,550402",04/01/2021,05/01/2021,28/05/2021,162
13,JCP,"0,092913",02/01/2020,03/01/2020,25/05/2020,162
14,JCP,"0,545565",21/11/2019,22/11/2019,20/12/2019,162
15,Dividendo,"1,498171",06/05/2019,07/05/2019,21/05/2019,162
16,JCP,"0,113361",02/01/2019,03/01/2019,21/05/2019,162
17,Dividendo,"1,119443",04/05/2018,07/05/2018,24/05/2018,162
18,JCP,"0,115920",03/01/2018,04/01/2018,24/05/2018,162
19,JCP,"0,172369",21/11/2017,22/11/2017,21/12/2017,162
20,JCP,"0,397255",11/08/2017,14/08/2017,15/09/2017,162
21,JCP,"0,241300",12/08/2016,15/08/2016,29/08/2016,162
22,Dividendo,"0,202800",27/04/2016,28/04/2016,23/05/2016,162
23,JCP,"0,180300",27/04/2016,28/04/2016,23/05/2016,162
24,JCP,"0,058300",29/12/2015,30/12/2015,23/05/2016,162
25,JCP,"0,218400",08/12/2015,09/12/2015,23/12/2015,162
26,Dividendo,"0,734600",08/12/2015,09/12/2015,23/12/2015,162
27,JCP,"0,197100",03/08/2015,04/08/2015,28/08/2015,162
28,Dividendo,"0,359500",29/04/2015,30/04/2015,20/05/2015,162
29,JCP,"0,134200",29/04/2015,30/04/2015,20/05/2015,162
30,JCP,"0,041300",29/12/2014,30/12/2014,20/05/2015,162
31,Dividendo,"0,834300",05/12/2014,08/12/2014,19/12/2014,162
32,JCP,"0,161000",05/12/2014,08/12/2014,19/12/2014,162
33,JCP,"0,160900",08/08/2014,11/08/2014,29/08/2014,162
34,JCP,"0,125400",23/04/2014,24/04/2014,14/05/2014,162
35,Dividendo,"0,698500",23/04/2014,24/04/2014,14/05/2014,162
36,JCP,"0,037900",06/12/2013,09/12/2013,23/12/2013,162
37,Dividendo,"0,623900",06/12/2013,09/12/2013,23/12/2013,162
38,JCP,"0,129900",07/08/2013,08/08/2013,30/08/2013,162
39,Dividendo,"0,350700",19/04/2013,22/04/2013,29/04/2013,162
40,JCP,"0,105700",19/04/2013,22/04/2013,02/05/2013,162
41,JCP,"0,060300",28/12/2012,02/01/2013,29/04/2013,162
42,JCP,"0,137700",04/12/2012,05/12/2012,12/12/2012,162
43,Dividendo,"0,603900",04/12/2012,05/12/2012,12/12/2012,162
44,JCP,"0,170400",01/08/2012,02/08/2012,24/08/2012,162
45,JCP,"0,390500",10/04/2012,11/04/2012,20/04/2012,162
46,Dividendo,"0,466700",10/04/2012,11/04/2012,20/04/2012,162
47,JCP,"0,148200",29/12/2011,02/01/2012,15/02/2012,162
48,JCP,"0,576100",09/12/2011,12/12/2011,20/12/2011,162
49,Dividendo,"2,651800",09/12/2011,12/12/2011,20/12/2011,162
50,JCP,"0,974700",15/08/2011,16/08/2011,15/12/2011,162
51,JCP,"0,782300",10/11/2010,11/11/2010,02/12/2010,162
52,Dividendo,"1,729400",10/11/2010,11/11/2010,02/12/2010,162
53,JCP,"1,019800",15/12/2009,16/12/2009,23/12/2009,162
54,JCP,"0,990500",28/11/2008,01/12/2008,22/12/2008,162
55,Dividendo,"0,309900",30/04/2008,02/05/2008,20/05/2008,162
56,JCP,"0,863500",04/12/2007,05/12/2007,20/12/2007,162
57,Dividendo,"0,619700",26/04/2007,27/04/2007,22/05/2007,162
58,JCP,"0,959100",05/12/2006,06/12/2006,20/12/2006,162
59,Dividendo,"6,925800",18/04/2006,19/04/2006,17/05/2006,162
60,JCP,"1,724700",06/12/2005,07/12/2005,20/12/2005,162
61,Dividendo,"12,015100",29/04/2005,02/05/2005,24/05/2005,162
62,JCP,"5,694300",02/12/2004,03/12/2004,17/12/2004,162
63,JCP,"5,179500",01/12/2003,02/12/2003,17/12/2003,162
64,Dividendo,"0,959000",23/04/2003,24/04/2003,23/05/2003,162
65,JCP,"1,877400",05/12/2002,06/12/2002,31/01/2003,162
66,JCP,"1,258500",17/09/2002,18/09/2002,30/09/2002,162
67,Dividendo,"4,148000",24/04/2002,25/04/2002,20/05/2002,162
68,Dividendo,"2,183000",30/04/2001,02/05/2001,23/05/2001,162
69,Dividendo,"1,112000",27/04/2000,28/04/2000,22/05/2000,162
70,Dividendo,"0,167000",31/03/1998,01/04/1998,20/04/1998,162
