,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,200000",12/08/2024,13/08/2024,28/08/2024,287
1,Dividendo,"0,200000",28/12/2023,02/01/2024,12/01/2024,287
2,Dividendo,"0,140000",15/08/2023,16/08/2023,29/08/2023,287
3,Dividendo,"0,160000",21/03/2023,22/03/2023,30/03/2023,287
4,Dividendo,"0,232000",23/08/2022,24/08/2022,01/09/2022,287
5,Dividendo,"0,440000",30/12/2021,03/01/2022,02/03/2022,287
6,Dividendo,"0,130000",17/08/2021,18/08/2021,29/09/2021,287
7,Dividendo,"0,220000",19/03/2021,22/03/2021,30/03/2021,287
8,Dividendo,"0,056000",18/08/2020,19/08/2020,26/08/2020,287
9,Dividendo,"0,064000",27/02/2020,28/02/2020,03/04/2020,287
10,Dividendo,"1,094949",02/12/2019,03/12/2019,29/01/2020,287
11,Dividendo,"0,056000",13/08/2019,14/08/2019,23/08/2019,287
12,Dividendo,"0,030000",22/03/2019,25/03/2019,10/04/2019,287
13,Dividendo,"0,130000",27/02/2019,28/02/2019,11/03/2019,287
14,Dividendo,"0,056000",14/08/2018,15/08/2018,04/09/2018,287
15,Dividendo,"0,100000",28/02/2018,01/03/2018,08/03/2018,287
16,Dividendo,"0,056000",14/08/2017,15/08/2017,01/09/2017,287
17,Dividendo,"0,057200",22/02/2017,24/02/2017,08/03/2017,287
18,Dividendo,"0,023000",17/08/2016,19/08/2016,26/08/2016,287
19,Dividendo,"0,057200",29/02/2016,03/03/2016,08/03/2016,287
20,Dividendo,"0,082000",29/06/2015,30/06/2015,20/07/2015,287
21,Dividendo,"0,107000",30/04/2015,14/05/2015,29/06/2015,287
22,Dividendo,"0,056000",19/08/2014,20/08/2014,11/09/2014,287
23,Dividendo,"0,082000",27/02/2014,07/03/2014,12/03/2014,287
24,Dividendo,"0,023300",09/08/2013,12/08/2013,21/08/2013,287
25,Dividendo,"0,032700",24/05/2013,03/06/2013,03/06/2013,287
26,Dividendo,"0,103000",30/01/2013,07/02/2013,07/02/2013,287
27,Dividendo,"0,056000",09/08/2012,13/08/2012,20/08/2012,287
28,Dividendo,"0,040000",21/03/2012,22/03/2012,04/04/2012,287
29,Dividendo,"0,056000",19/08/2011,22/08/2011,02/09/2011,287
30,Dividendo,"0,033000",02/03/2011,04/03/2011,15/03/2011,287
31,Dividendo,"0,056000",17/09/2010,23/09/2010,28/09/2010,287
32,Dividendo,"0,033000",11/03/2010,12/03/2010,22/03/2010,287
33,Dividendo,"0,080000",22/10/2009,23/10/2009,29/10/2009,287
34,Dividendo,"0,260000",04/09/2008,05/09/2008,25/09/2008,287
35,Dividendo,"0,400000",13/03/2008,18/03/2008,24/03/2008,287
36,Dividendo,"0,300000",23/08/2007,24/08/2007,11/09/2007,287
