,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,194461",13/05/2024,14/05/2024,29/07/2024,111
1,Dividendo,"0,083886",14/11/2023,16/11/2023,27/11/2023,111
2,Dividendo,"0,007587",05/12/2022,06/12/2022,14/12/2022,111
3,Dividendo,"0,063643",05/11/2018,06/11/2018,16/11/2018,111
4,Dividendo,"0,285668",05/11/2018,06/11/2018,16/11/2018,111
5,Dividendo,"0,372793",27/04/2018,30/04/2018,15/05/2018,111
6,Dividendo,"0,233617",01/11/2017,03/11/2017,14/11/2017,111
7,Dividendo,"0,188714",29/03/2017,30/03/2017,13/04/2017,111
8,Dividendo,"0,077300",09/11/2016,10/11/2016,18/11/2016,111
9,Dividendo,"0,423900",14/05/2015,15/05/2015,28/05/2015,111
10,JCP,"0,110400",24/11/2014,25/11/2014,10/12/2014,111
11,Dividendo,"0,412900",24/11/2014,25/11/2014,10/12/2014,111
12,Dividendo,"0,873100",29/04/2014,30/04/2014,15/05/2014,111
13,JCP,"0,037500",25/03/2014,26/03/2014,10/12/2014,111
14,Dividendo,"0,322500",11/11/2013,12/11/2013,25/11/2013,111
15,Dividendo,"0,457200",28/05/2013,29/05/2013,07/06/2013,111
16,Dividendo,"0,261000",12/11/2012,13/11/2012,26/11/2012,111
17,Dividendo,"0,092100",16/03/2012,19/03/2012,28/03/2012,111
18,Dividendo,"0,250800",08/11/2011,09/11/2011,18/11/2011,111
19,Dividendo,"0,260400",26/04/2011,27/04/2011,06/05/2011,111
20,JCP,"0,020000",08/12/2010,09/12/2010,20/12/2010,111
21,Dividendo,"0,210000",08/12/2010,09/12/2010,20/12/2010,111
