,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,319180",28/06/2024,--,--,148
1,Dividendo,"0,093801",28/03/2024,01/04/2024,31/12/2024,148
2,JCP,"0,299356",28/03/2024,01/04/2024,31/12/2024,148
3,JCP,"0,530221",27/12/2023,28/12/2023,10/04/2024,148
4,JCP,"0,291690",28/09/2023,29/09/2023,31/12/2024,148
5,JCP,"0,589409",29/06/2023,30/06/2023,10/04/2024,148
6,JCP,"0,087771",31/10/2022,01/11/2022,29/11/2023,148
7,JCP,"0,623304",30/08/2022,31/08/2022,11/04/2023,148
8,Dividendo,"0,410329",31/03/2022,01/04/2022,30/11/2022,148
9,Dividendo,"0,037170",31/03/2022,01/04/2022,30/11/2022,148
10,JCP,"0,277302",29/10/2021,01/11/2021,11/04/2022,148
11,JCP,"0,691510",29/07/2021,30/07/2021,30/05/2022,148
12,Dividendo,"0,462186",31/03/2021,01/04/2021,12/04/2021,148
13,Dividendo,"0,923448",31/03/2021,01/04/2021,28/08/2021,148
14,Dividendo,"0,257609",31/03/2021,01/04/2021,12/04/2021,148
15,JCP,"0,559620",30/10/2020,03/11/2020,12/04/2021,148
16,JCP,"0,596798",29/06/2020,30/06/2020,12/04/2021,148
17,Dividendo,"0,984913",31/03/2020,01/04/2020,28/08/2020,148
18,JCP,"0,637085",29/10/2019,30/10/2019,09/04/2020,148
19,JCP,"0,714568",25/06/2019,26/06/2019,09/04/2020,148
20,Dividendo,"0,769344",29/03/2019,01/04/2019,10/04/2019,148
21,Dividendo,"0,927950",26/11/2018,27/11/2018,05/12/2018,148
22,JCP,"0,770122",06/11/2018,07/11/2018,10/04/2019,148
23,JCP,"0,707494",27/06/2018,28/06/2018,10/04/2019,148
24,Dividendo,"1,546584",28/05/2018,29/05/2018,07/06/2018,148
25,Dividendo,"0,085141",30/03/2018,02/04/2018,11/04/2018,148
26,JCP,"0,749103",30/10/2017,31/10/2017,11/04/2018,148
27,JCP,"0,753526",30/06/2017,03/07/2017,11/04/2018,148
28,JCP,"0,100064",20/12/2016,21/12/2016,10/04/2017,148
29,JCP,"1,086444",27/10/2016,28/10/2016,10/04/2017,148
30,Dividendo,"0,141600",29/03/2016,30/03/2016,08/04/2016,148
31,JCP,"0,317235",11/12/2015,14/12/2015,08/04/2016,148
32,JCP,"0,790212",28/10/2015,29/10/2015,08/04/2016,148
33,Dividendo,"0,636200",27/03/2015,30/03/2015,10/04/2015,148
34,JCP,"0,210300",22/12/2014,23/12/2014,10/04/2015,148
35,JCP,"0,619900",29/10/2014,30/10/2014,10/04/2015,148
36,Dividendo,"0,399637",28/03/2014,31/03/2014,10/04/2014,148
37,JCP,"0,189600",23/12/2013,26/12/2013,10/04/2014,148
38,JCP,"0,551500",28/10/2013,29/10/2013,10/04/2014,148
39,Dividendo,"0,368700",28/03/2013,01/04/2013,09/04/2013,148
40,JCP,"0,196100",26/12/2012,27/12/2012,05/04/2013,148
41,JCP,"0,600700",30/10/2012,31/10/2012,05/04/2013,148
42,Dividendo,"0,182700",29/03/2012,30/03/2012,05/04/2012,148
43,JCP,"0,200200",28/12/2011,29/12/2011,05/04/2012,148
44,JCP,"0,585000",28/10/2011,31/10/2011,05/04/2012,148
45,Dividendo,"0,265800",30/03/2011,31/03/2011,06/04/2011,148
46,JCP,"0,194700",30/12/2010,03/01/2011,06/04/2011,148
47,JCP,"0,345500",29/10/2010,01/11/2010,06/04/2011,148
48,JCP,"0,069700",30/12/2009,04/01/2010,08/04/2010,148
49,JCP,"0,405600",30/10/2009,03/11/2009,08/04/2010,148
50,JCP,"0,447500",30/12/2008,02/01/2009,03/04/2009,148
51,JCP,"0,973924",01/01/2008,02/01/2008,04/04/2008,148
52,Dividendo,"0,700000",28/12/2007,02/01/2008,04/04/2008,148
